"SiteCode","Year","Treatment","Transect","Distance","cover"
"Plymouth",2022,"control","N",3.6,2
"Plymouth",2022,"control","N",4,6
"Plymouth",2022,"control","N",4.2,7
"Plymouth",2022,"control","N",4.8,5
"Plymouth",2022,"control","N",5,10
"Plymouth",2022,"control","N",5.2,3
"Plymouth",2022,"control","N",5.4,10
"Plymouth",2022,"control","N",5.6,6
"Plymouth",2022,"control","N",5.8,10
"Plymouth",2022,"control","N",6,8
"Plymouth",2022,"control","N",6.2,5
"Plymouth",2022,"control","N",6.4,78
"Plymouth",2022,"control","N",6.6,10
"Plymouth",2022,"control","N",7.2,4
"Plymouth",2022,"control","N",7.4,10
"Plymouth",2022,"control","N",7.6,8
"Plymouth",2022,"control","N",7.8,10
"Plymouth",2022,"control","N",8.2,25
"Plymouth",2022,"control","N",8.4,80
"Plymouth",2022,"control","N",8.6,50
"Plymouth",2022,"control","N",8.8,40
"Plymouth",2022,"control","N",9,30
"Plymouth",2022,"control","N",9.2,15
"Plymouth",2022,"control","N",9.4,20
"Plymouth",2022,"control","W",0.2,30
"Plymouth",2022,"control","W",0.4,20
"Plymouth",2022,"control","W",0.6,20
"Plymouth",2022,"control","W",0.8,57
"Plymouth",2022,"control","W",1,10
"Plymouth",2022,"control","W",1.2,10
"Plymouth",2022,"control","W",1.4,15
"Plymouth",2022,"control","W",1.6,8
"Plymouth",2022,"control","W",1.8,10
"Plymouth",2022,"control","W",2,10
"Plymouth",2022,"control","W",2.2,8
"Plymouth",2022,"control","W",2.4,7
"Plymouth",2022,"control","W",3,8
"Plymouth",2022,"control","W",3.2,8
"Plymouth",2022,"control","W",3.8,5
"Plymouth",2022,"control","W",4,15
"Plymouth",2022,"control","W",4.2,20
"Plymouth",2022,"control","W",4.4,15
"Plymouth",2022,"control","W",4.6,80
"Plymouth",2022,"control","W",4.8,5
"Plymouth",2022,"control","W",5,8
"Plymouth",2022,"control","W",5.2,8
"Plymouth",2022,"control","W",5.6,10
"Plymouth",2022,"control","W",5.8,10
"Plymouth",2022,"control","W",7,5
"Plymouth",2022,"control","W",7.2,5
"Plymouth",2022,"control","W",7.6,3
"Plymouth",2022,"control","W",7.8,8
"Plymouth",2022,"control","W",8,30
"Plymouth",2022,"control","W",8.2,10
"Plymouth",2022,"control","W",8.4,10
"Plymouth",2022,"control","W",8.6,5
"Plymouth",2022,"control","W",8.8,8
"Plymouth",2022,"control","W",9,15
"Plymouth",2022,"control","W",9.2,25
"Plymouth",2022,"control","W",9.4,30
"Plymouth",2022,"control","W",9.6,10
"Plymouth",2022,"control","W",9.8,15
"Plymouth",2022,"control","W",10,20
"Plymouth",2022,"removal","E",3.4,8
"Plymouth",2022,"removal","E",3.8,10
"Plymouth",2022,"removal","S",2.2,3
"Plymouth",2022,"removal","S",2.4,8
"Plymouth",2022,"removal","S",2.8,5
"Plymouth",2022,"removal","S",3,15
"Plymouth",2022,"removal","S",3.2,10
"Plymouth",2022,"removal","S",3.4,25
"Plymouth",2022,"removal","S",3.6,7
"Plymouth",2022,"removal","S",3.8,5
"Plymouth",2022,"removal","S",4,20
"Plymouth",2022,"removal","S",4.2,8
"Plymouth",2022,"removal","S",5.2,15
"Plymouth",2022,"removal","S",5.8,10
"Plymouth",2022,"removal","S",6,3
"Plymouth",2022,"removal","S",6.2,5
"Plymouth",2022,"removal","S",6.8,15
"Plymouth",2022,"removal","S",7,20
"Plymouth",2024,"control","N",0.3,5
"Plymouth",2024,"control","N",0.5,10
"Plymouth",2024,"control","N",0.7,5
"Plymouth",2024,"control","N",1.1,5
"Plymouth",2024,"control","N",1.3,5
"Plymouth",2024,"control","N",2.1,5
"Plymouth",2024,"control","N",2.7,5
"Plymouth",2024,"control","N",2.9,5
"Plymouth",2024,"control","N",3.1,20
"Plymouth",2024,"control","N",3.3,5
"Plymouth",2024,"control","N",3.5,5
"Plymouth",2024,"control","N",3.9,5
"Plymouth",2024,"control","N",4.1,20
"Plymouth",2024,"control","N",4.5,5
"Plymouth",2024,"control","N",4.7,10
"Plymouth",2024,"control","N",4.9,10
"Plymouth",2024,"control","N",5.1,25
"Plymouth",2024,"control","N",5.3,10
"Plymouth",2024,"control","N",5.5,10
"Plymouth",2024,"control","N",5.9,5
"Plymouth",2024,"control","N",6.1,5
"Plymouth",2024,"control","N",6.3,10
"Plymouth",2024,"control","N",6.5,20
"Plymouth",2024,"control","N",6.7,40
"Plymouth",2024,"control","N",7.1,10
"Plymouth",2024,"control","N",7.3,10
"Plymouth",2024,"control","N",7.5,5
"Plymouth",2024,"control","N",7.7,5
"Plymouth",2024,"control","N",7.9,5
"Plymouth",2024,"control","N",8.1,5
"Plymouth",2024,"control","N",8.5,30
"Plymouth",2024,"control","N",8.7,20
"Plymouth",2024,"control","N",8.9,20
"Plymouth",2024,"control","N",9.1,20
"Plymouth",2024,"control","N",9.3,40
"Plymouth",2024,"control","N",9.5,30
"Plymouth",2024,"control","N",9.7,10
"Plymouth",2024,"control","N",9.9,30
"Plymouth",2024,"control","N",10.1,20
"Plymouth",2024,"control","W",0.3,10
"Plymouth",2024,"control","W",0.5,5
"Plymouth",2024,"control","W",0.7,20
"Plymouth",2024,"control","W",0.9,10
"Plymouth",2024,"control","W",1.1,30
"Plymouth",2024,"control","W",1.3,10
"Plymouth",2024,"control","W",1.5,10
"Plymouth",2024,"control","W",1.7,10
"Plymouth",2024,"control","W",1.9,5
"Plymouth",2024,"control","W",2.7,5
"Plymouth",2024,"control","W",3.1,20
"Plymouth",2024,"control","W",3.7,30
"Plymouth",2024,"control","W",3.9,20
"Plymouth",2024,"control","W",4.1,20
"Plymouth",2024,"control","W",4.3,10
"Plymouth",2024,"control","W",4.5,20
"Plymouth",2024,"control","W",4.7,10
"Plymouth",2024,"control","W",4.9,5
"Plymouth",2024,"control","W",5.7,20
"Plymouth",2024,"control","W",5.9,30
"Plymouth",2024,"control","W",6.1,10
"Plymouth",2024,"control","W",6.5,5
"Plymouth",2024,"control","W",6.9,10
"Plymouth",2024,"control","W",7.1,5
"Plymouth",2024,"control","W",7.5,10
"Plymouth",2024,"control","W",7.7,20
"Plymouth",2024,"control","W",7.9,5
"Plymouth",2024,"control","W",8.1,5
"Plymouth",2024,"control","W",8.3,20
"Plymouth",2024,"control","W",8.5,10
"Plymouth",2024,"control","W",8.7,10
"Plymouth",2024,"control","W",8.9,40
"Plymouth",2024,"control","W",9.1,40
"Plymouth",2024,"control","W",9.3,50
"Plymouth",2024,"control","W",9.5,50
"Plymouth",2024,"control","W",9.7,20
"Plymouth",2024,"removal","S",2.1,15
"Plymouth",2024,"removal","S",2.3,5
"Plymouth",2024,"removal","S",2.5,15
"Plymouth",2024,"removal","S",2.7,15
"Plymouth",2024,"removal","S",3.3,10
"Plymouth",2024,"removal","S",3.5,20
"Plymouth",2024,"removal","S",3.7,30
"Plymouth",2024,"removal","S",3.9,5
"Plymouth",2024,"removal","S",4.1,10
"Plymouth",2024,"removal","S",4.5,5
"Plymouth",2024,"removal","S",4.7,20
"Plymouth",2024,"removal","S",4.9,5
"Plymouth",2024,"removal","S",5.1,5
"Plymouth",2024,"removal","S",5.3,10
"Plymouth",2024,"removal","S",5.5,25
"Plymouth",2024,"removal","S",5.7,15
"Plymouth",2024,"removal","S",6.1,10
"Plymouth",2024,"removal","S",6.9,20
"Rush_Valley",2022,"control","E",0.2,10
"Rush_Valley",2022,"control","E",0.4,10
"Rush_Valley",2022,"control","E",0.6,40
"Rush_Valley",2022,"control","E",0.8,10
"Rush_Valley",2022,"control","E",1.2,100
"Rush_Valley",2022,"control","E",1.6,20
"Rush_Valley",2022,"control","E",1.8,10
"Rush_Valley",2022,"control","E",2,100
"Rush_Valley",2022,"control","E",3.8,10
"Rush_Valley",2022,"control","E",4,10
"Rush_Valley",2022,"control","E",5.2,20
"Rush_Valley",2022,"control","E",5.8,10
"Rush_Valley",2022,"control","E",6,10
"Rush_Valley",2022,"control","E",6.2,10
"Rush_Valley",2022,"control","E",6.4,10
"Rush_Valley",2022,"control","E",7,10
"Rush_Valley",2022,"control","E",7.6,20
"Rush_Valley",2022,"control","E",8,10
"Rush_Valley",2022,"control","E",8.8,70
"Rush_Valley",2022,"control","E",9,70
"Rush_Valley",2022,"control","E",9.2,50
"Rush_Valley",2022,"control","N",4.8,50
"Rush_Valley",2022,"control","N",9,30
"Rush_Valley",2022,"removal","S",3,10
"Rush_Valley",2022,"removal","S",3.4,40
"Rush_Valley",2022,"removal","S",3.6,20
"Rush_Valley",2022,"removal","S",3.8,10
"Rush_Valley",2022,"removal","S",4.6,30
"Rush_Valley",2022,"removal","S",4.8,10
"Rush_Valley",2022,"removal","S",6.2,20
"Rush_Valley",2022,"removal","S",6.8,10
"Rush_Valley",2022,"removal","W",5.4,50
"Rush_Valley",2022,"removal","W",6,5
"SSHQ",2022,"control","N",0.6,1
"SSHQ",2022,"control","N",0.8,1
"SSHQ",2022,"control","N",1,6
"SSHQ",2022,"control","N",1.2,1
"SSHQ",2022,"control","N",5,5
"SSHQ",2022,"control","N",5.8,5
"SSHQ",2022,"control","N",7.2,1
"SSHQ",2022,"control","N",7.4,2
"SSHQ",2022,"control","N",7.8,5
"SSHQ",2022,"control","N",8.6,2
"SSHQ",2022,"control","N",9.8,1
"SSHQ",2022,"control","W",0.4,1
"SSHQ",2022,"control","W",6.4,1
"SSHQ",2022,"control","W",6.6,1
"SSHQ",2022,"control","W",6.8,1
"SSHQ",2022,"control","W",7.4,15
"SSHQ",2022,"control","W",7.6,10
"SSHQ",2022,"control","W",7.8,5
"SSHQ",2022,"control","W",8,2
"SSHQ",2022,"control","W",8.4,5
"SSHQ",2022,"control","W",8.8,10
"SSHQ",2022,"control","W",9,30
"SSHQ",2022,"control","W",9.2,2
"SSHQ",2022,"control","W",9.4,2
"SSHQ",2022,"control","W",9.6,10
"SSHQ",2022,"control","W",9.8,2
"SSHQ",2022,"removal","E",2.2,15
"SSHQ",2022,"removal","E",3.4,2
"SSHQ",2022,"removal","E",3.6,20
"SSHQ",2022,"removal","E",3.8,2
"SSHQ",2022,"removal","E",4.2,10
"SSHQ",2022,"removal","E",4.4,5
"SSHQ",2022,"removal","E",4.6,5
"SSHQ",2022,"removal","E",4.8,10
"SSHQ",2022,"removal","E",5,5
"SSHQ",2022,"removal","E",5.2,10
"SSHQ",2022,"removal","E",5.4,10
"SSHQ",2022,"removal","E",5.6,15
"SSHQ",2022,"removal","E",5.8,10
"SSHQ",2022,"removal","E",6.2,10
"SSHQ",2022,"removal","E",6.8,15
"SSHQ",2022,"removal","E",7,5
"SSHQ",2022,"removal","S",2.2,30
"SSHQ",2022,"removal","S",2.4,10
"SSHQ",2022,"removal","S",2.8,10
"SSHQ",2022,"removal","S",3,5
"SSHQ",2022,"removal","S",3.6,2
"SSHQ",2022,"removal","S",5.2,5
"SSHQ",2022,"removal","S",6.2,5
"SSHQ",2022,"removal","S",6.4,2
"SSHQ",2022,"removal","S",6.6,2
"SSHQ",2023,"control","N",0.6,5
"SSHQ",2023,"control","N",1,2
"SSHQ",2023,"control","N",1.6,2
"SSHQ",2023,"control","N",1.8,2
"SSHQ",2023,"control","N",2,1
"SSHQ",2023,"control","N",2.2,2
"SSHQ",2023,"control","N",4.4,10
"SSHQ",2023,"control","N",4.8,2
"SSHQ",2023,"control","N",5.4,1
"SSHQ",2023,"control","N",5.6,1
"SSHQ",2023,"control","N",5.8,2
"SSHQ",2023,"control","N",6.4,2
"SSHQ",2023,"control","N",6.8,2
"SSHQ",2023,"control","N",7.4,1
"SSHQ",2023,"control","N",7.6,1
"SSHQ",2023,"control","N",7.8,1
"SSHQ",2023,"control","N",8.8,1
"SSHQ",2023,"control","N",9.6,1
"SSHQ",2023,"control","W",0.4,2
"SSHQ",2023,"control","W",0.6,1
"SSHQ",2023,"control","W",0.8,2
"SSHQ",2023,"control","W",1.4,10
"SSHQ",2023,"control","W",1.6,1
"SSHQ",2023,"control","W",2.4,1
"SSHQ",2023,"control","W",2.6,5
"SSHQ",2023,"control","W",3.2,1
"SSHQ",2023,"control","W",3.4,2
"SSHQ",2023,"control","W",3.6,2
"SSHQ",2023,"control","W",5.2,5
"SSHQ",2023,"control","W",5.4,2
"SSHQ",2023,"control","W",6,2
"SSHQ",2023,"control","W",6.2,5
"SSHQ",2023,"control","W",6.4,2
"SSHQ",2023,"control","W",6.8,2
"SSHQ",2023,"control","W",7.2,5
"SSHQ",2023,"control","W",7.4,30
"SSHQ",2023,"control","W",7.6,30
"SSHQ",2023,"control","W",8.2,2
"SSHQ",2023,"control","W",8.4,15
"SSHQ",2023,"control","W",8.6,10
"SSHQ",2023,"control","W",8.8,40
"SSHQ",2023,"control","W",9,45
"SSHQ",2023,"control","W",9.2,25
"SSHQ",2023,"control","W",9.4,10
"SSHQ",2023,"control","W",9.6,40
"SSHQ",2023,"control","W",9.8,20
"SSHQ",2023,"control","W",10,5
"SSHQ",2023,"removal","E",2.2,10
"SSHQ",2023,"removal","E",2.4,2
"SSHQ",2023,"removal","E",2.6,10
"SSHQ",2023,"removal","E",2.8,5
"SSHQ",2023,"removal","E",3,5
"SSHQ",2023,"removal","E",3.2,10
"SSHQ",2023,"removal","E",3.4,5
"SSHQ",2023,"removal","E",3.6,5
"SSHQ",2023,"removal","E",3.8,5
"SSHQ",2023,"removal","E",4,10
"SSHQ",2023,"removal","E",4.2,15
"SSHQ",2023,"removal","E",4.4,20
"SSHQ",2023,"removal","E",4.6,10
"SSHQ",2023,"removal","E",4.8,15
"SSHQ",2023,"removal","E",5,10
"SSHQ",2023,"removal","E",5.2,10
"SSHQ",2023,"removal","E",5.4,10
"SSHQ",2023,"removal","E",5.6,5
"SSHQ",2023,"removal","E",5.8,10
"SSHQ",2023,"removal","E",6,5
"SSHQ",2023,"removal","E",6.2,5
"SSHQ",2023,"removal","E",6.6,5
"SSHQ",2023,"removal","E",6.8,10
"SSHQ",2023,"removal","E",7,15
"SSHQ",2023,"removal","S",2.2,20
"SSHQ",2023,"removal","S",2.4,20
"SSHQ",2023,"removal","S",2.6,20
"SSHQ",2023,"removal","S",2.8,30
"SSHQ",2023,"removal","S",3,10
"SSHQ",2023,"removal","S",3.2,5
"SSHQ",2023,"removal","S",3.4,10
"SSHQ",2023,"removal","S",3.6,5
"SSHQ",2023,"removal","S",3.8,10
"SSHQ",2023,"removal","S",4,5
"SSHQ",2023,"removal","S",4.2,10
"SSHQ",2023,"removal","S",4.4,2
"SSHQ",2023,"removal","S",4.8,10
"SSHQ",2023,"removal","S",5,20
"SSHQ",2023,"removal","S",5.2,10
"SSHQ",2023,"removal","S",5.4,5
"SSHQ",2023,"removal","S",5.8,1
"SSHQ",2023,"removal","S",6,5
"SSHQ",2023,"removal","S",6.2,10
"SSHQ",2023,"removal","S",6.4,5
"SSHQ",2023,"removal","S",6.6,5
"SSHQ",2023,"removal","S",6.8,5
"SSHQ",2023,"removal","S",7,2
"SSHQ",2024,"control","N",0.2,1
"SSHQ",2024,"control","N",0.4,5
"SSHQ",2024,"control","N",0.8,1
"SSHQ",2024,"control","N",1.4,1
"SSHQ",2024,"control","N",1.8,2
"SSHQ",2024,"control","N",2,5
"SSHQ",2024,"control","N",2.2,1
"SSHQ",2024,"control","N",2.4,1
"SSHQ",2024,"control","N",2.6,1
"SSHQ",2024,"control","N",2.8,5
"SSHQ",2024,"control","N",3,1
"SSHQ",2024,"control","N",3.6,1
"SSHQ",2024,"control","N",3.8,1
"SSHQ",2024,"control","N",4,2
"SSHQ",2024,"control","N",4.2,1
"SSHQ",2024,"control","N",4.4,2
"SSHQ",2024,"control","N",4.6,2
"SSHQ",2024,"control","N",4.8,1
"SSHQ",2024,"control","N",5,2
"SSHQ",2024,"control","N",5.2,2
"SSHQ",2024,"control","N",5.4,1
"SSHQ",2024,"control","N",5.6,2
"SSHQ",2024,"control","N",5.8,2
"SSHQ",2024,"control","N",6,1
"SSHQ",2024,"control","N",6.2,1
"SSHQ",2024,"control","N",6.4,1
"SSHQ",2024,"control","N",7.4,2
"SSHQ",2024,"control","N",8,1
"SSHQ",2024,"control","N",8.4,1
"SSHQ",2024,"control","N",8.6,5
"SSHQ",2024,"control","N",8.8,1
"SSHQ",2024,"control","N",9,2
"SSHQ",2024,"control","N",9.2,5
"SSHQ",2024,"control","N",9.8,1
"SSHQ",2024,"control","N",10,1
"SSHQ",2024,"control","W",0.2,2
"SSHQ",2024,"control","W",0.4,10
"SSHQ",2024,"control","W",0.6,1
"SSHQ",2024,"control","W",0.8,5
"SSHQ",2024,"control","W",1,2
"SSHQ",2024,"control","W",1.2,2
"SSHQ",2024,"control","W",1.4,20
"SSHQ",2024,"control","W",1.6,2
"SSHQ",2024,"control","W",2.2,1
"SSHQ",2024,"control","W",2.4,2
"SSHQ",2024,"control","W",2.6,5
"SSHQ",2024,"control","W",2.8,2
"SSHQ",2024,"control","W",3,1
"SSHQ",2024,"control","W",3.2,1
"SSHQ",2024,"control","W",3.6,2
"SSHQ",2024,"control","W",3.8,1
"SSHQ",2024,"control","W",4,5
"SSHQ",2024,"control","W",4.2,1
"SSHQ",2024,"control","W",4.4,1
"SSHQ",2024,"control","W",4.6,1
"SSHQ",2024,"control","W",4.8,5
"SSHQ",2024,"control","W",5,1
"SSHQ",2024,"control","W",5.2,5
"SSHQ",2024,"control","W",5.4,2
"SSHQ",2024,"control","W",5.6,2
"SSHQ",2024,"control","W",5.8,2
"SSHQ",2024,"control","W",6,5
"SSHQ",2024,"control","W",6.2,5
"SSHQ",2024,"control","W",6.4,5
"SSHQ",2024,"control","W",6.6,5
"SSHQ",2024,"control","W",6.8,2
"SSHQ",2024,"control","W",7,2
"SSHQ",2024,"control","W",8,2
"SSHQ",2024,"control","W",8.2,20
"SSHQ",2024,"control","W",8.4,20
"SSHQ",2024,"control","W",8.6,5
"SSHQ",2024,"control","W",8.8,20
"SSHQ",2024,"control","W",9,20
"SSHQ",2024,"control","W",9.2,30
"SSHQ",2024,"control","W",9.4,50
"SSHQ",2024,"control","W",9.6,25
"SSHQ",2024,"control","W",9.8,15
"SSHQ",2024,"control","W",10,20
"SSHQ",2024,"removal","E",2.2,10
"SSHQ",2024,"removal","E",2.4,10
"SSHQ",2024,"removal","E",2.6,5
"SSHQ",2024,"removal","E",2.8,10
"SSHQ",2024,"removal","E",3,5
"SSHQ",2024,"removal","E",3.2,35
"SSHQ",2024,"removal","E",3.4,5
"SSHQ",2024,"removal","E",3.6,10
"SSHQ",2024,"removal","E",3.8,55
"SSHQ",2024,"removal","E",4,35
"SSHQ",2024,"removal","E",4.2,60
"SSHQ",2024,"removal","E",4.4,15
"SSHQ",2024,"removal","E",4.6,15
"SSHQ",2024,"removal","E",4.8,25
"SSHQ",2024,"removal","E",5,20
"SSHQ",2024,"removal","E",5.2,20
"SSHQ",2024,"removal","E",5.4,15
"SSHQ",2024,"removal","E",5.6,10
"SSHQ",2024,"removal","E",5.8,15
"SSHQ",2024,"removal","E",6,10
"SSHQ",2024,"removal","E",6.2,15
"SSHQ",2024,"removal","E",6.4,2
"SSHQ",2024,"removal","E",6.6,2
"SSHQ",2024,"removal","E",6.8,1
"SSHQ",2024,"removal","E",7,10
"SSHQ",2024,"removal","S",2.2,10
"SSHQ",2024,"removal","S",2.4,20
"SSHQ",2024,"removal","S",2.6,10
"SSHQ",2024,"removal","S",2.8,55
"SSHQ",2024,"removal","S",3,15
"SSHQ",2024,"removal","S",3.2,15
"SSHQ",2024,"removal","S",3.6,10
"SSHQ",2024,"removal","S",3.8,10
"SSHQ",2024,"removal","S",4.2,5
"SSHQ",2024,"removal","S",4.4,2
"SSHQ",2024,"removal","S",4.8,5
"SSHQ",2024,"removal","S",5,10
"SSHQ",2024,"removal","S",5.4,2
"SSHQ",2024,"removal","S",5.6,1
"SSHQ",2024,"removal","S",5.8,2
"SSHQ",2024,"removal","S",6.2,15
"SSHQ",2024,"removal","S",6.4,20
"SSHQ",2024,"removal","S",6.6,20
"SSHQ",2024,"removal","S",6.8,15
"SouthEden",2022,"control","S",0.2,10
"SouthEden",2022,"control","S",0.4,5
"SouthEden",2022,"control","S",0.6,5
"SouthEden",2022,"control","S",0.8,10
"SouthEden",2022,"control","S",1,10
"SouthEden",2022,"control","S",1.2,5
"SouthEden",2022,"control","S",1.4,1
"SouthEden",2022,"control","S",1.6,1
"SouthEden",2022,"control","S",1.8,1
"SouthEden",2022,"control","S",2,5
"SouthEden",2022,"control","S",2.2,5
"SouthEden",2022,"control","S",2.4,5
"SouthEden",2022,"control","S",2.6,5
"SouthEden",2022,"control","S",3,5
"SouthEden",2022,"control","S",3.2,5
"SouthEden",2022,"control","S",3.4,1
"SouthEden",2022,"control","S",3.6,5
"SouthEden",2022,"control","S",3.8,5
"SouthEden",2022,"control","S",4,5
"SouthEden",2022,"control","S",4.2,1
"SouthEden",2022,"control","S",4.4,5
"SouthEden",2022,"control","S",4.6,10
"SouthEden",2022,"control","S",4.8,5
"SouthEden",2022,"control","S",5,5
"SouthEden",2022,"control","S",5.2,1
"SouthEden",2022,"control","S",5.4,1
"SouthEden",2022,"control","S",5.8,1
"SouthEden",2022,"control","S",6,1
"SouthEden",2022,"control","S",6.6,20
"SouthEden",2022,"control","S",7,5
"SouthEden",2022,"control","S",7.2,5
"SouthEden",2022,"control","S",7.4,2
"SouthEden",2022,"control","S",7.6,5
"SouthEden",2022,"control","S",7.8,1
"SouthEden",2022,"control","S",8,1
"SouthEden",2022,"control","S",8.2,5
"SouthEden",2022,"control","S",8.4,5
"SouthEden",2022,"control","S",8.6,1
"SouthEden",2022,"control","S",8.8,1
"SouthEden",2022,"control","S",9,5
"SouthEden",2022,"control","S",9.2,5
"SouthEden",2022,"control","S",9.4,5
"SouthEden",2022,"control","S",9.8,10
"SouthEden",2022,"control","S",10,10
"SouthEden",2022,"control","W",0.2,10
"SouthEden",2022,"control","W",0.4,2
"SouthEden",2022,"control","W",0.6,1
"SouthEden",2022,"control","W",1,5
"SouthEden",2022,"control","W",1.2,1
"SouthEden",2022,"control","W",1.4,5
"SouthEden",2022,"control","W",1.6,5
"SouthEden",2022,"control","W",1.8,1
"SouthEden",2022,"control","W",2,1
"SouthEden",2022,"control","W",2.2,2
"SouthEden",2022,"control","W",2.4,5
"SouthEden",2022,"control","W",2.6,2
"SouthEden",2022,"control","W",2.8,2
"SouthEden",2022,"control","W",3,2
"SouthEden",2022,"control","W",3.2,2
"SouthEden",2022,"control","W",3.4,5
"SouthEden",2022,"control","W",3.6,10
"SouthEden",2022,"control","W",3.8,5
"SouthEden",2022,"control","W",4,5
"SouthEden",2022,"control","W",4.2,5
"SouthEden",2022,"control","W",4.4,5
"SouthEden",2022,"control","W",4.8,5
"SouthEden",2022,"control","W",5,2
"SouthEden",2022,"control","W",5.2,2
"SouthEden",2022,"control","W",5.8,2
"SouthEden",2022,"control","W",6,10
"SouthEden",2022,"control","W",6.2,10
"SouthEden",2022,"control","W",6.4,5
"SouthEden",2022,"control","W",6.6,10
"SouthEden",2022,"control","W",6.8,40
"SouthEden",2022,"control","W",7,2
"SouthEden",2022,"control","W",7.2,2
"SouthEden",2022,"control","W",7.4,2
"SouthEden",2022,"control","W",7.6,5
"SouthEden",2022,"control","W",7.8,2
"SouthEden",2022,"control","W",8,5
"SouthEden",2022,"control","W",8.2,2
"SouthEden",2022,"control","W",8.4,2
"SouthEden",2022,"control","W",8.6,1
"SouthEden",2022,"control","W",8.8,5
"SouthEden",2022,"control","W",9.2,1
"SouthEden",2022,"control","W",9.4,1
"SouthEden",2022,"control","W",9.6,2
"SouthEden",2022,"control","W",9.8,5
"SouthEden",2022,"control","W",10,5
"SouthEden",2022,"removal","E",2.2,25
"SouthEden",2022,"removal","E",2.4,10
"SouthEden",2022,"removal","E",3,15
"SouthEden",2022,"removal","E",3.2,5
"SouthEden",2022,"removal","E",3.4,15
"SouthEden",2022,"removal","E",3.6,5
"SouthEden",2022,"removal","E",3.8,2
"SouthEden",2022,"removal","E",4,10
"SouthEden",2022,"removal","E",4.2,30
"SouthEden",2022,"removal","E",4.4,40
"SouthEden",2022,"removal","E",4.8,5
"SouthEden",2022,"removal","E",5.2,5
"SouthEden",2022,"removal","E",5.6,5
"SouthEden",2022,"removal","E",5.8,15
"SouthEden",2022,"removal","E",6,2
"SouthEden",2022,"removal","E",6.2,5
"SouthEden",2022,"removal","E",6.4,15
"SouthEden",2022,"removal","E",6.6,30
"SouthEden",2022,"removal","E",6.8,30
"SouthEden",2022,"removal","N",2.2,5
"SouthEden",2022,"removal","N",2.4,10
"SouthEden",2022,"removal","N",2.6,1
"SouthEden",2022,"removal","N",2.8,5
"SouthEden",2022,"removal","N",3,25
"SouthEden",2022,"removal","N",3.2,25
"SouthEden",2022,"removal","N",3.4,20
"SouthEden",2022,"removal","N",3.6,25
"SouthEden",2022,"removal","N",3.8,10
"SouthEden",2022,"removal","N",4,10
"SouthEden",2022,"removal","N",4.2,20
"SouthEden",2022,"removal","N",4.4,10
"SouthEden",2022,"removal","N",4.6,15
"SouthEden",2022,"removal","N",4.8,10
"SouthEden",2022,"removal","N",5,20
"SouthEden",2022,"removal","N",5.2,5
"SouthEden",2022,"removal","N",5.4,15
"SouthEden",2022,"removal","N",5.6,5
"SouthEden",2022,"removal","N",5.8,5
"SouthEden",2022,"removal","N",6.2,20
"SouthEden",2022,"removal","N",6.6,10
"SouthEden",2023,"control","S",0.2,20
"SouthEden",2023,"control","S",0.4,25
"SouthEden",2023,"control","S",0.6,30
"SouthEden",2023,"control","S",0.8,10
"SouthEden",2023,"control","S",1,10
"SouthEden",2023,"control","S",1.2,5
"SouthEden",2023,"control","S",1.4,2
"SouthEden",2023,"control","S",1.6,5
"SouthEden",2023,"control","S",1.8,5
"SouthEden",2023,"control","S",2,5
"SouthEden",2023,"control","S",2.2,10
"SouthEden",2023,"control","S",2.4,10
"SouthEden",2023,"control","S",2.6,10
"SouthEden",2023,"control","S",2.8,15
"SouthEden",2023,"control","S",3,15
"SouthEden",2023,"control","S",3.2,10
"SouthEden",2023,"control","S",3.4,15
"SouthEden",2023,"control","S",3.6,10
"SouthEden",2023,"control","S",3.8,40
"SouthEden",2023,"control","S",4,15
"SouthEden",2023,"control","S",4.2,15
"SouthEden",2023,"control","S",4.4,15
"SouthEden",2023,"control","S",4.6,15
"SouthEden",2023,"control","S",4.8,20
"SouthEden",2023,"control","S",5,20
"SouthEden",2023,"control","S",5.2,15
"SouthEden",2023,"control","S",5.4,10
"SouthEden",2023,"control","S",5.6,5
"SouthEden",2023,"control","S",5.8,5
"SouthEden",2023,"control","S",6,15
"SouthEden",2023,"control","S",6.2,5
"SouthEden",2023,"control","S",6.4,20
"SouthEden",2023,"control","S",6.6,10
"SouthEden",2023,"control","S",6.8,20
"SouthEden",2023,"control","S",7,5
"SouthEden",2023,"control","S",7.2,2
"SouthEden",2023,"control","S",7.6,1
"SouthEden",2023,"control","S",7.8,1
"SouthEden",2023,"control","S",8.2,2
"SouthEden",2023,"control","S",8.4,2
"SouthEden",2023,"control","S",8.6,1
"SouthEden",2023,"control","S",8.8,10
"SouthEden",2023,"control","S",9,10
"SouthEden",2023,"control","S",9.4,5
"SouthEden",2023,"control","S",9.6,2
"SouthEden",2023,"control","S",9.8,5
"SouthEden",2023,"control","S",10,2
"SouthEden",2023,"control","W",0.2,5
"SouthEden",2023,"control","W",0.6,10
"SouthEden",2023,"control","W",0.8,20
"SouthEden",2023,"control","W",1,10
"SouthEden",2023,"control","W",1.2,5
"SouthEden",2023,"control","W",1.4,5
"SouthEden",2023,"control","W",1.6,5
"SouthEden",2023,"control","W",1.8,2
"SouthEden",2023,"control","W",2,2
"SouthEden",2023,"control","W",2.2,1
"SouthEden",2023,"control","W",2.4,1
"SouthEden",2023,"control","W",2.6,5
