,CommG,Density,Albedo,plot,Site.code,bulkYear,combCond,combCondPlot,x,y,genotypeID
5462,Cheyenne,lo,black,3,Chambers09,NA,lo black Cheyenne,lo black Cheyenne 3,12,4,g37
5463,Cheyenne,lo,black,4,Chambers09,NA,lo black Cheyenne,lo black Cheyenne 4,13,3,g37
5464,Cheyenne,lo,black,5,Chambers09,NA,lo black Cheyenne,lo black Cheyenne 5,6,2,g37
5465,Cheyenne,lo,black,6,Chambers09,NA,lo black Cheyenne,lo black Cheyenne 6,16,4,g37
5466,Cheyenne,lo,black,7,Chambers09,NA,lo black Cheyenne,lo black Cheyenne 7,6,3,g37
5467,Cheyenne,lo,black,8,Chambers09,NA,lo black Cheyenne,lo black Cheyenne 8,5,2,g37
5468,Cheyenne,lo,black,9,Chambers09,NA,lo black Cheyenne,lo black Cheyenne 9,16,1,g37
5469,Cheyenne,lo,black,10,Chambers09,NA,lo black Cheyenne,lo black Cheyenne 10,16,4,g37
5470,Cheyenne,lo,white,1,Chambers09,NA,lo white Cheyenne,lo white Cheyenne 1,16,3,g37
5471,Cheyenne,lo,white,2,Chambers09,NA,lo white Cheyenne,lo white Cheyenne 2,12,2,g37
5472,Cheyenne,lo,white,3,Chambers09,NA,lo white Cheyenne,lo white Cheyenne 3,10,5,g37
5473,Cheyenne,lo,white,4,Chambers09,NA,lo white Cheyenne,lo white Cheyenne 4,16,4,g37
5474,Cheyenne,lo,white,5,Chambers09,NA,lo white Cheyenne,lo white Cheyenne 5,13,3,g37
5475,Cheyenne,lo,white,6,Chambers09,NA,lo white Cheyenne,lo white Cheyenne 6,4,3,g37
5476,Cheyenne,lo,white,7,Chambers09,NA,lo white Cheyenne,lo white Cheyenne 7,16,4,g37
5477,Cheyenne,lo,white,8,Chambers09,NA,lo white Cheyenne,lo white Cheyenne 8,4,4,g37
5478,Cheyenne,lo,white,9,Chambers09,NA,lo white Cheyenne,lo white Cheyenne 9,9,2,g37
5479,Cheyenne,lo,white,10,Chambers09,NA,lo white Cheyenne,lo white Cheyenne 10,11,4,g37
5480,Cheyenne,hi,black,1,Chambers09,NA,hi black Cheyenne,hi black Cheyenne 1,3,6,g37
5481,Cheyenne,hi,black,2,Chambers09,NA,hi black Cheyenne,hi black Cheyenne 2,2,1,g37
5482,Cheyenne,hi,black,3,Chambers09,NA,hi black Cheyenne,hi black Cheyenne 3,4,3,g37
5483,Cheyenne,hi,black,4,Chambers09,NA,hi black Cheyenne,hi black Cheyenne 4,3,10,g37
5484,Cheyenne,hi,black,5,Chambers09,NA,hi black Cheyenne,hi black Cheyenne 5,2,10,g37
5485,Cheyenne,hi,black,6,Chambers09,NA,hi black Cheyenne,hi black Cheyenne 6,1,4,g37
5486,Cheyenne,hi,black,7,Chambers09,NA,hi black Cheyenne,hi black Cheyenne 7,1,2,g37
5487,Cheyenne,hi,black,8,Chambers09,NA,hi black Cheyenne,hi black Cheyenne 8,6,9,g37
5488,Cheyenne,hi,black,9,Chambers09,NA,hi black Cheyenne,hi black Cheyenne 9,5,4,g37
5489,Cheyenne,hi,black,10,Chambers09,NA,hi black Cheyenne,hi black Cheyenne 10,2,6,g37
5490,Cheyenne,hi,white,1,Chambers09,NA,hi white Cheyenne,hi white Cheyenne 1,1,4,g37
5491,Cheyenne,hi,white,2,Chambers09,NA,hi white Cheyenne,hi white Cheyenne 2,6,9,g37
5492,Cheyenne,hi,white,3,Chambers09,NA,hi white Cheyenne,hi white Cheyenne 3,8,8,g37
5493,Cheyenne,hi,white,4,Chambers09,NA,hi white Cheyenne,hi white Cheyenne 4,4,7,g37
5494,Cheyenne,hi,white,5,Chambers09,NA,hi white Cheyenne,hi white Cheyenne 5,2,1,g37
5495,Cheyenne,hi,white,6,Chambers09,NA,hi white Cheyenne,hi white Cheyenne 6,8,9,g37
5496,Cheyenne,hi,white,7,Chambers09,NA,hi white Cheyenne,hi white Cheyenne 7,1,9,g37
5497,Cheyenne,hi,white,8,Chambers09,NA,hi white Cheyenne,hi white Cheyenne 8,4,6,g37
5498,Cheyenne,hi,white,9,Chambers09,NA,hi white Cheyenne,hi white Cheyenne 9,5,10,g37
5499,Cheyenne,hi,white,10,Chambers09,NA,hi white Cheyenne,hi white Cheyenne 10,7,1,g37
10313,Sheep,lo,white,4,Pyle10,NA,lo white Sheep,lo white Sheep 4,10,4,g77
10323,Sheep,hi,black,4,Pyle10,NA,hi black Sheep,hi black Sheep 4,4,7,g77
10333,Sheep,hi,white,4,Pyle10,NA,hi white Sheep,hi white Sheep 4,6,3,g77
10463,Sheep,lo,black,4,Pyle15,NA,lo black Sheep,lo black Sheep 4,7,2,g79
10473,Sheep,lo,white,4,Pyle15,NA,lo white Sheep,lo white Sheep 4,5,4,g79
10483,Sheep,hi,black,4,Pyle15,NA,hi black Sheep,hi black Sheep 4,4,4,g79
10493,Sheep,hi,white,4,Pyle15,NA,hi white Sheep,hi white Sheep 4,8,3,g79
10623,Sheep,lo,black,4,Pyle17,NA,lo black Sheep,lo black Sheep 4,2,1,g81
10633,Sheep,lo,white,4,Pyle17,NA,lo white Sheep,lo white Sheep 4,3,4,g81
10643,Sheep,hi,black,4,Pyle17,NA,hi black Sheep,hi black Sheep 4,7,7,g81
10653,Sheep,hi,white,4,Pyle17,NA,hi white Sheep,hi white Sheep 4,5,8,g81
10783,Sheep,lo,black,4,Pyle19,NA,lo black Sheep,lo black Sheep 4,8,5,g82
10793,Sheep,lo,white,4,Pyle19,NA,lo white Sheep,lo white Sheep 4,13,3,g82
10803,Sheep,hi,black,4,Pyle19,NA,hi black Sheep,hi black Sheep 4,1,8,g82
10813,Sheep,hi,white,4,Pyle19,NA,hi white Sheep,hi white Sheep 4,7,2,g82
10943,Sheep,lo,black,4,Reed01,NA,lo black Sheep,lo black Sheep 4,4,4,g83
10953,Sheep,lo,white,4,Reed01,NA,lo white Sheep,lo white Sheep 4,4,2,g83
10963,Sheep,hi,black,4,Reed01,NA,hi black Sheep,hi black Sheep 4,1,7,g83
10973,Sheep,hi,white,4,Reed01,NA,hi white Sheep,hi white Sheep 4,6,4,g83
11103,Sheep,lo,black,4,Reed03,2020,lo black Sheep,lo black Sheep 4,7,5,g84
11113,Sheep,lo,white,4,Reed03,2020,lo white Sheep,lo white Sheep 4,3,3,g84
11123,Sheep,hi,black,4,Reed03,2020,hi black Sheep,hi black Sheep 4,5,1,g84
11133,Sheep,hi,white,4,Reed03,2020,hi white Sheep,hi white Sheep 4,8,7,g84
11263,Sheep,lo,black,4,Schupp04,2021,lo black Sheep,lo black Sheep 4,14,2,g87
11273,Sheep,lo,white,4,Schupp04,2020,lo white Sheep,lo white Sheep 4,8,1,g87
11283,Sheep,hi,black,4,Schupp04,2021,hi black Sheep,hi black Sheep 4,6,2,g87
11293,Sheep,hi,white,4,Schupp04,2021,hi white Sheep,hi white Sheep 4,6,8,g87
11423,Sheep,lo,black,4,Schupp05,2020,lo black Sheep,lo black Sheep 4,10,5,g88
11433,Sheep,lo,white,4,Schupp05,2021,lo white Sheep,lo white Sheep 4,16,3,g88
11443,Sheep,hi,black,4,Schupp05,2021,hi black Sheep,hi black Sheep 4,4,5,g88
11453,Sheep,hi,white,4,Schupp05,2020,hi white Sheep,hi white Sheep 4,2,5,g88
11583,Sheep,lo,black,4,Copeland05,NA,lo black Sheep,lo black Sheep 4,14,1,g39
11593,Sheep,lo,white,4,Reed03,2020,lo white Sheep,lo white Sheep 4,8,3,g84
11603,Sheep,hi,black,4,Symstad1,NA,hi black Sheep,hi black Sheep 4,6,4,g89
11613,Sheep,hi,white,4,JackieOtt6,NA,hi white Sheep,hi white Sheep 4,5,4,g57
11743,Sheep,lo,black,4,Symstad2,NA,lo black Sheep,lo black Sheep 4,7,3,g90
11753,Sheep,lo,white,4,Symstad2,NA,lo white Sheep,lo white Sheep 4,15,1,g90
11763,Sheep,hi,black,4,Symstad2,NA,hi black Sheep,hi black Sheep 4,6,7,g90
11773,Sheep,hi,white,4,Symstad2,NA,hi white Sheep,hi white Sheep 4,3,7,g90
11903,Sheep,lo,black,4,Symstad3,NA,lo black Sheep,lo black Sheep 4,6,5,g91
5540,LowBoise,lo,black,1,Copeland05,NA,lo black LowBoise,lo black LowBoise 1,1,2,g39
5541,LowBoise,lo,black,2,Copeland05,NA,lo black LowBoise,lo black LowBoise 2,17,1,g39
5542,LowBoise,lo,black,3,Copeland05,NA,lo black LowBoise,lo black LowBoise 3,9,4,g39
5543,LowBoise,lo,black,4,Copeland05,NA,lo black LowBoise,lo black LowBoise 4,6,5,g39
5544,LowBoise,lo,black,5,Copeland05,NA,lo black LowBoise,lo black LowBoise 5,9,1,g39
5545,LowBoise,lo,black,6,Copeland05,NA,lo black LowBoise,lo black LowBoise 6,10,3,g39
5546,LowBoise,lo,black,7,Copeland05,NA,lo black LowBoise,lo black LowBoise 7,13,4,g39
5547,LowBoise,lo,black,8,Copeland05,NA,lo black LowBoise,lo black LowBoise 8,17,4,g39
5548,LowBoise,lo,black,9,Copeland05,NA,lo black LowBoise,lo black LowBoise 9,3,2,g39
5549,LowBoise,lo,black,10,Copeland05,NA,lo black LowBoise,lo black LowBoise 10,4,4,g39
5550,LowBoise,lo,white,1,Copeland05,NA,lo white LowBoise,lo white LowBoise 1,8,5,g39
5551,LowBoise,lo,white,2,Copeland05,NA,lo white LowBoise,lo white LowBoise 2,8,2,g39
5552,LowBoise,lo,white,3,Copeland05,NA,lo white LowBoise,lo white LowBoise 3,5,1,g39
5553,LowBoise,lo,white,4,Copeland05,NA,lo white LowBoise,lo white LowBoise 4,8,4,g39
5554,LowBoise,lo,white,5,Copeland05,NA,lo white LowBoise,lo white LowBoise 5,7,5,g39
5555,LowBoise,lo,white,6,Copeland05,NA,lo white LowBoise,lo white LowBoise 6,14,1,g39
5556,LowBoise,lo,white,7,Copeland05,NA,lo white LowBoise,lo white LowBoise 7,13,1,g39
5557,LowBoise,lo,white,8,Copeland05,NA,lo white LowBoise,lo white LowBoise 8,14,2,g39
5558,LowBoise,lo,white,9,Copeland05,NA,lo white LowBoise,lo white LowBoise 9,5,5,g39
5559,LowBoise,lo,white,10,Copeland05,NA,lo white LowBoise,lo white LowBoise 10,14,4,g39
5560,LowBoise,hi,black,1,Copeland05,NA,hi black LowBoise,hi black LowBoise 1,1,10,g39
5561,LowBoise,hi,black,2,Copeland05,NA,hi black LowBoise,hi black LowBoise 2,3,5,g39
5562,LowBoise,hi,black,3,Copeland05,NA,hi black LowBoise,hi black LowBoise 3,7,2,g39
5563,LowBoise,hi,black,4,Copeland05,NA,hi black LowBoise,hi black LowBoise 4,7,6,g39
5564,LowBoise,hi,black,5,Copeland05,NA,hi black LowBoise,hi black LowBoise 5,3,5,g39
5565,LowBoise,hi,black,6,Copeland05,NA,hi black LowBoise,hi black LowBoise 6,9,1,g39
5566,LowBoise,hi,black,7,Copeland05,NA,hi black LowBoise,hi black LowBoise 7,2,7,g39
5567,LowBoise,hi,black,8,Copeland05,NA,hi black LowBoise,hi black LowBoise 8,3,8,g39
5568,LowBoise,hi,black,9,Copeland05,NA,hi black LowBoise,hi black LowBoise 9,6,5,g39
5569,LowBoise,hi,black,10,Copeland05,NA,hi black LowBoise,hi black LowBoise 10,5,3,g39
5570,LowBoise,hi,white,1,Copeland05,NA,hi white LowBoise,hi white LowBoise 1,6,1,g39
5571,LowBoise,hi,white,2,Copeland05,NA,hi white LowBoise,hi white LowBoise 2,4,1,g39
5572,LowBoise,hi,white,3,Copeland05,NA,hi white LowBoise,hi white LowBoise 3,2,10,g39
5573,LowBoise,hi,white,4,Copeland05,NA,hi white LowBoise,hi white LowBoise 4,2,1,g39
5574,LowBoise,hi,white,5,Copeland05,NA,hi white LowBoise,hi white LowBoise 5,2,3,g39
5575,LowBoise,hi,white,6,Copeland05,NA,hi white LowBoise,hi white LowBoise 6,3,2,g39
5576,LowBoise,hi,white,7,Copeland05,NA,hi white LowBoise,hi white LowBoise 7,9,6,g39
5577,LowBoise,hi,white,8,Copeland05,NA,hi white LowBoise,hi white LowBoise 8,4,9,g39
5578,LowBoise,hi,white,9,Copeland05,NA,hi white LowBoise,hi white LowBoise 9,2,8,g39
5579,LowBoise,hi,white,10,Copeland05,NA,hi white LowBoise,hi white LowBoise 10,8,5,g39
5580,HighBoise,lo,black,1,Copeland05,NA,lo black HighBoise,lo black HighBoise 1,7,5,g39
5581,HighBoise,lo,black,2,Copeland05,NA,lo black HighBoise,lo black HighBoise 2,17,5,g39
5582,HighBoise,lo,black,3,Copeland05,NA,lo black HighBoise,lo black HighBoise 3,16,3,g39
5583,HighBoise,lo,black,4,Copeland05,NA,lo black HighBoise,lo black HighBoise 4,18,4,g39
5584,HighBoise,lo,black,5,Copeland05,NA,lo black HighBoise,lo black HighBoise 5,4,3,g39
5585,HighBoise,lo,black,6,Copeland05,NA,lo black HighBoise,lo black HighBoise 6,3,1,g39
5586,HighBoise,lo,black,7,Copeland05,NA,lo black HighBoise,lo black HighBoise 7,4,4,g39
5587,HighBoise,lo,black,8,Copeland05,NA,lo black HighBoise,lo black HighBoise 8,12,2,g39
5588,HighBoise,lo,black,9,Copeland05,NA,lo black HighBoise,lo black HighBoise 9,18,2,g39
5589,HighBoise,lo,black,10,Copeland05,NA,lo black HighBoise,lo black HighBoise 10,9,4,g39
5590,HighBoise,lo,white,1,Copeland05,NA,lo white HighBoise,lo white HighBoise 1,11,3,g39
5591,HighBoise,lo,white,2,Copeland05,NA,lo white HighBoise,lo white HighBoise 2,9,4,g39
5592,HighBoise,lo,white,3,Copeland05,NA,lo white HighBoise,lo white HighBoise 3,5,4,g39
5593,HighBoise,lo,white,4,Copeland05,NA,lo white HighBoise,lo white HighBoise 4,9,4,g39
5594,HighBoise,lo,white,5,Copeland05,NA,lo white HighBoise,lo white HighBoise 5,5,4,g39
5595,HighBoise,lo,white,6,Copeland05,NA,lo white HighBoise,lo white HighBoise 6,7,3,g39
5596,HighBoise,lo,white,7,Copeland05,NA,lo white HighBoise,lo white HighBoise 7,10,3,g39
5597,HighBoise,lo,white,8,Copeland05,NA,lo white HighBoise,lo white HighBoise 8,10,2,g39
5598,HighBoise,lo,white,9,Copeland05,NA,lo white HighBoise,lo white HighBoise 9,10,1,g39
5599,HighBoise,lo,white,10,Copeland05,NA,lo white HighBoise,lo white HighBoise 10,16,2,g39
5600,HighBoise,hi,black,1,Copeland05,NA,hi black HighBoise,hi black HighBoise 1,1,5,g39
5601,HighBoise,hi,black,2,Copeland05,NA,hi black HighBoise,hi black HighBoise 2,3,5,g39
5602,HighBoise,hi,black,3,Copeland05,NA,hi black HighBoise,hi black HighBoise 3,8,7,g39
5603,HighBoise,hi,black,4,Copeland05,NA,hi black HighBoise,hi black HighBoise 4,6,2,g39
5604,HighBoise,hi,black,5,Copeland05,NA,hi black HighBoise,hi black HighBoise 5,5,2,g39
5605,HighBoise,hi,black,6,Copeland05,NA,hi black HighBoise,hi black HighBoise 6,5,1,g39
5606,HighBoise,hi,black,7,Copeland05,NA,hi black HighBoise,hi black HighBoise 7,6,2,g39
5607,HighBoise,hi,black,8,Copeland05,NA,hi black HighBoise,hi black HighBoise 8,6,7,g39
5608,HighBoise,hi,black,9,Copeland05,NA,hi black HighBoise,hi black HighBoise 9,8,9,g39
5609,HighBoise,hi,black,10,Copeland05,NA,hi black HighBoise,hi black HighBoise 10,7,10,g39
5610,HighBoise,hi,white,1,Copeland05,NA,hi white HighBoise,hi white HighBoise 1,2,9,g39
5611,HighBoise,hi,white,2,Copeland05,NA,hi white HighBoise,hi white HighBoise 2,6,2,g39
5612,HighBoise,hi,white,3,Copeland05,NA,hi white HighBoise,hi white HighBoise 3,8,1,g39
5613,HighBoise,hi,white,4,Copeland05,NA,hi white HighBoise,hi white HighBoise 4,1,7,g39
5614,HighBoise,hi,white,5,Copeland05,NA,hi white HighBoise,hi white HighBoise 5,9,4,g39
5615,HighBoise,hi,white,6,Copeland05,NA,hi white HighBoise,hi white HighBoise 6,9,5,g39
5616,HighBoise,hi,white,7,Copeland05,NA,hi white HighBoise,hi white HighBoise 7,2,10,g39
5617,HighBoise,hi,white,8,Copeland05,NA,hi white HighBoise,hi white HighBoise 8,4,2,g39
5618,HighBoise,hi,white,9,Copeland05,NA,hi white HighBoise,hi white HighBoise 9,6,7,g39
5619,HighBoise,hi,white,10,Copeland05,NA,hi white HighBoise,hi white HighBoise 10,9,10,g39
5620,Cheyenne,lo,black,1,Copeland05,NA,lo black Cheyenne,lo black Cheyenne 1,4,3,g39
5621,Cheyenne,lo,black,2,Copeland05,NA,lo black Cheyenne,lo black Cheyenne 2,9,2,g39
5622,Cheyenne,lo,black,3,Copeland05,NA,lo black Cheyenne,lo black Cheyenne 3,7,4,g39
5623,Cheyenne,lo,black,4,Copeland05,NA,lo black Cheyenne,lo black Cheyenne 4,2,4,g39
5624,Cheyenne,lo,black,5,Copeland05,NA,lo black Cheyenne,lo black Cheyenne 5,9,4,g39
5625,Cheyenne,lo,black,6,Copeland05,NA,lo black Cheyenne,lo black Cheyenne 6,6,4,g39
5626,Cheyenne,lo,black,7,Copeland05,NA,lo black Cheyenne,lo black Cheyenne 7,4,1,g39
5627,Cheyenne,lo,black,8,Copeland05,NA,lo black Cheyenne,lo black Cheyenne 8,3,3,g39
5628,Cheyenne,lo,black,9,Copeland05,NA,lo black Cheyenne,lo black Cheyenne 9,8,1,g39
5629,Cheyenne,lo,black,10,Copeland05,NA,lo black Cheyenne,lo black Cheyenne 10,10,4,g39
5630,Cheyenne,lo,white,1,Copeland05,NA,lo white Cheyenne,lo white Cheyenne 1,15,1,g39
5631,Cheyenne,lo,white,2,Copeland05,NA,lo white Cheyenne,lo white Cheyenne 2,16,4,g39
5632,Cheyenne,lo,white,3,Copeland05,NA,lo white Cheyenne,lo white Cheyenne 3,11,1,g39
5633,Cheyenne,lo,white,4,Copeland05,NA,lo white Cheyenne,lo white Cheyenne 4,3,1,g39
5634,Cheyenne,lo,white,5,Copeland05,NA,lo white Cheyenne,lo white Cheyenne 5,10,1,g39
5635,Cheyenne,lo,white,6,Copeland05,NA,lo white Cheyenne,lo white Cheyenne 6,1,5,g39
5636,Cheyenne,lo,white,7,Copeland05,NA,lo white Cheyenne,lo white Cheyenne 7,1,2,g39
5637,Cheyenne,lo,white,8,Copeland05,NA,lo white Cheyenne,lo white Cheyenne 8,7,5,g39
5638,Cheyenne,lo,white,9,Copeland05,NA,lo white Cheyenne,lo white Cheyenne 9,6,4,g39
5639,Cheyenne,lo,white,10,Copeland05,NA,lo white Cheyenne,lo white Cheyenne 10,16,5,g39
5640,Cheyenne,hi,black,1,Copeland05,NA,hi black Cheyenne,hi black Cheyenne 1,6,9,g39
5641,Cheyenne,hi,black,2,Copeland05,NA,hi black Cheyenne,hi black Cheyenne 2,3,8,g39
5642,Cheyenne,hi,black,3,Copeland05,NA,hi black Cheyenne,hi black Cheyenne 3,1,9,g39
5643,Cheyenne,hi,black,4,Copeland05,NA,hi black Cheyenne,hi black Cheyenne 4,6,8,g39
5644,Cheyenne,hi,black,5,Copeland05,NA,hi black Cheyenne,hi black Cheyenne 5,6,7,g39
5645,Cheyenne,hi,black,6,Copeland05,NA,hi black Cheyenne,hi black Cheyenne 6,4,10,g39
5646,Cheyenne,hi,black,7,Copeland05,NA,hi black Cheyenne,hi black Cheyenne 7,7,7,g39
5647,Cheyenne,hi,black,8,Copeland05,NA,hi black Cheyenne,hi black Cheyenne 8,4,9,g39
5648,Cheyenne,hi,black,9,Copeland05,NA,hi black Cheyenne,hi black Cheyenne 9,1,2,g39
5649,Cheyenne,hi,black,10,Copeland05,NA,hi black Cheyenne,hi black Cheyenne 10,4,6,g39
5650,Cheyenne,hi,white,1,Copeland05,NA,hi white Cheyenne,hi white Cheyenne 1,6,7,g39
5651,Cheyenne,hi,white,2,Copeland05,NA,hi white Cheyenne,hi white Cheyenne 2,4,8,g39
5652,Cheyenne,hi,white,3,Copeland05,NA,hi white Cheyenne,hi white Cheyenne 3,8,4,g39
5653,Cheyenne,hi,white,4,Copeland05,NA,hi white Cheyenne,hi white Cheyenne 4,5,4,g39
5654,Cheyenne,hi,white,5,Copeland05,NA,hi white Cheyenne,hi white Cheyenne 5,3,2,g39
5655,Cheyenne,hi,white,6,Copeland05,NA,hi white Cheyenne,hi white Cheyenne 6,3,4,g39
5656,Cheyenne,hi,white,7,Copeland05,NA,hi white Cheyenne,hi white Cheyenne 7,2,7,g39
5657,Cheyenne,hi,white,8,Copeland05,NA,hi white Cheyenne,hi white Cheyenne 8,6,1,g39
5658,Cheyenne,hi,white,9,Copeland05,NA,hi white Cheyenne,hi white Cheyenne 9,5,6,g39
5659,Cheyenne,hi,white,10,Copeland05,NA,hi white Cheyenne,hi white Cheyenne 10,8,9,g39
11913,Sheep,lo,white,4,Symstad3,NA,lo white Sheep,lo white Sheep 4,16,2,g91
11923,Sheep,hi,black,4,Symstad3,NA,hi black Sheep,hi black Sheep 4,2,2,g91
11933,Sheep,hi,white,4,Symstad3,NA,hi white Sheep,hi white Sheep 4,8,9,g91
12063,Sheep,lo,black,4,Symstad4,NA,lo black Sheep,lo black Sheep 4,12,3,g92
12073,Sheep,lo,white,4,Symstad4,NA,lo white Sheep,lo white Sheep 4,15,2,g92
12083,Sheep,hi,black,4,Symstad4,NA,hi black Sheep,hi black Sheep 4,1,1,g92
12093,Sheep,hi,white,4,Symstad4,NA,hi white Sheep,hi white Sheep 4,1,3,g17
12223,Sheep,lo,black,4,Urza02,2020,lo black Sheep,lo black Sheep 4,5,5,g93
12233,Sheep,lo,white,4,Urza02,2020,lo white Sheep,lo white Sheep 4,2,2,g93
12243,Sheep,hi,black,4,Urza02,2020,hi black Sheep,hi black Sheep 4,7,10,g93
12253,Sheep,hi,white,4,Urza02,2021,hi white Sheep,hi white Sheep 4,7,7,g93
12383,Sheep,lo,black,4,Wilcox02,2021,lo black Sheep,lo black Sheep 4,9,5,g95
12393,Sheep,lo,white,4,Wilcox02,2021,lo white Sheep,lo white Sheep 4,10,2,g95
12403,Sheep,hi,black,4,Wilcox02,2020,hi black Sheep,hi black Sheep 4,7,8,g95
12413,Sheep,hi,white,4,Wilcox02,2021,hi white Sheep,hi white Sheep 4,8,1,g95
12543,Sheep,lo,black,4,Chynoweth02,NA,lo black Sheep,lo black Sheep 4,2,2,g96
12553,Sheep,lo,white,4,Chynoweth02,NA,lo white Sheep,lo white Sheep 4,10,3,g96
12563,Sheep,hi,black,4,Chynoweth02,NA,hi black Sheep,hi black Sheep 4,1,10,g96
12573,Sheep,hi,white,4,Chynoweth02,NA,hi white Sheep,hi white Sheep 4,8,8,g96
12703,Sheep,lo,black,4,Chynoweth03,2020,lo black Sheep,lo black Sheep 4,9,3,g97
12713,Sheep,lo,white,4,Chynoweth03,2021,lo white Sheep,lo white Sheep 4,14,5,g97
12723,Sheep,hi,black,4,Chynoweth03,2021,hi black Sheep,hi black Sheep 4,5,8,g97
12733,Sheep,hi,white,4,Chynoweth03,2020,hi white Sheep,hi white Sheep 4,4,9,g97
12863,Sheep,lo,black,4,Shriver01,NA,lo black Sheep,lo black Sheep 4,2,4,g101
12873,Sheep,lo,white,4,Shriver01,NA,lo white Sheep,lo white Sheep 4,1,3,g101
12883,Sheep,hi,black,4,Shriver01,NA,hi black Sheep,hi black Sheep 4,8,8,g101
12893,Sheep,hi,white,4,Shriver01,NA,hi white Sheep,hi white Sheep 4,7,1,g101
13023,Sheep,lo,black,4,Shriver02,NA,lo black Sheep,lo black Sheep 4,16,2,g102
13033,Sheep,lo,white,4,Shriver02,NA,lo white Sheep,lo white Sheep 4,12,4,g102
13043,Sheep,hi,black,4,Shriver02,NA,hi black Sheep,hi black Sheep 4,6,10,g102
13053,Sheep,hi,white,4,Shriver02,NA,hi white Sheep,hi white Sheep 4,3,2,g102
13183,Sheep,lo,black,4,Germino BOP 01,NA,lo black Sheep,lo black Sheep 4,14,3,g104
13193,Sheep,lo,white,4,Germino BOP 01,NA,lo white Sheep,lo white Sheep 4,8,2,g104
13203,Sheep,hi,black,4,Germino BOP 01,NA,hi black Sheep,hi black Sheep 4,6,1,g104
13213,Sheep,hi,white,4,Germino BOP 01,NA,hi white Sheep,hi white Sheep 4,8,5,g104
13250,Sheep,lo,black,4,Fleishman_01,2020,lo black Sheep,lo black Sheep 4,3,3,g45
9184,Sheep,lo,black,5,Porensky01,NA,lo black Sheep,lo black Sheep 5,1,1,g68
684,Sheep,lo,white,5,Lee 01,2020,lo white Sheep,lo white Sheep 5,5,4,g61
688,Sheep,hi,black,5,AAFC08,2020,hi black Sheep,hi black Sheep 5,3,7,g5
703,Sheep,hi,white,5,Lavin01,2020,hi white Sheep,hi white Sheep 5,7,5,g59
5700,LowBoise,lo,black,1,Downs 01,NA,lo black LowBoise,lo black LowBoise 1,12,2,g42
5701,LowBoise,lo,black,2,Downs 01,NA,lo black LowBoise,lo black LowBoise 2,2,5,g42
5702,LowBoise,lo,black,3,Downs 01,NA,lo black LowBoise,lo black LowBoise 3,10,3,g42
5703,LowBoise,lo,black,4,Downs 01,NA,lo black LowBoise,lo black LowBoise 4,15,5,g42
5704,LowBoise,lo,black,5,Downs 01,NA,lo black LowBoise,lo black LowBoise 5,7,2,g42
5705,LowBoise,lo,black,6,Downs 01,NA,lo black LowBoise,lo black LowBoise 6,12,5,g42
5706,LowBoise,lo,black,7,Downs 01,NA,lo black LowBoise,lo black LowBoise 7,9,4,g42
5707,LowBoise,lo,black,8,Downs 01,NA,lo black LowBoise,lo black LowBoise 8,3,3,g42
5708,LowBoise,lo,black,9,Downs 01,NA,lo black LowBoise,lo black LowBoise 9,16,1,g42
5709,LowBoise,lo,black,10,Downs 01,NA,lo black LowBoise,lo black LowBoise 10,3,2,g42
5710,LowBoise,lo,white,1,Downs 01,NA,lo white LowBoise,lo white LowBoise 1,6,2,g42
5711,LowBoise,lo,white,2,Downs 01,NA,lo white LowBoise,lo white LowBoise 2,16,2,g42
5712,LowBoise,lo,white,3,Downs 01,NA,lo white LowBoise,lo white LowBoise 3,2,3,g42
5713,LowBoise,lo,white,4,Downs 01,NA,lo white LowBoise,lo white LowBoise 4,16,1,g42
5714,LowBoise,lo,white,5,Downs 01,NA,lo white LowBoise,lo white LowBoise 5,14,5,g42
5715,LowBoise,lo,white,6,Downs 01,NA,lo white LowBoise,lo white LowBoise 6,13,4,g42
5716,LowBoise,lo,white,7,Downs 01,NA,lo white LowBoise,lo white LowBoise 7,18,4,g42
5717,LowBoise,lo,white,8,Downs 01,NA,lo white LowBoise,lo white LowBoise 8,13,2,g42
5718,LowBoise,lo,white,9,Downs 01,NA,lo white LowBoise,lo white LowBoise 9,13,4,g42
5719,LowBoise,lo,white,10,Downs 01,NA,lo white LowBoise,lo white LowBoise 10,5,4,g42
5720,LowBoise,hi,black,1,Downs 01,NA,hi black LowBoise,hi black LowBoise 1,2,6,g42
5721,LowBoise,hi,black,2,Downs 01,NA,hi black LowBoise,hi black LowBoise 2,5,8,g42
5722,LowBoise,hi,black,3,Downs 01,NA,hi black LowBoise,hi black LowBoise 3,2,10,g42
5723,LowBoise,hi,black,4,Downs 01,NA,hi black LowBoise,hi black LowBoise 4,9,6,g42
5724,LowBoise,hi,black,5,Downs 01,NA,hi black LowBoise,hi black LowBoise 5,7,7,g42
5725,LowBoise,hi,black,6,Downs 01,NA,hi black LowBoise,hi black LowBoise 6,1,1,g42
5726,LowBoise,hi,black,7,Downs 01,NA,hi black LowBoise,hi black LowBoise 7,3,9,g42
5727,LowBoise,hi,black,8,Downs 01,NA,hi black LowBoise,hi black LowBoise 8,1,6,g42
5728,LowBoise,hi,black,9,Downs 01,NA,hi black LowBoise,hi black LowBoise 9,7,4,g42
