Site,Date,Plot,Density,Albedo,x,y,genotype,growout,source,lat,lon,Live,V,height,Length_mm,herbivory,frost_heave,tillers,harvested,notes
SheepStation,5/31/2022,18,low,black,20,4,55,2020,JackieOtt2,43.71,-102.32,Y,BS,NA,NA,N,Y,,,
SheepStation,5/31/2022,18,low,black,20,5,13,2021,Schupp01,39.85,-112.15,Y,FG,NA,NA,Y,N,,,
SheepStation,5/31/2022,19,high,white,1,1,54,2020,JackieOtt1,43.65,-102.97,Y,BS,NA,NA,N,N,,,
SheepStation,5/31/2022,19,high,white,1,2,102,2020,Shriver02,48,-114.04,Y,FG,NA,NA,N,N,,,
SheepStation,5/31/2022,19,high,white,1,3,37,2020,Chambers09,40.66,-116.73,Y,FG,NA,NA,N,N,,,
SheepStation,5/31/2022,19,high,white,1,4,46,2020,Fleishman_05,39.12,-117.27,Y,BS,NA,NA,N,N,,,
SheepStation,5/31/2022,19,high,white,1,5,52,2020,Hufft1,38.6701,-108.3286,Y,BS,NA,NA,Y,N,,,
SheepStation,5/31/2022,19,high,white,1,6,30,2020,Chambers02,39.95,-118.76,Y,FG,NA,NA,N,N,,,
SheepStation,5/31/2022,19,high,white,1,7,79,2020,Pyle015,43.8,-119,Y,V3,NA,NA,N,N,,,
SheepStation,5/31/2022,19,high,white,1,8,59,2020,Lavin01,44.68,-109.07,Y,BS,NA,NA,Y,N,,,
SheepStation,5/31/2022,19,high,white,1,9,17,2020,Adler17,41.44,-110.11,N,NA,NA,NA,N,N,,,
SheepStation,5/31/2022,19,high,white,1,10,103,2020,Davies03,42.68,-118.68,Y,BS,NA,NA,Y,N,,,
SheepStation,5/31/2022,19,high,white,2,1,97,2021,Chynoweth03,39.83576,-109.61202,Y,BS,NA,NA,N,N,,,
SheepStation,5/31/2022,19,high,white,2,2,38,2021,Copeland01,43.7,-117.33,N,V1,NA,NA,N,N,,,
SheepStation,5/31/2022,19,high,white,2,3,82,2020,Pyle019,44.57,-119.65,Y,BS,NA,NA,N,N,,,
SheepStation,5/31/2022,19,high,white,2,4,74,2020,Pyke21,47.61803776,-119.6830115,Y,BS,NA,NA,N,N,,,
SheepStation,5/31/2022,19,high,white,2,5,95,2020,Wilcox02,41.31,-105.66,Y,BS,NA,NA,Y,N,,,
SheepStation,5/31/2022,19,high,white,2,6,93,2020,Uzra2,40.84,-119.56,Y,BS,NA,NA,Y,N,,,
SheepStation,5/31/2022,19,high,white,2,7,53,2020,Hufft2,39.547444,-105.102111,Y,BS,NA,NA,Y,N,,,
SheepStation,5/31/2022,19,high,white,2,8,73,2020,Pyke8,46.74830998,-119.361636,Y,BS,NA,NA,N,N,,,
SheepStation,5/31/2022,19,high,white,2,9,92,2020,Symstad4,43.71,-102.58,Y,BS,NA,NA,Y,N,,,
SheepStation,5/31/2022,19,high,white,2,10,33,2020,Chambers05,41.54,-117.75,Y,FG,NA,NA,N,N,,,
SheepStation,5/31/2022,19,high,white,3,1,60,2020,Lavin02,45.67,-111.03,Y,V3+,NA,NA,Y,N,,,
SheepStation,5/31/2022,19,high,white,3,2,91,2020,Symstad3,43.62,-103.47,Y,BS,NA,NA,N,N,,,
SheepStation,5/31/2022,19,high,white,3,3,35,2020,Chambers07,43.94,-116.19,N,NA,NA,NA,N,N,,,
SheepStation,5/31/2022,19,high,white,3,4,58,2020,JackieOtt7,43.82,-101.94,Y,BS,NA,NA,N,N,,,
SheepStation,5/31/2022,19,high,white,3,5,43,2020,Downs02,46.25045,-119.53334,Y,FG,NA,NA,N,N,,,
SheepStation,5/31/2022,19,high,white,3,6,31,2020,Uzra1,40.35,-119.34,Y,FG,NA,NA,N,N,,,
SheepStation,5/31/2022,19,high,white,3,7,61,2020,Lee1,36.82340833,-116.0163889,Y,FG,NA,NA,Y,N,,,
SheepStation,5/31/2022,19,high,white,3,8,8,2020,Blumenthal01,41.18,-104.9,Y,BS,NA,NA,Y,N,,,
SheepStation,5/31/2022,19,high,white,3,9,101,2020,Shriver01,34.06,-116.22,Y,V3+,NA,NA,N,N,,,
SheepStation,5/31/2022,19,high,white,3,10,86,2021,Schupp03,38.6,-113.79,Y,BS,NA,NA,N,N,,,TOP TOOTHPICK BROKE
SheepStation,5/31/2022,19,high,white,4,1,62,2020,Lee2,35.3984,-115.7845,Y,BS,NA,NA,N,N,,,
SheepStation,5/31/2022,19,high,white,4,2,32,2020,Chambers04,41.31,-117.63,Y,FG,NA,NA,Y,N,,,
SheepStation,5/31/2022,19,high,white,4,3,77,2020,Pyle010,43.19,-120,Y,BS,NA,NA,N,N,,,
SheepStation,5/31/2022,19,high,white,4,4,64,2020,Lee4,35.4564,-115.52,Y,BS,NA,NA,N,N,,,
SheepStation,5/31/2022,19,high,white,4,5,69,2020,Porensky17,43.34,-105.13,Y,BS,NA,NA,Y,N,,,
SheepStation,5/31/2022,19,high,white,4,6,12,2020,Schupp02,40.2,-112.46,Y,BS,NA,NA,Y,N,,,
SheepStation,5/31/2022,19,high,white,4,7,104,2020,Germino_BOP_01,43.4720833,-116.2338306,Y,BS,NA,NA,N,N,,,
SheepStation,5/31/2022,19,high,white,4,8,1,2020,AAFC04,50.08,-120.65,Y,BS,NA,NA,N,N,,,
SheepStation,5/31/2022,19,high,white,4,9,28,2020,Bradford01,35.23,-111.62,Y,BS,NA,NA,Y,N,,,
SheepStation,5/31/2022,19,high,white,4,10,36,2020,Chambers08,42.24,-114.57,N,NA,NA,NA,N,N,,,
SheepStation,5/31/2022,19,high,white,5,1,66,2020,Maron1,46.68,-114.03,Y,V3+,NA,NA,Y,N,,,
SheepStation,5/31/2022,19,high,white,5,2,68,2020,Porensky1,43.24,-105.18,Y,BS,NA,NA,Y,N,,,
SheepStation,5/31/2022,19,high,white,5,3,105,2020,Blumenthal10,40.92,-102.52,Y,BS,NA,NA,N,N,,,
SheepStation,5/31/2022,19,high,white,5,4,83,2020,Reed01,38.52,-109.47,N,NA,NA,NA,N,N,,,
SheepStation,5/31/2022,19,high,white,5,5,103,2020,Davies03,42.68,-118.68,Y,BS,NA,NA,Y,N,,,
SheepStation,5/31/2022,19,high,white,5,6,13,2020,Schupp01,39.85,-112.15,Y,BS,NA,NA,N,N,,,
SheepStation,5/31/2022,19,high,white,5,7,90,2020,Symstad2,43.87,-103.46,Y,BS,NA,NA,N,Y,,,
SheepStation,5/31/2022,19,high,white,5,8,32,2020,Chambers04,41.31,-117.63,Y,FG,NA,NA,N,N,,,
SheepStation,5/31/2022,19,high,white,5,9,71,2020,Porensky30,40.63,-105.27,Y,V3+,NA,NA,N,N,,,
SheepStation,5/31/2022,19,high,white,5,10,61,2020,Lee1,36.82340833,-116.0163889,Y,FG,NA,NA,N,N,,,
SheepStation,5/31/2022,19,high,white,6,1,88,2020,Schupp05,39.11,-112.74,Y,FG,NA,NA,N,N,,,
SheepStation,5/31/2022,19,high,white,6,2,98,2021,Chynoweth05,40.480805,-109.438229,Y,BS,NA,NA,N,N,,,
SheepStation,5/31/2022,19,high,white,6,3,39,2020,Copeland05,42.27,-118.71,Y,BS,NA,NA,N,N,,,
SheepStation,5/31/2022,19,high,white,6,4,76,2020,Pyle009,43.42,-119.62,Y,BS,NA,NA,Y,N,,,
SheepStation,5/31/2022,19,high,white,6,5,14,2020,Adler13,41.44,-111.08,Y,FG,NA,NA,Y,N,,,
SheepStation,5/31/2022,19,high,white,6,6,6,2020,AAFC09,49.62,-119.8,Y,V3+,NA,NA,N,N,,,
SheepStation,5/31/2022,19,high,white,6,7,89,2020,Symstad1,44.59,-104.71,Y,BS,NA,NA,N,N,,,
SheepStation,5/31/2022,19,high,white,6,8,75,2020,Pyle001,42.35,-118.65,Y,BS,NA,NA,N,N,,,
SheepStation,5/31/2022,19,high,white,6,9,56,2020,JackieOtt5,43.78,-102.61,Y,BS,NA,NA,N,N,,,
SheepStation,5/31/2022,19,high,white,6,10,79,2020,Pyle015,43.8,-119,Y,V3+,NA,NA,N,N,,,
SheepStation,5/31/2022,19,high,white,7,1,26,2020,Chynoweth01,39.76604,-109.5635,Y,BS,NA,NA,N,N,,,
SheepStation,5/31/2022,19,high,white,7,2,68,2020,Porensky1,43.24,-105.18,Y,BS,NA,NA,Y,N,,,
SheepStation,5/31/2022,19,high,white,7,3,9,2020,Adler05,40.79,-111.87,Y,BS,NA,NA,N,N,,,
SheepStation,5/31/2022,19,high,white,7,4,19,2020,Barnett01,43.48,-110.74,Y,BS,NA,NA,N,N,,,
SheepStation,5/31/2022,19,high,white,7,5,25,2020,Symstad6,41.83,-103.71,Y,BS,NA,NA,N,N,,,
SheepStation,5/31/2022,19,high,white,7,6,34,2020,Chambers06,41.54,-117.78,Y,FG,NA,NA,N,N,,,
SheepStation,5/31/2022,19,high,white,7,7,84,2020,Reed03,38.75,-109.79,Y,BS,NA,NA,Y,N,,,
SheepStation,5/31/2022,19,high,white,7,8,24,2020,Blumenthal08,40.64,-104.56,N,NA,NA,NA,N,Y,,,
SheepStation,5/31/2022,19,high,white,7,9,100,2020,Chynoweth08,40.640878,-109.48689,Y,BS,NA,NA,N,N,,,
SheepStation,5/31/2022,19,high,white,7,10,19,2020,Barnett01,43.48,-110.74,Y,BS,NA,NA,Y,N,,,
SheepStation,5/31/2022,19,high,white,8,1,91,2020,Symstad3,43.62,-103.47,Y,V3+,NA,NA,N,N,,,
SheepStation,5/31/2022,19,high,white,8,2,51,2020,Holdrege1,41.61,-111.57,N,NA,NA,NA,N,N,,,
SheepStation,5/31/2022,19,high,white,8,3,29,2020,Chambers01,39.55,-119.58,Y,BS,NA,NA,N,N,,,
SheepStation,5/31/2022,19,high,white,8,4,25,2020,Symstad6,41.83,-103.71,Y,BS,NA,NA,N,N,,,
SheepStation,5/31/2022,19,high,white,8,5,7,2020,AAFC10,49.71,-120.05,Y,V3+,NA,NA,N,N,,,
SheepStation,5/31/2022,19,high,white,8,6,81,2020,Pyle017,44.36,-118.93,Y,V3+,NA,NA,N,N,,,
SheepStation,5/31/2022,19,high,white,8,7,2,2020,AAFC05,50.09,-120.45,Y,V3+,NA,NA,Y,N,,,
SheepStation,5/31/2022,19,high,white,8,8,55,2020,JackieOtt2,43.71,-102.32,Y,BS,NA,NA,N,N,,,
SheepStation,5/31/2022,19,high,white,8,9,58,2020,JackieOtt7,43.82,-101.94,Y,BS,NA,NA,N,N,,,
SheepStation,5/31/2022,19,high,white,8,10,96,2020,Chynoweth02,40.29092,-109.68361,Y,BS,NA,NA,N,N,,,
SheepStation,5/31/2022,19,high,white,9,1,57,2020,JackieOtt6,43.84,-101.94,Y,BS,NA,NA,Y,N,,,
SheepStation,5/31/2022,19,high,white,9,2,66,2020,Maron1,46.68,-114.03,Y,V3,NA,NA,Y,N,,,
SheepStation,5/31/2022,19,high,white,9,3,64,2020,Lee4,35.4564,-115.52,Y,FG,NA,NA,N,N,,,
SheepStation,5/31/2022,19,high,white,9,4,63,2020,Lee3,36.5247,-115.8987,Y,FG,NA,NA,N,N,,,
SheepStation,5/31/2022,19,high,white,9,5,42,2021,Downs01,46.38145,-119.430272,Y,FG,NA,NA,Y,N,,,
SheepStation,5/31/2022,19,high,white,9,6,72,2020,Pyke3,44.60456358,-120.1924183,Y,BS,NA,NA,N,N,,,
SheepStation,5/31/2022,19,high,white,9,7,5,2020,AAFC08,49.57,-120.55,Y,V3+,NA,NA,N,N,,,
SheepStation,5/31/2022,19,high,white,9,8,44,2020,Downs03,45.9663,-120.3671,Y,V3+,NA,NA,N,N,,,
SheepStation,5/31/2022,19,high,white,9,9,49,2020,Getts3,40.43,-120.67,Y,BS,NA,NA,N,Y,,,
SheepStation,5/31/2022,19,high,white,9,10,11,2020,Adler09,43.31,-112.27,Y,BS,NA,NA,N,N,,,
SheepStation,5/31/2022,19,high,white,10,1,68,2020,Porensky1,43.24,-105.18,Y,BS,NA,NA,N,N,,,
SheepStation,5/31/2022,19,high,white,10,2,65,2020,Leger1,39.49,-119.84,Y,FG,NA,NA,N,N,,,
SheepStation,5/31/2022,19,high,white,10,3,87,2020,Schupp04,38.52,-113.55,Y,BS,NA,NA,Y,N,,,
SheepStation,5/31/2022,19,high,white,10,4,52,2020,Hufft1,38.6701,-108.3286,Y,BS,NA,NA,N,N,,,
SheepStation,5/31/2022,19,high,white,10,5,45,2020,Fleishman_01,38.47,-119.49,Y,BS,NA,NA,Y,N,,,
SheepStation,5/31/2022,19,high,white,10,6,66,2020,Maron1,46.68,-114.03,Y,BS,NA,NA,N,N,,,
SheepStation,5/31/2022,19,high,white,10,7,47,2020,Fleishman_07,39.17,-117.44,Y,BS,NA,NA,Y,N,,,
SheepStation,5/31/2022,19,high,white,10,8,18,2020,Adler18,40.86,-114.22,Y,BS,NA,NA,N,N,,,
SheepStation,5/31/2022,19,high,white,10,9,72,2020,Pyke3,44.60456358,-120.1924183,Y,BS,NA,NA,Y,N,,,
SheepStation,5/31/2022,19,high,white,10,10,65,2020,Leger1,39.49,-119.84,Y,BS,NA,NA,N,N,,,
SheepStation,5/31/2022,20,low,white,1,1,95,2020,Wilcox02,41.31,-105.66,Y,BS,NA,NA,Y,Y,,,
SheepStation,5/31/2022,20,low,white,1,2,104,2020,Germino_BOP_01,43.4720833,-116.2338306,Y,BS,NA,NA,N,Y,,,
SheepStation,5/31/2022,20,low,white,1,3,36,2020,Chambers08,42.24,-114.57,N,NA,NA,NA,N,Y,,,
SheepStation,5/31/2022,20,low,white,1,4,19,2020,Barnett01,43.48,-110.74,N,NA,NA,NA,Y,Y,,,
SheepStation,5/31/2022,20,low,white,1,5,103,2020,Davies03,42.68,-118.68,Y,BS,NA,NA,N,Y,,,
SheepStation,5/31/2022,20,low,white,2,1,101,2020,Shriver01,34.06,-116.22,N,NA,NA,NA,N,Y,,,
SheepStation,5/31/2022,20,low,white,2,2,12,2020,Schupp02,40.2,-112.46,Y,V3+,NA,NA,Y,N,,,
SheepStation,5/31/2022,20,low,white,2,3,17,2020,Adler17,41.44,-110.11,N,NA,NA,NA,N,Y,,,
SheepStation,5/31/2022,20,low,white,2,4,37,2020,Chambers09,40.66,-116.73,Y,V3+,NA,NA,Y,Y,,,
SheepStation,5/31/2022,20,low,white,2,5,61,2020,Lee1,36.82340833,-116.0163889,Y,BS,NA,NA,Y,Y,,,
SheepStation,5/31/2022,20,low,white,3,1,59,2020,Lavin01,44.68,-109.07,N,NA,NA,NA,N,Y,,,
SheepStation,5/31/2022,20,low,white,3,2,92,2020,Symstad4,43.71,-102.58,N,NA,NA,NA,N,Y,,,
SheepStation,5/31/2022,20,low,white,3,3,8,2020,Blumenthal01,41.18,-104.9,Y,V3+,NA,NA,Y,Y,,,
SheepStation,5/31/2022,20,low,white,3,4,43,2020,Downs02,46.25045,-119.53334,Y,BS,NA,NA,Y,Y,,,
SheepStation,5/31/2022,20,low,white,3,5,68,2020,Porensky1,43.24,-105.18,Y,BS,NA,NA,N,Y,,,
SheepStation,5/31/2022,20,low,white,4,1,81,2020,Pyle017,44.36,-118.93,Y,V3+,NA,NA,N,Y,,,
SheepStation,5/31/2022,20,low,white,4,2,30,2020,Chambers02,39.95,-118.76,N,NA,NA,NA,N,N,,,
SheepStation,5/31/2022,20,low,white,4,3,32,2020,Chambers04,41.31,-117.63,Y,FG,NA,NA,N,Y,,,
SheepStation,5/31/2022,20,low,white,4,4,18,2020,Adler18,40.86,-114.22,Y,V3+,NA,NA,Y,N,,,
SheepStation,5/31/2022,20,low,white,4,5,29,2020,Chambers01,39.55,-119.58,Y,BS,NA,NA,N,Y,,,
SheepStation,5/31/2022,20,low,white,5,1,34,2020,Chambers06,41.54,-117.78,Y,FG,NA,NA,Y,Y,,,
SheepStation,5/31/2022,20,low,white,5,2,63,2020,Lee3,36.5247,-115.8987,Y,FG,NA,NA,Y,Y,,,
SheepStation,5/31/2022,20,low,white,5,3,97,2021,Chynoweth03,39.83576,-109.61202,Y,BS,NA,NA,Y,Y,,,
SheepStation,5/31/2022,20,low,white,5,4,103,2020,Davies03,42.68,-118.68,N,V0,NA,NA,N,Y,,,
SheepStation,5/31/2022,20,low,white,5,5,91,2020,Symstad3,43.62,-103.47,Y,V3+,NA,NA,Y,N,,,
SheepStation,5/31/2022,20,low,white,6,1,54,2020,JackieOtt1,43.65,-102.97,Y,V3+,NA,NA,Y,N,,,FROST HEAVE AROUND
SheepStation,5/31/2022,20,low,white,6,2,66,2020,Maron1,46.68,-114.03,N,NA,NA,NA,N,N,,,
SheepStation,5/31/2022,20,low,white,6,3,56,2020,JackieOtt5,43.78,-102.61,Y,V3+,NA,NA,Y,Y,,,
SheepStation,5/31/2022,20,low,white,6,4,90,2020,Symstad2,43.87,-103.46,Y,V3+,NA,NA,N,Y,,,BROKE OFF TOP TOOTHPICK
SheepStation,5/31/2022,20,low,white,6,5,33,2020,Chambers05,41.54,-117.75,N,NA,NA,NA,N,N,,,
SheepStation,5/31/2022,20,low,white,7,1,58,2020,JackieOtt7,43.82,-101.94,N,NA,NA,NA,N,N,,,
SheepStation,5/31/2022,20,low,white,7,2,102,2020,Shriver02,48,-114.04,N,NA,NA,NA,N,N,,,
SheepStation,5/31/2022,20,low,white,7,3,76,2020,Pyle009,43.42,-119.62,Y,V3+,NA,NA,Y,Y,,,
SheepStation,5/31/2022,20,low,white,7,4,71,2020,Porensky30,40.63,-105.27,Y,V2,NA,NA,N,Y,,,
SheepStation,5/31/2022,20,low,white,7,5,1,2020,AAFC04,50.08,-120.65,N,NA,NA,NA,N,Y,,,
SheepStation,5/31/2022,20,low,white,8,1,86,2020,Schupp03,38.6,-113.79,N,NA,NA,NA,N,Y,,,
SheepStation,5/31/2022,20,low,white,8,2,96,2020,Chynoweth02,40.29092,-109.68361,Y,V3+,NA,NA,Y,Y,,,
SheepStation,5/31/2022,20,low,white,8,3,42,2020,Downs01,46.38145,-119.430272,Y,BS,NA,NA,Y,Y,,,
SheepStation,5/31/2022,20,low,white,8,4,13,2020,Schupp01,39.85,-112.15,Y,V3+,NA,NA,Y,Y,,,
SheepStation,5/31/2022,20,low,white,8,5,6,2020,AAFC09,49.62,-119.8,Y,V3+,NA,NA,N,Y,,,
SheepStation,5/31/2022,20,low,white,9,1,72,2020,Pyke3,44.60456358,-120.1924183,Y,BS,NA,NA,Y,Y,,,
SheepStation,5/31/2022,20,low,white,9,2,77,2020,Pyle010,43.19,-120,Y,V3+,NA,NA,N,Y,,,
SheepStation,5/31/2022,20,low,white,9,3,49,2020,Getts3,40.43,-120.67,Y,BS,NA,NA,Y,Y,,,
SheepStation,5/31/2022,20,low,white,9,4,7,2020,AAFC10,49.71,-120.05,Y,V3+,NA,NA,N,Y,,,
SheepStation,5/31/2022,20,low,white,9,5,60,2020,Lavin02,45.67,-111.03,Y,V3+,NA,NA,N,Y,,,
SheepStation,5/31/2022,20,low,white,10,1,11,2020,Adler09,43.31,-112.27,Y,BS,NA,NA,Y,Y,,,
SheepStation,5/31/2022,20,low,white,10,2,79,2020,Pyle015,43.8,-119,Y,V3,NA,NA,Y,Y,,,
SheepStation,5/31/2022,20,low,white,10,3,58,2020,JackieOtt7,43.82,-101.94,Y,BS,NA,NA,Y,Y,,,
SheepStation,5/31/2022,20,low,white,10,4,25,2020,Symstad6,41.83,-103.71,N,NA,NA,NA,N,Y,,,
SheepStation,5/31/2022,20,low,white,10,5,64,2020,Lee4,35.4564,-115.52,Y,FG,NA,NA,N,Y,,,
SheepStation,5/31/2022,20,low,white,11,1,39,2020,Copeland05,42.27,-118.71,Y,V3+,NA,NA,Y,N,,,
SheepStation,5/31/2022,20,low,white,11,2,88,2021,Schupp05,39.11,-112.74,N,V2,NA,NA,N,N,,,
SheepStation,5/31/2022,20,low,white,11,3,53,2020,Hufft2,39.547444,-105.102111,N,V0,NA,NA,N,Y,,,
SheepStation,5/31/2022,20,low,white,11,4,79,2020,Pyle015,43.8,-119,Y,V2,NA,NA,Y,Y,,,
SheepStation,5/31/2022,20,low,white,11,5,62,2020,Lee2,35.3984,-115.7845,N,NA,NA,NA,N,Y,,,
SheepStation,5/31/2022,20,low,white,12,1,55,2020,JackieOtt2,43.71,-102.32,Y,BS,NA,NA,N,Y,,,
SheepStation,5/31/2022,20,low,white,12,2,5,2020,AAFC08,49.57,-120.55,Y,V3+,NA,NA,Y,Y,,,
SheepStation,5/31/2022,20,low,white,12,3,2,2020,AAFC05,50.09,-120.45,Y,V3+,NA,NA,Y,Y,,,
SheepStation,5/31/2022,20,low,white,12,4,68,2020,Porensky1,43.24,-105.18,Y,BS,NA,NA,Y,Y,,,
SheepStation,5/31/2022,20,low,white,12,5,65,2020,Leger1,39.49,-119.84,N,NA,NA,NA,N,Y,,,
SheepStation,5/31/2022,20,low,white,13,1,66,2020,Maron1,46.68,-114.03,N,NA,NA,NA,N,Y,,,
SheepStation,5/31/2022,20,low,white,13,2,38,2021,Copeland01,43.7,-117.33,Y,V3+,NA,NA,Y,N,,,
SheepStation,5/31/2022,20,low,white,13,3,61,2020,Lee1,36.82340833,-116.0163889,Y,FG,NA,NA,N,Y,,,
SheepStation,5/31/2022,20,low,white,13,4,24,2020,Blumenthal08,40.64,-104.56,Y,BS,NA,NA,Y,Y,,,
SheepStation,5/31/2022,20,low,white,13,5,44,2020,Downs03,45.9663,-120.3671,N,NA,NA,NA,N,Y,,,
SheepStation,5/31/2022,20,low,white,14,1,66,2020,Maron1,46.68,-114.03,Y,V3+,NA,NA,N,N,,,
SheepStation,5/31/2022,20,low,white,14,2,69,2020,Porensky17,43.34,-105.13,N,NA,NA,NA,N,Y,,,
SheepStation,5/31/2022,20,low,white,14,3,98,2021,Chynoweth05,40.480805,-109.438229,Y,BS,NA,NA,N,Y,,,
SheepStation,5/31/2022,20,low,white,14,4,52,2020,Hufft1,38.6701,-108.3286,N,V1,NA,NA,N,Y,,,
SheepStation,5/31/2022,20,low,white,14,5,45,2020,Fleishman_01,38.47,-119.49,Y,BS,NA,NA,Y,N,,,
SheepStation,5/31/2022,20,low,white,15,1,26,2020,Chynoweth01,39.76604,-109.5635,Y,BS,NA,NA,N,Y,,,
SheepStation,5/31/2022,20,low,white,15,2,89,2020,Symstad1,44.59,-104.71,Y,V3+,NA,NA,Y,Y,,,
SheepStation,5/31/2022,20,low,white,15,3,25,2020,Symstad6,41.83,-103.71,N,NA,NA,NA,N,Y,,,
SheepStation,5/31/2022,20,low,white,15,4,74,2020,Pyke21,47.61803776,-119.6830115,Y,BS,NA,NA,N,Y,,,
SheepStation,5/31/2022,20,low,white,15,5,52,2020,Hufft1,38.6701,-108.3286,Y,V3+,NA,NA,N,N,,,
SheepStation,5/31/2022,20,low,white,16,1,68,2020,Porensky1,43.24,-105.18,Y,V3+,NA,NA,Y,Y,,,
SheepStation,5/31/2022,20,low,white,16,2,14,2020,Adler13,41.44,-111.08,Y,V3+,NA,NA,N,Y,,,
SheepStation,5/31/2022,20,low,white,16,3,28,2020,Bradford01,35.23,-111.62,Y,V3+,NA,NA,Y,Y,,,
SheepStation,5/31/2022,20,low,white,16,4,19,2020,Barnett01,43.48,-110.74,N,NA,NA,NA,N,Y,,,
SheepStation,5/31/2022,20,low,white,16,5,32,2020,Chambers04,41.31,-117.63,Y,FG,NA,NA,Y,Y,,,
SheepStation,5/31/2022,20,low,white,17,1,73,2020,Pyke8,46.74830998,-119.361636,Y,FG,NA,NA,Y,Y,,,
SheepStation,5/31/2022,20,low,white,17,2,75,2020,Pyle001,42.35,-118.65,Y,V3+,NA,NA,N,Y,,,
SheepStation,5/31/2022,20,low,white,17,3,57,2020,JackieOtt6,43.84,-101.94,Y,V3+,NA,NA,Y,N,,,
SheepStation,5/31/2022,20,low,white,17,4,84,2021,Reed03,38.75,-109.79,Y,BS,NA,NA,N,Y,,,
SheepStation,5/31/2022,20,low,white,17,5,47,2020,Fleishman_07,39.17,-117.44,N,NA,NA,NA,N,Y,,,
SheepStation,5/31/2022,20,low,white,18,1,82,2020,Pyle019,44.57,-119.65,Y,V3+,NA,NA,Y,Y,,,
SheepStation,5/31/2022,20,low,white,18,2,65,2020,Leger1,39.49,-119.84,Y,BS,NA,NA,N,Y,,,
SheepStation,5/31/2022,20,low,white,18,3,9,2020,Adler05,40.79,-111.87,N,NA,NA,NA,N,N,,,
SheepStation,5/31/2022,20,low,white,18,4,91,2020,Symstad3,43.62,-103.47,Y,V3+,NA,NA,Y,Y,,,
SheepStation,5/31/2022,20,low,white,18,5,46,2020,Fleishman_05,39.12,-117.27,Y,V3+,NA,NA,N,Y,,,
SheepStation,5/31/2022,20,low,white,19,1,105,2021,Blumenthal10,40.92,-102.52,N,NA,NA,NA,N,N,,,
SheepStation,5/31/2022,20,low,white,19,2,87,2020,Schupp04,38.52,-113.55,Y,BS,NA,NA,Y,Y,,,
SheepStation,5/31/2022,20,low,white,19,3,64,2020,Lee4,35.4564,-115.52,Y,BS,NA,NA,N,Y,,,
SheepStation,5/31/2022,20,low,white,19,4,35,2020,Chambers07,43.94,-116.19,Y,V3+,NA,NA,Y,Y,,,
SheepStation,5/31/2022,20,low,white,19,5,31,2020,Uzra1,40.35,-119.34,Y,FG,NA,NA,Y,Y,,,
SheepStation,5/31/2022,20,low,white,20,1,83,2020,Reed01,38.52,-109.47,Y,BS,NA,NA,N,Y,,,
SheepStation,5/31/2022,20,low,white,20,2,51,2020,Holdrege1,41.61,-111.57,Y,V3+,NA,NA,N,Y,,,
SheepStation,5/31/2022,20,low,white,20,3,72,2020,Pyke3,44.60456358,-120.1924183,Y,BS,NA,NA,Y,Y,,,TOP TOOTHPICK BROKE OFF
SheepStation,5/31/2022,20,low,white,20,4,100,2020,Chynoweth08,40.640878,-109.48689,Y,V3+,NA,NA,Y,Y,,,
SheepStation,5/31/2022,20,low,white,20,5,93,2021,Uzra2,40.84,-119.56,Y,BS,NA,NA,Y,Y,,,
SheepStation,6/1/2022,21,low,white,1,1,54,2020,JackieOtt1,43.65,-102.97,Y,V3+,NA,NA,Y,Y,,,
SheepStation,6/1/2022,21,low,white,1,2,35,2020,Chambers07,43.94,-116.19,Y,V3+,NA,NA,N,N,,,
SheepStation,6/1/2022,21,low,white,1,3,1,2020,AAFC04,50.08,-120.65,N,NA,NA,NA,N,N,,,
SheepStation,6/1/2022,21,low,white,1,4,17,2020,Adler17,41.44,-110.11,Y,V3+,NA,NA,Y,N,,,
SheepStation,6/1/2022,21,low,white,1,5,49,2020,Getts3,40.43,-120.67,Y,V3+,NA,NA,N,N,,,
SheepStation,6/1/2022,21,low,white,2,1,92,2020,Symstad4,43.71,-102.58,Y,BS,NA,NA,Y,N,,,
SheepStation,6/1/2022,21,low,white,2,2,61,2020,Lee1,36.82340833,-116.0163889,Y,FG,NA,NA,N,N,,,
SheepStation,6/1/2022,21,low,white,2,3,6,2020,AAFC09,49.62,-119.8,Y,V3+,NA,NA,Y,Y,,,
SheepStation,6/1/2022,21,low,white,2,4,43,2020,Downs02,46.25045,-119.53334,Y,FG,NA,NA,Y,N,,,
SheepStation,6/1/2022,21,low,white,2,5,44,2020,Downs03,45.9663,-120.3671,Y,V3+,NA,NA,N,Y,,,
SheepStation,6/1/2022,21,low,white,3,1,28,2020,Bradford01,35.23,-111.62,Y,BS,NA,NA,Y,N,,,
SheepStation,6/1/2022,21,low,white,3,2,77,2020,Pyle010,43.19,-120,Y,BS,NA,NA,N,N,,,
SheepStation,6/1/2022,21,low,white,3,3,69,2020,Porensky17,43.34,-105.13,N,NA,NA,NA,N,N,,,
SheepStation,6/1/2022,21,low,white,3,4,51,2020,Holdrege1,41.61,-111.57,Y,BS,NA,NA,Y,N,,,
SheepStation,6/1/2022,21,low,white,3,5,95,2021,Wilcox02,41.31,-105.66,Y,V3+,NA,NA,N,Y,,,
SheepStation,6/1/2022,21,low,white,4,1,49,2020,Getts3,40.43,-120.67,Y,BS,NA,NA,Y,Y,,,
