plantID,site,year,density,albedo,block,plot,x,y,genotype,emergence,first_flower,v_phen,last_phen_status,note_standard_phen,live_harvest,v_harvest,tillers,veg_mass,inflor_mass,seed_count_total,note_standard_harvest
Boise2022_7187,WI,2022,lo,white,8,4,18,2,2,Y,NA,V1,N,NA,N,NA,0,0,0,0,NA
Boise2022_7188,WI,2022,lo,white,8,4,18,3,17,N,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_7190,WI,2022,lo,white,8,4,18,5,34,Y,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_7191,WI,2022,lo,white,8,4,19,1,60,N,NA,NA,N,frost_heave,N,NA,0,0,0,0,NA
Boise2022_7192,WI,2022,lo,white,8,4,19,2,62,Y,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_7193,WI,2022,lo,white,8,4,19,3,47,Y,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_7195,WI,2022,lo,white,8,4,19,5,45,N,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_7107,WI,2022,lo,white,8,4,2,2,48,Y,NA,V0,N,NA,N,NA,0,0,0,0,NA
Boise2022_7197,WI,2022,lo,white,8,4,20,2,56,N,NA,NA,N,frost_heave,N,NA,0,0,0,0,NA
Boise2022_7198,WI,2022,lo,white,8,4,20,3,16,N,NA,NA,N,frost_heave,N,NA,0,0,0,0,NA
Boise2022_7199,WI,2022,lo,white,8,4,20,4,6,Y,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_7200,WI,2022,lo,white,8,4,20,5,61,N,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_7111,WI,2022,lo,white,8,4,3,1,74,N,NA,NA,N,frost_heave,N,NA,0,0,0,0,NA
Boise2022_7116,WI,2022,lo,white,8,4,4,1,72,N,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_7117,WI,2022,lo,white,8,4,4,2,81,Y,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_7122,WI,2022,lo,white,8,4,5,2,100,N,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_7124,WI,2022,lo,white,8,4,5,4,96,Y,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_7126,WI,2022,lo,white,8,4,6,1,42,N,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_7127,WI,2022,lo,white,8,4,6,2,83,Y,NA,V0,N,NA,N,NA,0,0,0,0,NA
Boise2022_7128,WI,2022,lo,white,8,4,6,3,64,N,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_7129,WI,2022,lo,white,8,4,6,4,83,Y,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_7132,WI,2022,lo,white,8,4,7,2,104,Y,NA,V0,N,NA,N,NA,0,0,0,0,NA
Boise2022_7134,WI,2022,lo,white,8,4,7,4,11,N,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_7135,WI,2022,lo,white,8,4,7,5,25,Y,NA,V0,N,NA,N,NA,0,0,0,0,NA
Boise2022_7136,WI,2022,lo,white,8,4,8,1,49,N,NA,NA,N,frost_heave,N,NA,0,0,0,0,NA
Boise2022_7144,WI,2022,lo,white,8,4,9,4,87,Y,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_7201,WI,2022,lo,white,9,1,1,1,5,N,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_7202,WI,2022,lo,white,9,1,1,2,21,N,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_7203,WI,2022,lo,white,9,1,1,3,30,N,NA,NA,N,frost_heave,N,NA,0,0,0,0,NA
Boise2022_7204,WI,2022,lo,white,9,1,1,4,64,Y,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_7248,WI,2022,lo,white,9,1,10,3,17,Y,NA,NA,N,frost_heave,N,NA,0,0,0,0,NA
Boise2022_7249,WI,2022,lo,white,9,1,10,4,59,N,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_7251,WI,2022,lo,white,9,1,11,1,63,N,NA,NA,N,frost_heave,N,NA,0,0,0,0,NA
Boise2022_7252,WI,2022,lo,white,9,1,11,2,27,N,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_7254,WI,2022,lo,white,9,1,11,4,69,Y,NA,V0,N,frost_heave,N,NA,0,0,0,0,NA
Boise2022_7255,WI,2022,lo,white,9,1,11,5,84,Y,NA,NA,N,frost_heave,N,NA,0,0,0,0,NA
Boise2022_7259,WI,2022,lo,white,9,1,12,4,150,Y,NA,V0,N,frost_heave,N,NA,0,0,0,0,NA
Boise2022_7261,WI,2022,lo,white,9,1,13,1,97,Y,NA,NA,N,frost_heave,N,NA,0,0,0,0,NA
Boise2022_7262,WI,2022,lo,white,9,1,13,2,62,N,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_7270,WI,2022,lo,white,9,1,14,5,104,Y,NA,NA,N,frost_heave,N,NA,0,0,0,0,NA
Boise2022_7271,WI,2022,lo,white,9,1,15,1,39,Y,NA,NA,N,frost_heave,N,NA,0,0,0,0,NA
Boise2022_7273,WI,2022,lo,white,9,1,15,3,76,N,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_7276,WI,2022,lo,white,9,1,16,1,20,N,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_7282,WI,2022,lo,white,9,1,17,2,13,Y,NA,NA,N,frost_heave,N,NA,0,0,0,0,NA
Boise2022_7286,WI,2022,lo,white,9,1,18,1,98,Y,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_7291,WI,2022,lo,white,9,1,19,1,97,N,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_7292,WI,2022,lo,white,9,1,19,2,5,N,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_7294,WI,2022,lo,white,9,1,19,4,46,N,NA,NA,N,frost_heave,N,NA,0,0,0,0,NA
Boise2022_7295,WI,2022,lo,white,9,1,19,5,25,Y,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_7208,WI,2022,lo,white,9,1,2,3,77,N,NA,NA,N,frost_heave,N,NA,0,0,0,0,NA
Boise2022_7210,WI,2022,lo,white,9,1,2,5,47,Y,NA,V0,N,NA,N,NA,0,0,0,0,NA
Boise2022_7297,WI,2022,lo,white,9,1,20,2,73,Y,NA,NA,N,frost_heave,N,NA,0,0,0,0,NA
Boise2022_7300,WI,2022,lo,white,9,1,20,5,14,N,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_7212,WI,2022,lo,white,9,1,3,2,2,N,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_7218,WI,2022,lo,white,9,1,4,3,8,N,NA,NA,N,frost_heave,N,NA,0,0,0,0,NA
Boise2022_7222,WI,2022,lo,white,9,1,5,2,82,N,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_7223,WI,2022,lo,white,9,1,5,3,76,N,NA,NA,N,frost_heave,N,NA,0,0,0,0,NA
Boise2022_7224,WI,2022,lo,white,9,1,5,4,88,Y,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_7227,WI,2022,lo,white,9,1,6,2,28,N,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_7235,WI,2022,lo,white,9,1,7,5,40,Y,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_7240,WI,2022,lo,white,9,1,8,5,11,Y,NA,NA,N,resurrection_frost_heave,N,NA,0,0,0,0,NA
Boise2022_7242,WI,2022,lo,white,9,1,9,2,70,Y,NA,NA,N,frost_heave,N,NA,0,0,0,0,NA
Boise2022_7243,WI,2022,lo,white,9,1,9,3,51,N,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_7244,WI,2022,lo,white,9,1,9,4,38,Y,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_7304,WI,2022,hi,black,9,2,1,4,47,N,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_7307,WI,2022,hi,black,9,2,1,7,62,N,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_7309,WI,2022,hi,black,9,2,1,9,42,N,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_7315,WI,2022,hi,black,9,2,2,5,66,N,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_7332,WI,2022,hi,black,9,2,4,2,98,Y,NA,V0,N,NA,N,NA,0,0,0,0,NA
Boise2022_7341,WI,2022,hi,black,9,2,5,1,6,Y,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_7344,WI,2022,hi,black,9,2,5,4,68,N,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_7349,WI,2022,hi,black,9,2,5,9,84,N,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_7354,WI,2022,hi,black,9,2,6,4,51,N,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_7355,WI,2022,hi,black,9,2,6,5,65,N,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_7358,WI,2022,hi,black,9,2,6,8,5,N,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_7359,WI,2022,hi,black,9,2,6,9,28,N,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_7363,WI,2022,hi,black,9,2,7,3,52,N,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_7378,WI,2022,hi,black,9,2,8,8,105,Y,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_7447,WI,2022,lo,black,9,3,10,2,52,N,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_7449,WI,2022,lo,black,9,3,10,4,87,N,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_7455,WI,2022,lo,black,9,3,11,5,102,Y,NA,V0,N,NA,N,NA,0,0,0,0,NA
Boise2022_7456,WI,2022,lo,black,9,3,12,1,89,N,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_7459,WI,2022,lo,black,9,3,12,4,24,N,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_7462,WI,2022,lo,black,9,3,13,2,91,N,NA,NA,N,frost_heave,N,NA,0,0,0,0,NA
Boise2022_7463,WI,2022,lo,black,9,3,13,3,74,N,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_7471,WI,2022,lo,black,9,3,15,1,7,Y,NA,V0,N,NA,N,NA,0,0,0,0,NA
Boise2022_7478,WI,2022,lo,black,9,3,16,3,83,N,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_7480,WI,2022,lo,black,9,3,16,5,95,N,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_7481,WI,2022,lo,black,9,3,17,1,68,N,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_7482,WI,2022,lo,black,9,3,17,2,3,N,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_7483,WI,2022,lo,black,9,3,17,3,99,N,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_7488,WI,2022,lo,black,9,3,18,3,43,N,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_7493,WI,2022,lo,black,9,3,19,3,61,N,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_7499,WI,2022,lo,black,9,3,20,4,14,N,NA,NA,N,frost_heave,N,NA,0,0,0,0,NA
Boise2022_7414,WI,2022,lo,black,9,3,3,4,66,N,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_7417,WI,2022,lo,black,9,3,4,2,70,N,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_7423,WI,2022,lo,black,9,3,5,3,6,N,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_7424,WI,2022,lo,black,9,3,5,4,58,Y,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_7428,WI,2022,lo,black,9,3,6,3,64,N,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_7429,WI,2022,lo,black,9,3,6,4,53,Y,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_7432,WI,2022,lo,black,9,3,7,2,67,Y,NA,NA,N,frost_heave,N,NA,0,0,0,0,NA
Boise2022_7433,WI,2022,lo,black,9,3,7,3,71,N,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_7502,WI,2022,hi,white,9,4,1,2,17,N,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_7507,WI,2022,hi,white,9,4,1,7,70,N,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_7593,WI,2022,hi,white,9,4,10,3,79,N,NA,NA,N,frost_heave,N,NA,0,0,0,0,NA
Boise2022_7599,WI,2022,hi,white,9,4,10,9,30,N,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_7513,WI,2022,hi,white,9,4,2,3,48,N,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_7516,WI,2022,hi,white,9,4,2,6,95,N,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_7517,WI,2022,hi,white,9,4,2,7,28,N,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_7518,WI,2022,hi,white,9,4,2,8,14,N,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_7530,WI,2022,hi,white,9,4,3,10,51,Y,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_7526,WI,2022,hi,white,9,4,3,6,2,N,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_7527,WI,2022,hi,white,9,4,3,7,64,N,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_7540,WI,2022,hi,white,9,4,4,10,35,N,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_7532,WI,2022,hi,white,9,4,4,2,45,N,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_7536,WI,2022,hi,white,9,4,4,6,7,N,NA,NA,N,frost_heave,N,NA,0,0,0,0,NA
Boise2022_7550,WI,2022,hi,white,9,4,5,10,86,N,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_7547,WI,2022,hi,white,9,4,5,7,77,N,NA,NA,N,frost_heave,N,NA,0,0,0,0,NA
Boise2022_7548,WI,2022,hi,white,9,4,5,8,84,N,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_7552,WI,2022,hi,white,9,4,6,2,6,N,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_7562,WI,2022,hi,white,9,4,7,2,9,N,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_7563,WI,2022,hi,white,9,4,7,3,40,N,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_7566,WI,2022,hi,white,9,4,7,6,55,N,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_7574,WI,2022,hi,white,9,4,8,4,31,Y,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_7585,WI,2022,hi,white,9,4,9,5,81,N,NA,NA,N,frost_heave,N,NA,0,0,0,0,NA
Boise2022_7586,WI,2022,hi,white,9,4,9,6,105,N,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_2,BA,2022,lo,black,1,1,1,2,31,Y,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_3,BA,2022,lo,black,1,1,1,3,9,Y,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_4,BA,2022,lo,black,1,1,1,4,76,Y,NA,V2,N,NA,N,NA,0,0,0,0,NA
Boise2022_46,BA,2022,lo,black,1,1,10,1,46,Y,174,FG,N,resurrection,N,NA,0,0,0,0,NA
Boise2022_47,BA,2022,lo,black,1,1,10,2,100,Y,NA,NA,N,frost_heave,N,NA,0,0,0,0,NA
Boise2022_49,BA,2022,lo,black,1,1,10,4,18,N,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_53,BA,2022,lo,black,1,1,11,3,5,Y,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_56,BA,2022,lo,black,1,1,12,1,38,N,NA,NA,N,frost_heave,N,NA,0,0,0,0,NA
Boise2022_57,BA,2022,lo,black,1,1,12,2,6,Y,NA,NA,N,resurrection,N,NA,0,0,0,0,NA
Boise2022_58,BA,2022,lo,black,1,1,12,3,25,N,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_59,BA,2022,lo,black,1,1,12,4,48,Y,NA,NA,N,frost_heave,N,NA,0,0,0,0,NA
Boise2022_63,BA,2022,lo,black,1,1,13,3,90,Y,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_64,BA,2022,lo,black,1,1,13,4,87,N,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_67,BA,2022,lo,black,1,1,14,2,35,N,NA,NA,N,frost_heave,N,NA,0,0,0,0,NA
Boise2022_68,BA,2022,lo,black,1,1,14,3,19,Y,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_69,BA,2022,lo,black,1,1,14,4,101,Y,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_70,BA,2022,lo,black,1,1,14,5,5,Y,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_71,BA,2022,lo,black,1,1,15,1,79,Y,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_72,BA,2022,lo,black,1,1,15,2,67,N,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_75,BA,2022,lo,black,1,1,15,5,1,Y,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_77,BA,2022,lo,black,1,1,16,2,81,Y,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_87,BA,2022,lo,black,1,1,18,2,64,Y,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_91,BA,2022,lo,black,1,1,19,1,16,N,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_95,BA,2022,lo,black,1,1,19,5,97,N,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_6,BA,2022,lo,black,1,1,2,1,93,N,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_8,BA,2022,lo,black,1,1,2,3,92,Y,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_10,BA,2022,lo,black,1,1,2,5,43,N,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_96,BA,2022,lo,black,1,1,20,1,61,N,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_98,BA,2022,lo,black,1,1,20,3,103,N,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_11,BA,2022,lo,black,1,1,3,1,98,Y,174,FG,N,NA,N,NA,0,0,0,0,NA
Boise2022_12,BA,2022,lo,black,1,1,3,2,37,N,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_13,BA,2022,lo,black,1,1,3,3,72,Y,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_16,BA,2022,lo,black,1,1,4,1,55,Y,174,FG,N,NA,N,NA,0,0,0,0,NA
Boise2022_18,BA,2022,lo,black,1,1,4,3,83,Y,NA,V0,N,NA,N,NA,0,0,0,0,NA
Boise2022_19,BA,2022,lo,black,1,1,4,4,59,N,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_20,BA,2022,lo,black,1,1,4,5,56,Y,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_21,BA,2022,lo,black,1,1,5,1,47,Y,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_24,BA,2022,lo,black,1,1,5,4,71,N,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_25,BA,2022,lo,black,1,1,5,5,63,N,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_27,BA,2022,lo,black,1,1,6,2,39,Y,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_28,BA,2022,lo,black,1,1,6,3,105,N,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_29,BA,2022,lo,black,1,1,6,4,36,Y,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_31,BA,2022,lo,black,1,1,7,1,27,Y,174,FG,N,resurrection,N,NA,0,0,0,0,NA
Boise2022_33,BA,2022,lo,black,1,1,7,3,18,N,NA,NA,N,frost_heave,N,NA,0,0,0,0,NA
Boise2022_38,BA,2022,lo,black,1,1,8,3,7,N,NA,NA,N,frost_heave,N,NA,0,0,0,0,NA
Boise2022_39,BA,2022,lo,black,1,1,8,4,74,Y,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_41,BA,2022,lo,black,1,1,9,1,95,Y,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_42,BA,2022,lo,black,1,1,9,2,52,N,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_44,BA,2022,lo,black,1,1,9,4,30,Y,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_101,BA,2022,lo,white,1,2,1,1,64,Y,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_102,BA,2022,lo,white,1,2,1,2,98,N,NA,NA,N,frost_heave,N,NA,0,0,0,0,NA
Boise2022_104,BA,2022,lo,white,1,2,1,4,45,N,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_105,BA,2022,lo,white,1,2,1,5,18,N,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_147,BA,2022,lo,white,1,2,10,2,6,N,NA,NA,N,frost_heave,N,NA,0,0,0,0,NA
Boise2022_148,BA,2022,lo,white,1,2,10,3,1,N,NA,NA,N,frost_heave,N,NA,0,0,0,0,NA
Boise2022_149,BA,2022,lo,white,1,2,10,4,51,Y,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_151,BA,2022,lo,white,1,2,11,1,104,Y,NA,V0,N,NA,N,NA,0,0,0,0,NA
Boise2022_152,BA,2022,lo,white,1,2,11,2,95,N,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_156,BA,2022,lo,white,1,2,12,1,65,N,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_157,BA,2022,lo,white,1,2,12,2,42,Y,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_158,BA,2022,lo,white,1,2,12,3,40,N,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_159,BA,2022,lo,white,1,2,12,4,91,N,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_160,BA,2022,lo,white,1,2,12,5,58,N,NA,NA,N,frost_heave,N,NA,0,0,0,0,NA
Boise2022_163,BA,2022,lo,white,1,2,13,3,83,N,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_164,BA,2022,lo,white,1,2,13,4,13,N,NA,NA,N,frost_heave,N,NA,0,0,0,0,NA
Boise2022_165,BA,2022,lo,white,1,2,13,5,11,Y,NA,NA,N,frost_heave,N,NA,0,0,0,0,NA
Boise2022_166,BA,2022,lo,white,1,2,14,1,54,N,NA,NA,N,frost_heave,N,NA,0,0,0,0,NA
Boise2022_170,BA,2022,lo,white,1,2,14,5,14,Y,NA,NA,N,frost_heave,N,NA,0,0,0,0,NA
Boise2022_172,BA,2022,lo,white,1,2,15,2,43,N,NA,NA,N,frost_heave,N,NA,0,0,0,0,NA
Boise2022_173,BA,2022,lo,white,1,2,15,3,1,N,NA,NA,N,frost_heave,N,NA,0,0,0,0,NA
Boise2022_175,BA,2022,lo,white,1,2,15,5,66,Y,NA,V0,N,NA,N,NA,0,0,0,0,NA
Boise2022_176,BA,2022,lo,white,1,2,16,1,57,Y,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_177,BA,2022,lo,white,1,2,16,2,11,N,NA,NA,N,frost_heave,N,NA,0,0,0,0,NA
Boise2022_181,BA,2022,lo,white,1,2,17,1,93,N,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_182,BA,2022,lo,white,1,2,17,2,36,N,NA,NA,N,frost_heave,N,NA,0,0,0,0,NA
Boise2022_183,BA,2022,lo,white,1,2,17,3,39,N,NA,NA,N,frost_heave,N,NA,0,0,0,0,NA
Boise2022_185,BA,2022,lo,white,1,2,17,5,30,Y,NA,V0,N,NA,N,NA,0,0,0,0,NA
Boise2022_186,BA,2022,lo,white,1,2,18,1,76,N,NA,NA,N,frost_heave,N,NA,0,0,0,0,NA
Boise2022_187,BA,2022,lo,white,1,2,18,2,16,N,NA,NA,N,frost_heave,N,NA,0,0,0,0,NA
Boise2022_189,BA,2022,lo,white,1,2,18,4,72,N,NA,NA,N,frost_heave,N,NA,0,0,0,0,NA
Boise2022_190,BA,2022,lo,white,1,2,18,5,74,Y,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_191,BA,2022,lo,white,1,2,19,1,86,Y,NA,NA,N,frost_heave,N,NA,0,0,0,0,NA
Boise2022_192,BA,2022,lo,white,1,2,19,2,20,Y,NA,NA,N,frost_heave,N,NA,0,0,0,0,NA
Boise2022_194,BA,2022,lo,white,1,2,19,4,46,Y,NA,NA,N,frost_heave,N,NA,0,0,0,0,NA
Boise2022_195,BA,2022,lo,white,1,2,19,5,52,N,NA,NA,N,frost_heave,N,NA,0,0,0,0,NA
Boise2022_107,BA,2022,lo,white,1,2,2,2,71,Y,NA,V0,N,frost_heave,N,NA,0,0,0,0,NA
Boise2022_109,BA,2022,lo,white,1,2,2,4,35,N,NA,NA,N,frost_heave,N,NA,0,0,0,0,NA
Boise2022_110,BA,2022,lo,white,1,2,2,5,33,Y,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_196,BA,2022,lo,white,1,2,20,1,32,N,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_197,BA,2022,lo,white,1,2,20,2,101,Y,NA,V0,N,NA,N,NA,0,0,0,0,NA
Boise2022_198,BA,2022,lo,white,1,2,20,3,7,Y,NA,NA,N,frost_heave,N,NA,0,0,0,0,NA
Boise2022_199,BA,2022,lo,white,1,2,20,4,29,N,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_111,BA,2022,lo,white,1,2,3,1,31,Y,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_112,BA,2022,lo,white,1,2,3,2,84,N,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_113,BA,2022,lo,white,1,2,3,3,56,Y,NA,V0,N,frost_heave,N,NA,0,0,0,0,NA
Boise2022_114,BA,2022,lo,white,1,2,3,4,48,Y,NA,V0,N,NA,N,NA,0,0,0,0,NA
Boise2022_116,BA,2022,lo,white,1,2,4,1,69,N,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_117,BA,2022,lo,white,1,2,4,2,49,Y,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_118,BA,2022,lo,white,1,2,4,3,75,N,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_119,BA,2022,lo,white,1,2,4,4,68,N,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_120,BA,2022,lo,white,1,2,4,5,38,N,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_121,BA,2022,lo,white,1,2,5,1,2,Y,NA,V3+,N,NA,N,NA,0,0,0,0,NA
Boise2022_122,BA,2022,lo,white,1,2,5,2,27,N,NA,NA,N,frost_heave,N,NA,0,0,0,0,NA
Boise2022_123,BA,2022,lo,white,1,2,5,3,81,Y,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_124,BA,2022,lo,white,1,2,5,4,62,N,NA,NA,N,NA,N,NA,0,0,0,0,NA
Boise2022_125,BA,2022,lo,white,1,2,5,5,102,Y,NA,NA,N,NA,N,NA,0,0,0,0,NA
