"plantID","site","year","block","plot","x","y","genotype","growout"
"SS2023_2775","SS",2023,9,3,14,2,2,2020
"SS2023_2776","SS",2023,9,3,14,3,63,2020
"SS2023_2777","SS",2023,9,3,14,4,150,2022
"SS2023_2778","SS",2023,9,3,14,5,72,2020
"SS2023_2779","SS",2023,9,3,15,1,53,2020
"SS2023_2780","SS",2023,9,3,15,2,45,2020
"SS2023_2781","SS",2023,9,3,15,3,90,2020
"SS2023_2782","SS",2023,9,3,15,4,74,2020
"SS2023_2783","SS",2023,9,3,15,5,73,2020
"SS2023_2784","SS",2023,9,3,16,1,12,2020
"SS2023_2785","SS",2023,9,3,16,2,87,2021
"SS2023_2786","SS",2023,9,3,16,3,33,2020
"SS2023_2787","SS",2023,9,3,16,4,56,2020
"SS2023_2788","SS",2023,9,3,16,5,93,2021
"SS2023_2789","SS",2023,9,3,9,1,7,2020
"SS2023_2790","SS",2023,9,3,9,2,91,2020
"SS2023_2791","SS",2023,9,3,9,3,76,2020
"SS2023_2792","SS",2023,9,3,9,4,37,2020
"SS2023_2793","SS",2023,9,3,9,5,95,2021
"SS2023_2794","SS",2023,9,3,10,1,61,2020
"SS2023_2795","SS",2023,9,3,10,2,39,2020
"SS2023_2796","SS",2023,9,3,10,3,18,2020
"SS2023_2797","SS",2023,9,3,10,4,38,2021
"SS2023_2798","SS",2023,9,3,10,5,84,2020
"SS2023_2799","SS",2023,9,3,11,1,102,2020
"SS2023_2800","SS",2023,9,3,11,2,97,2021
"SS2023_2801","SS",2023,9,4,3,5,42,2021
"SS2023_2802","SS",2023,9,4,4,1,14,2020
"SS2023_2803","SS",2023,9,4,2,1,25,2020
"SS2023_2804","SS",2023,9,4,2,2,9,2020
"SS2023_2805","SS",2023,9,4,4,2,43,2020
"SS2023_2806","SS",2023,9,4,3,4,69,2020
"SS2023_2807","SS",2023,9,4,6,3,7,2020
"SS2023_2808","SS",2023,9,4,6,4,33,2020
"SS2023_2809","SS",2023,9,4,1,5,105,2020
"SS2023_2810","SS",2023,9,4,4,3,98,2021
"SS2023_2811","SS",2023,9,4,4,4,95,2020
"SS2023_2812","SS",2023,9,4,4,5,150,2022
"SS2023_2813","SS",2023,9,4,6,5,19,2020
"SS2023_2814","SS",2023,9,4,2,4,46,2020
"SS2023_2815","SS",2023,9,4,2,5,81,2020
"SS2023_2816","SS",2023,9,4,3,1,28,2020
"SS2023_2817","SS",2023,9,4,2,3,65,2020
"SS2023_2818","SS",2023,9,4,3,3,82,2020
"SS2023_2819","SS",2023,9,4,6,2,49,2020
"SS2023_2820","SS",2023,9,4,1,1,52,2020
"SS2023_2821","SS",2023,9,4,1,2,31,2020
"SS2023_2822","SS",2023,9,4,1,3,76,2020
"SS2023_2823","SS",2023,9,4,1,4,84,2020
"SS2023_2824","SS",2023,9,4,5,1,47,2020
"SS2023_2825","SS",2023,9,4,5,2,97,2020
"SS2023_2826","SS",2023,9,4,5,3,72,2020
"SS2023_2827","SS",2023,9,4,5,4,83,2020
"SS2023_2828","SS",2023,9,4,3,2,64,2020
"SS2023_2829","SS",2023,9,4,6,1,77,2020
"SS2023_2830","SS",2023,9,4,5,5,96,2020
"SS2023_2831","SS",2023,9,4,7,1,26,2020
"SS2023_2832","SS",2023,9,4,7,2,51,2020
"SS2023_2833","SS",2023,9,4,7,3,102,2020
"SS2023_2834","SS",2023,9,4,7,4,44,2020
"SS2023_2835","SS",2023,9,4,7,5,36,2020
"SS2023_2836","SS",2023,9,4,8,1,55,2020
"SS2023_2837","SS",2023,9,4,8,2,90,2020
"SS2023_2838","SS",2023,9,4,8,3,1,2020
"SS2023_2839","SS",2023,9,4,8,4,56,2020
"SS2023_2840","SS",2023,9,4,8,5,93,2021
"SS2023_2841","SS",2023,9,4,9,1,88,2020
"SS2023_2842","SS",2023,9,4,9,2,59,2020
"SS2023_2843","SS",2023,9,4,11,3,39,2020
"SS2023_2844","SS",2023,9,4,11,4,75,2020
"SS2023_2845","SS",2023,9,4,11,5,37,2020
"SS2023_2846","SS",2023,9,4,12,1,45,2020
"SS2023_2847","SS",2023,9,4,12,2,18,2020
"SS2023_2848","SS",2023,9,4,12,3,35,2020
"SS2023_2849","SS",2023,9,4,12,4,62,2020
"SS2023_2850","SS",2023,9,4,12,5,104,2020
"SS2023_2851","SS",2023,9,4,13,1,71,2020
"SS2023_2852","SS",2023,9,4,13,2,61,2020
"SS2023_2853","SS",2023,9,4,13,3,2,2020
"SS2023_2854","SS",2023,9,4,13,4,34,2020
"SS2023_2855","SS",2023,9,4,13,5,38,2021
"SS2023_2856","SS",2023,9,4,14,1,57,2020
"SS2023_2857","SS",2023,9,4,14,2,29,2020
"SS2023_2858","SS",2023,9,4,14,3,63,2020
"SS2023_2859","SS",2023,9,4,14,4,12,2020
"SS2023_2860","SS",2023,9,4,14,5,91,2020
"SS2023_2861","SS",2023,9,4,15,1,43,2020
"SS2023_2862","SS",2023,9,4,15,2,100,2020
"SS2023_2863","SS",2023,9,4,15,3,101,2020
"SS2023_2864","SS",2023,9,4,15,4,11,2020
"SS2023_2865","SS",2023,9,4,15,5,58,2020
"SS2023_2866","SS",2023,9,4,16,1,39,2020
"SS2023_2867","SS",2023,9,4,16,2,93,2020
"SS2023_2868","SS",2023,9,4,16,3,92,2020
"SS2023_2869","SS",2023,9,4,16,4,92,2020
"SS2023_2870","SS",2023,9,4,16,5,32,2020
"SS2023_2871","SS",2023,9,4,9,3,54,2020
"SS2023_2872","SS",2023,9,4,9,4,68,2020
"SS2023_2873","SS",2023,9,4,9,5,87,2020
"SS2023_2874","SS",2023,9,4,10,1,73,2020
"SS2023_2875","SS",2023,9,4,10,2,30,2020
"SS2023_2876","SS",2023,9,4,10,3,24,2020
"SS2023_2877","SS",2023,9,4,10,4,8,2020
"SS2023_2878","SS",2023,9,4,10,5,6,2020
"SS2023_2879","SS",2023,9,4,11,1,79,2020
"SS2023_2880","SS",2023,9,4,11,2,74,2020
"SS2023_2881","SS",2023,10,1,6,3,72,2020
"SS2023_2882","SS",2023,10,1,6,4,91,2020
"SS2023_2883","SS",2023,10,1,7,5,77,2020
"SS2023_2884","SS",2023,10,1,7,6,5,2020
"SS2023_2885","SS",2023,10,1,7,7,63,2020
"SS2023_2886","SS",2023,10,1,6,6,56,2020
"SS2023_2887","SS",2023,10,1,6,7,11,2020
"SS2023_2888","SS",2023,10,1,6,8,57,2020
"SS2023_2889","SS",2023,10,1,6,5,28,2020
"SS2023_2890","SS",2023,10,1,7,4,59,2020
"SS2023_2891","SS",2023,10,1,8,8,71,2020
"SS2023_2892","SS",2023,10,1,8,9,92,2020
"SS2023_2893","SS",2023,10,1,8,10,69,2020
"SS2023_2894","SS",2023,10,1,7,8,24,2020
"SS2023_2895","SS",2023,10,1,7,9,45,2020
"SS2023_2896","SS",2023,10,1,7,10,31,2020
"SS2023_2897","SS",2023,10,1,8,1,58,2020
"SS2023_2898","SS",2023,10,1,6,9,104,2020
"SS2023_2899","SS",2023,10,1,6,10,55,2020
"SS2023_2900","SS",2023,10,1,7,1,62,2020
"SS2023_2901","SS",2023,10,1,7,2,76,2020
"SS2023_2902","SS",2023,10,1,7,3,19,2020
"SS2023_2903","SS",2023,10,1,8,7,79,2020
"SS2023_2904","SS",2023,10,1,1,1,97,2021
"SS2023_2905","SS",2023,10,1,1,2,42,2020
"SS2023_2906","SS",2023,10,1,1,3,8,2020
"SS2023_2907","SS",2023,10,1,1,4,43,2020
"SS2023_2908","SS",2023,10,1,1,5,53,2020
"SS2023_2909","SS",2023,10,1,1,6,44,2020
"SS2023_2910","SS",2023,10,1,1,7,32,2020
"SS2023_2911","SS",2023,10,1,8,2,89,2020
"SS2023_2912","SS",2023,10,1,8,3,46,2020
"SS2023_2913","SS",2023,10,1,8,4,12,2020
"SS2023_2914","SS",2023,10,1,8,5,39,2020
"SS2023_2915","SS",2023,10,1,8,6,61,2020
"SS2023_2916","SS",2023,10,1,2,3,47,2020
"SS2023_2917","SS",2023,10,1,2,4,74,2020
"SS2023_2918","SS",2023,10,1,2,5,82,2020
"SS2023_2919","SS",2023,10,1,2,6,100,2020
"SS2023_2920","SS",2023,10,1,2,7,36,2020
"SS2023_2921","SS",2023,10,1,2,8,7,2020
"SS2023_2922","SS",2023,10,1,2,9,14,2020
"SS2023_2923","SS",2023,10,1,2,10,64,2020
"SS2023_2924","SS",2023,10,1,1,8,6,2020
"SS2023_2925","SS",2023,10,1,1,9,52,2020
"SS2023_2926","SS",2023,10,1,1,10,83,2020
"SS2023_2927","SS",2023,10,1,2,1,9,2020
"SS2023_2928","SS",2023,10,1,2,2,30,2020
"SS2023_2929","SS",2023,10,1,3,6,25,2020
"SS2023_2930","SS",2023,10,1,3,7,150,2022
"SS2023_2931","SS",2023,10,1,3,8,33,2020
"SS2023_2932","SS",2023,10,1,3,9,34,2020
"SS2023_2933","SS",2023,10,1,3,10,29,2020
"SS2023_2934","SS",2023,10,1,4,1,1,2020
"SS2023_2935","SS",2023,10,1,4,2,93,2021
"SS2023_2936","SS",2023,10,1,4,6,98,2020
"SS2023_2937","SS",2023,10,1,3,1,91,2020
"SS2023_2938","SS",2023,10,1,3,2,90,2020
"SS2023_2939","SS",2023,10,1,3,3,88,2021
"SS2023_2940","SS",2023,10,1,3,4,2,2020
"SS2023_2941","SS",2023,10,1,3,5,81,2020
"SS2023_2942","SS",2023,10,1,4,3,95,2020
"SS2023_2943","SS",2023,10,1,4,4,1,2020
"SS2023_2944","SS",2023,10,1,4,5,101,2020
"SS2023_2945","SS",2023,10,1,4,7,68,2020
"SS2023_2946","SS",2023,10,1,4,8,37,2020
"SS2023_2947","SS",2023,10,1,4,9,49,2020
"SS2023_2948","SS",2023,10,1,4,10,96,2020
"SS2023_2949","SS",2023,10,1,5,1,35,2020
"SS2023_2950","SS",2023,10,1,5,2,87,2020
"SS2023_2951","SS",2023,10,1,5,3,66,2020
"SS2023_2952","SS",2023,10,1,5,4,103,2020
"SS2023_2953","SS",2023,10,1,5,5,75,2020
"SS2023_2954","SS",2023,10,1,5,6,18,2020
"SS2023_2955","SS",2023,10,1,5,7,86,2020
"SS2023_2956","SS",2023,10,1,5,8,84,2020
"SS2023_2957","SS",2023,10,1,5,9,14,2020
"SS2023_2958","SS",2023,10,1,5,10,73,2020
"SS2023_2959","SS",2023,10,1,6,1,65,2020
"SS2023_2960","SS",2023,10,1,6,2,51,2020
"SS2023_2961","SS",2023,10,2,11,4,91,2020
"SS2023_2962","SS",2023,10,2,11,1,6,2020
"SS2023_2963","SS",2023,10,2,11,2,28,2020
"SS2023_2964","SS",2023,10,2,11,3,69,2020
"SS2023_2965","SS",2023,10,2,14,1,101,2020
"SS2023_2966","SS",2023,10,2,13,3,93,2021
"SS2023_2967","SS",2023,10,2,13,4,24,2020
"SS2023_2968","SS",2023,10,2,13,5,150,2021
"SS2023_2969","SS",2023,10,2,12,2,92,2020
"SS2023_2970","SS",2023,10,2,14,2,79,2020
"SS2023_2971","SS",2023,10,2,11,5,65,2020
"SS2023_2972","SS",2023,10,2,12,1,47,2020
"SS2023_2973","SS",2023,10,2,13,1,39,2020
"SS2023_2974","SS",2023,10,2,13,2,45,2020
"SS2023_2975","SS",2023,10,2,16,1,43,2020
"SS2023_2976","SS",2023,10,2,16,2,104,2020
"SS2023_2977","SS",2023,10,2,16,3,19,2020
"SS2023_2978","SS",2023,10,2,16,4,31,2020
"SS2023_2979","SS",2023,10,2,16,5,71,2020
"SS2023_2980","SS",2023,10,2,14,3,88,2020
"SS2023_2981","SS",2023,10,2,14,4,97,2021
"SS2023_2982","SS",2023,10,2,14,5,62,2020
"SS2023_2983","SS",2023,10,2,12,3,27,2020
"SS2023_2984","SS",2023,10,2,12,4,7,2020
"SS2023_2985","SS",2023,10,2,12,5,54,2020
"SS2023_2986","SS",2023,10,2,15,4,44,2020
"SS2023_2987","SS",2023,10,2,15,5,29,2020
"SS2023_2988","SS",2023,10,2,1,4,63,2020
"SS2023_2989","SS",2023,10,2,1,5,95,2021
"SS2023_2990","SS",2023,10,2,2,1,1,2020
"SS2023_2991","SS",2023,10,2,2,2,66,2020
"SS2023_2992","SS",2023,10,2,2,3,26,2020
"SS2023_2993","SS",2023,10,2,2,4,14,2020
"SS2023_2994","SS",2023,10,2,2,5,86,2020
"SS2023_2995","SS",2023,10,2,3,1,25,2020
"SS2023_2996","SS",2023,10,2,15,1,56,2020
"SS2023_2997","SS",2023,10,2,15,2,33,2020
"SS2023_2998","SS",2023,10,2,15,3,8,2020
"SS2023_2999","SS",2023,10,2,3,5,100,2020
"SS2023_3000","SS",2023,10,2,4,1,34,2020
"SS2023_3001","SS",2023,10,2,4,2,42,2021
"SS2023_3002","SS",2023,10,2,4,3,46,2020
"SS2023_3003","SS",2023,10,2,4,4,77,2020
"SS2023_3004","SS",2023,10,2,4,5,37,2020
"SS2023_3005","SS",2023,10,2,5,1,55,2020
"SS2023_3006","SS",2023,10,2,5,2,1,2020
"SS2023_3007","SS",2023,10,2,5,3,96,2020
"SS2023_3008","SS",2023,10,2,5,4,35,2020
"SS2023_3009","SS",2023,10,2,3,2,49,2020
"SS2023_3010","SS",2023,10,2,3,3,68,2020
"SS2023_3011","SS",2023,10,2,3,4,18,2020
"SS2023_3012","SS",2023,10,2,6,3,45,2020
"SS2023_3013","SS",2023,10,2,6,4,98,2021
"SS2023_3014","SS",2023,10,2,6,5,87,2020
"SS2023_3015","SS",2023,10,2,7,1,33,2020
"SS2023_3016","SS",2023,10,2,7,2,59,2020
"SS2023_3017","SS",2023,10,2,7,3,12,2020
"SS2023_3018","SS",2023,10,2,7,4,51,2020
"SS2023_3019","SS",2023,10,2,7,5,82,2020
"SS2023_3020","SS",2023,10,2,8,1,52,2020
"SS2023_3021","SS",2023,10,2,8,2,72,2020
"SS2023_3022","SS",2023,10,2,5,5,64,2020
"SS2023_3023","SS",2023,10,2,6,1,36,2020
"SS2023_3024","SS",2023,10,2,6,2,32,2020
"SS2023_3025","SS",2023,10,2,1,1,73,2020
"SS2023_3026","SS",2023,10,2,1,2,58,2020
"SS2023_3027","SS",2023,10,2,1,3,83,2020
"SS2023_3028","SS",2023,10,2,8,3,61,2020
"SS2023_3029","SS",2023,10,2,8,4,30,2020
"SS2023_3030","SS",2023,10,2,8,5,11,2020
"SS2023_3031","SS",2023,10,2,9,1,81,2020
"SS2023_3032","SS",2023,10,2,9,2,75,2020
"SS2023_3033","SS",2023,10,2,9,3,89,2020
"SS2023_3034","SS",2023,10,2,9,4,84,2020
"SS2023_3035","SS",2023,10,2,9,5,90,2020
"SS2023_3036","SS",2023,10,2,10,1,2,2020
"SS2023_3037","SS",2023,10,2,10,2,53,2020
"SS2023_3038","SS",2023,10,2,10,3,9,2020
"SS2023_3039","SS",2023,10,2,10,4,76,2020
"SS2023_3040","SS",2023,10,2,10,5,74,2020
"SS2023_3041","SS",2023,10,3,1,4,43,2020
"SS2023_3042","SS",2023,10,3,2,2,92,2020
"SS2023_3043","SS",2023,10,3,2,3,25,2020
"SS2023_3044","SS",2023,10,3,1,5,73,2020
"SS2023_3045","SS",2023,10,3,3,5,47,2020
"SS2023_3046","SS",2023,10,3,4,1,38,2021
"SS2023_3047","SS",2023,10,3,2,4,59,2020
"SS2023_3048","SS",2023,10,3,2,1,56,2020
"SS2023_3049","SS",2023,10,3,4,4,12,2020
"SS2023_3050","SS",2023,10,3,4,5,44,2020
"SS2023_3051","SS",2023,10,3,4,2,93,2021
"SS2023_3052","SS",2023,10,3,4,3,64,2020
"SS2023_3053","SS",2023,10,3,2,5,83,2020
"SS2023_3054","SS",2023,10,3,3,1,32,2020
"SS2023_3055","SS",2023,10,3,5,1,75,2020
"SS2023_3056","SS",2023,10,3,5,2,37,2020
"SS2023_3057","SS",2023,10,3,3,4,6,2020
"SS2023_3058","SS",2023,10,3,6,3,34,2020
"SS2023_3059","SS",2023,10,3,6,4,42,2020
"SS2023_3060","SS",2023,10,3,6,5,9,2020
"SS2023_3061","SS",2023,10,3,7,1,11,2020
"SS2023_3062","SS",2023,10,3,7,2,74,2020
"SS2023_3063","SS",2023,10,3,7,3,77,2020
"SS2023_3064","SS",2023,10,3,7,4,1,2020
"SS2023_3065","SS",2023,10,3,7,5,97,2020
"SS2023_3066","SS",2023,10,3,5,3,91,2020
"SS2023_3067","SS",2023,10,3,5,4,61,2020
"SS2023_3068","SS",2023,10,3,3,2,96,2020
"SS2023_3069","SS",2023,10,3,3,3,58,2020
"SS2023_3070","SS",2023,10,3,6,2,66,2020
"SS2023_3071","SS",2023,10,3,1,1,28,2020
"SS2023_3072","SS",2023,10,3,1,2,33,2020
"SS2023_3073","SS",2023,10,3,1,3,101,2020
"SS2023_3074","SS",2023,10,3,10,4,89,2020
"SS2023_3075","SS",2023,10,3,10,5,88,2021
"SS2023_3076","SS",2023,10,3,11,1,39,2020
"SS2023_3077","SS",2023,10,3,11,2,150,2022
"SS2023_3078","SS",2023,10,3,11,3,29,2020
"SS2023_3079","SS",2023,10,3,11,4,31,2020
"SS2023_3080","SS",2023,10,3,11,5,8,2020
"SS2023_3081","SS",2023,10,3,5,5,100,2020
"SS2023_3082","SS",2023,10,3,6,1,86,2020
"SS2023_3083","SS",2023,10,3,12,3,87,2021
"SS2023_3084","SS",2023,10,3,12,4,76,2020
"SS2023_3085","SS",2023,10,3,12,5,45,2020
"SS2023_3086","SS",2023,10,3,13,1,92,2020
"SS2023_3087","SS",2023,10,3,13,2,52,2020
"SS2023_3088","SS",2023,10,3,13,3,104,2020
"SS2023_3089","SS",2023,10,3,13,4,71,2020
"SS2023_3090","SS",2023,10,3,13,5,30,2020
"SS2023_3091","SS",2023,10,3,14,1,2,2020
"SS2023_3092","SS",2023,10,3,14,2,35,2020
"SS2023_3093","SS",2023,10,3,14,3,11,2020
"SS2023_3094","SS",2023,10,3,12,1,18,2020
"SS2023_3095","SS",2023,10,3,12,2,46,2020
"SS2023_3096","SS",2023,10,3,15,1,29,2020
"SS2023_3097","SS",2023,10,3,15,2,74,2020
"SS2023_3098","SS",2023,10,3,15,3,69,2020
"SS2023_3099","SS",2023,10,3,15,4,72,2020
"SS2023_3100","SS",2023,10,3,15,5,79,2020
"SS2023_3101","SS",2023,10,3,16,1,102,2020
"SS2023_3102","SS",2023,10,3,16,2,82,2020
"SS2023_3103","SS",2023,10,3,16,3,14,2020
"SS2023_3104","SS",2023,10,3,16,4,36,2020
"SS2023_3105","SS",2023,10,3,16,5,81,2020
"SS2023_3106","SS",2023,10,3,8,1,51,2020
"SS2023_3107","SS",2023,10,3,14,4,95,2020
"SS2023_3108","SS",2023,10,3,14,5,98,2020
"SS2023_3109","SS",2023,10,3,8,2,7,2020
"SS2023_3110","SS",2023,10,3,8,3,49,2020
"SS2023_3111","SS",2023,10,3,8,4,68,2020
"SS2023_3112","SS",2023,10,3,8,5,55,2020
"SS2023_3113","SS",2023,10,3,9,1,57,2020
"SS2023_3114","SS",2023,10,3,9,2,84,2020
"SS2023_3115","SS",2023,10,3,9,3,62,2020
"SS2023_3116","SS",2023,10,3,9,4,53,2020
"SS2023_3117","SS",2023,10,3,9,5,63,2020
"SS2023_3118","SS",2023,10,3,10,1,65,2020
"SS2023_3119","SS",2023,10,3,10,2,24,2020
"SS2023_3120","SS",2023,10,3,10,3,90,2020
"SS2023_3121","SS",2023,10,4,5,7,72,2020
"SS2023_3122","SS",2023,10,4,5,8,87,2020
"SS2023_3123","SS",2023,10,4,5,9,29,2020
"SS2023_3124","SS",2023,10,4,5,10,57,2020
"SS2023_3125","SS",2023,10,4,6,1,51,2020
"SS2023_3126","SS",2023,10,4,6,2,58,2020
"SS2023_3127","SS",2023,10,4,6,3,66,2020
"SS2023_3128","SS",2023,10,4,6,4,38,2021
"SS2023_3129","SS",2023,10,4,6,9,97,2020
"SS2023_3130","SS",2023,10,4,6,10,92,2020
"SS2023_3131","SS",2023,10,4,7,1,47,2020
"SS2023_3132","SS",2023,10,4,7,2,35,2020
"SS2023_3133","SS",2023,10,4,7,3,62,2020
"SS2023_3134","SS",2023,10,4,7,4,83,2020
"SS2023_3135","SS",2023,10,4,7,5,84,2021
"SS2023_3136","SS",2023,10,4,7,6,150,2022
"SS2023_3137","SS",2023,10,4,7,7,25,2020
"SS2023_3138","SS",2023,10,4,6,5,91,2020
"SS2023_3139","SS",2023,10,4,6,6,5,2020
"SS2023_3140","SS",2023,10,4,6,7,77,2020
"SS2023_3141","SS",2023,10,4,6,8,89,2020
"SS2023_3142","SS",2023,10,4,8,2,19,2020
"SS2023_3143","SS",2023,10,4,8,3,84,2020
"SS2023_3144","SS",2023,10,4,8,4,104,2020
"SS2023_3145","SS",2023,10,4,8,5,26,2020
"SS2023_3146","SS",2023,10,4,8,6,1,2020
"SS2023_3147","SS",2023,10,4,8,7,95,2020
"SS2023_3148","SS",2023,10,4,8,8,34,2020
"SS2023_3149","SS",2023,10,4,8,9,24,2020
"SS2023_3150","SS",2023,10,4,8,10,18,2020
"SS2023_3151","SS",2023,10,4,7,8,76,2020
"SS2023_3152","SS",2023,10,4,7,9,45,2020
"SS2023_3153","SS",2023,10,4,7,10,7,2020
"SS2023_3154","SS",2023,10,4,8,1,11,2020
"SS2023_3155","SS",2023,10,4,1,1,55,2020
"SS2023_3156","SS",2023,10,4,1,2,68,2020
"SS2023_3157","SS",2023,10,4,1,3,2,2020
"SS2023_3158","SS",2023,10,4,1,4,86,2020
"SS2023_3159","SS",2023,10,4,1,5,73,2020
"SS2023_3160","SS",2023,10,4,1,6,75,2020
"SS2023_3161","SS",2023,10,4,1,7,42,2021
"SS2023_3162","SS",2023,10,4,1,8,88,2021
"SS2023_3163","SS",2023,10,4,1,9,81,2020
"SS2023_3164","SS",2023,10,4,1,10,8,2020
"SS2023_3165","SS",2023,10,4,2,1,32,2020
"SS2023_3166","SS",2023,10,4,2,2,96,2020
"SS2023_3167","SS",2023,10,4,2,3,79,2020
"SS2023_3168","SS",2023,10,4,2,4,36,2020
"SS2023_3169","SS",2023,10,4,2,5,64,2020
"SS2023_3170","SS",2023,10,4,2,6,54,2020
"SS2023_3171","SS",2023,10,4,2,7,43,2020
"SS2023_3172","SS",2023,10,4,2,8,71,2020
"SS2023_3173","SS",2023,10,4,2,9,56,2020
"SS2023_3174","SS",2023,10,4,2,10,100,2020
"SS2023_3175","SS",2023,10,4,3,1,49,2020
"SS2023_3176","SS",2023,10,4,3,2,33,2020
"SS2023_3177","SS",2023,10,4,3,3,74,2020
"SS2023_3178","SS",2023,10,4,3,4,28,2020
"SS2023_3179","SS",2023,10,4,3,5,98,2020
"SS2023_3180","SS",2023,10,4,3,6,82,2020
"SS2023_3181","SS",2023,10,4,3,7,14,2020
"SS2023_3182","SS",2023,10,4,3,8,44,2020
"SS2023_3183","SS",2023,10,4,3,9,30,2020
"SS2023_3184","SS",2023,10,4,3,10,46,2020
"SS2023_3185","SS",2023,10,4,4,1,93,2020
"SS2023_3186","SS",2023,10,4,4,2,37,2020
"SS2023_3187","SS",2023,10,4,4,3,63,2020
"SS2023_3188","SS",2023,10,4,4,4,101,2020
"SS2023_3189","SS",2023,10,4,4,5,12,2020
"SS2023_3190","SS",2023,10,4,4,6,102,2020
"SS2023_3191","SS",2023,10,4,4,7,59,2020
"SS2023_3192","SS",2023,10,4,4,8,52,2020
"SS2023_3193","SS",2023,10,4,4,9,61,2020
"SS2023_3194","SS",2023,10,4,4,10,64,2020
"SS2023_3195","SS",2023,10,4,5,1,31,2020
"SS2023_3196","SS",2023,10,4,5,2,9,2020
"SS2023_3197","SS",2023,10,4,5,3,39,2020
"SS2023_3198","SS",2023,10,4,5,4,6,2020
"SS2023_3199","SS",2023,10,4,5,5,90,2020
"SS2023_3200","SS",2023,10,4,5,6,65,2020
