block,plot,x,y,genotype,growout,harvest_date,density,albedo,live_harvest,v_harvest,harvest,tillers,biomass_whole,inflor_mass,note_standard_harvest,plantID,site,year,first_flower,live,v,herbivory,frost_heave,note_standard
4,2,3,7,90,2020,2023-07-10,high,white,Y,FP,Y,3,0.115,0.175,smut,SS2023_1085,SS,2023,156,Y,FG,NA,NA,NA
4,2,3,10,55,2020,2023-07-04,high,white,Y,FP,Y,1,0.06,0.11,NA,SS2023_1088,SS,2023,156,Y,FG,NA,NA,NA
4,2,6,3,77,2020,2023-07-04,high,white,Y,FP,Y,1,0.07,0.13,NA,SS2023_1093,SS,2023,156,Y,FG,NA,NA,NA
4,2,6,10,30,2020,2023-06-14,high,white,Y,FG,Y,2,0.015,0.015,smut,SS2023_1100,SS,2023,156,Y,FG,NA,NA,NA
4,2,7,1,101,2020,2023-06-14,high,white,Y,FG,Y,1,0.026,0.033,smut,SS2023_1101,SS,2023,156,Y,FG,NA,NA,NA
4,2,8,2,14,2020,2023-07-04,high,white,Y,FP,Y,2,0.04,0.13,NA,SS2023_1112,SS,2023,156,Y,FG,NA,NA,NA
4,3,2,2,91,2020,2023-07-04,high,black,Y,FG,Y,6,0.19,0.32,smut,SS2023_1128,SS,2023,156,Y,FG,NA,NA,NA
4,3,2,5,74,2020,2023-07-04,high,black,Y,FP,Y,2,0.12,0.23,NA,SS2023_1131,SS,2023,156,Y,FG,NA,NA,NA
1,2,3,8,65,2020,2023-06-26,high,white,Y,FG,Y,2,0.001,0.07,smut,SS2023_114,SS,2023,156,Y,FG,NA,NA,NA
4,3,5,7,20,2020,2023-06-19,high,black,Y,FG,Y,3,0.11,0.07,smut,SS2023_1158,SS,2023,156,Y,FG,NA,NA,NA
4,3,7,10,93,2020,2023-07-04,high,black,Y,FP,Y,5,0.35,0.57,NA,SS2023_1172,SS,2023,156,Y,FG,NA,NA,NA
4,3,8,4,72,2020,2023-07-04,high,black,Y,FP,Y,3,0.17,0.26,NA,SS2023_1176,SS,2023,156,Y,FG,NA,NA,NA
4,3,4,3,47,2020,2023-07-04,high,black,Y,FP,Y,3,0.15,0.33,NA,SS2023_1184,SS,2023,156,Y,FG,NA,NA,NA
4,3,3,4,33,2020,2023-07-04,high,black,Y,FP,Y,3,0.24,0.64,NA,SS2023_1193,SS,2023,156,Y,FG,NA,NA,NA
4,4,13,2,57,2020,2023-07-10,low,black,Y,FP,Y,13,3.57,6.53,NA,SS2023_1221,SS,2023,156,Y,FG,NA,NA,NA
4,4,1,1,32,2020,2023-07-04,low,black,Y,FP,Y,16,0.89,0.88,NA,SS2023_1224,SS,2023,156,Y,FG,NA,NA,NA
4,4,1,4,46,2020,2023-07-10,low,black,Y,FP,Y,22,2.94,3.99,NA,SS2023_1227,SS,2023,156,Y,FG,NA,NA,NA
4,4,11,1,38,2021,2023-07-10,low,black,Y,FP,Y,14,1.74,3.96,NA,SS2023_1230,SS,2023,156,Y,FG,NA,NA,NA
4,4,11,2,52,2020,2023-07-10,low,black,Y,FP,Y,7,0.73,0.84,NA,SS2023_1231,SS,2023,156,Y,FG,NA,NA,NA
4,4,10,4,42,2021,2023-07-10,low,black,Y,FP,Y,11,1.39,2.03,NA,SS2023_1239,SS,2023,156,Y,FG,NA,NA,NA
4,4,8,1,34,2020,2023-07-14,low,black,Y,FP,Y,7,0.41,1.37,NA,SS2023_1261,SS,2023,156,Y,FG,NA,NA,NA
4,4,13,4,28,2020,2023-07-04,low,black,Y,FP,Y,17,3.36,4.07,NA,SS2023_1264,SS,2023,156,Y,FG,NA,NA,NA
4,4,13,5,76,2020,2023-07-10,low,black,Y,FP,Y,12,1.44,2.38,smut,SS2023_1265,SS,2023,156,Y,FG,NA,NA,NA
4,4,14,2,87,2021,2023-07-10,low,black,Y,FP,Y,6,1.08,1.94,NA,SS2023_1267,SS,2023,156,Y,FG,NA,NA,NA
4,4,15,2,35,2020,2023-07-17,low,black,Y,FP,N,20,4.25,7.86,NA,SS2023_1272,SS,2023,156,Y,FG,NA,NA,NA
5,1,1,10,58,2020,2023-07-10,high,black,Y,FP,Y,3,0.24,0.61,NA,SS2023_1281,SS,2023,156,Y,FG,NA,NA,NA
5,1,2,5,51,2020,2023-07-04,high,black,Y,FP,Y,5,0.34,0.61,NA,SS2023_1283,SS,2023,156,Y,FG,NA,NA,NA
5,1,1,6,91,2020,2023-07-10,high,black,Y,FP,Y,7,0.51,1.04,smut,SS2023_1287,SS,2023,156,Y,FG,NA,NA,NA
5,1,2,1,150,2022,2023-07-04,high,black,Y,FP,Y,1,0.019,0.055,NA,SS2023_1288,SS,2023,156,Y,FG,NA,NA,NA
5,1,2,4,19,2020,2023-07-04,high,black,Y,FP,Y,5,0.4,0.7,NA,SS2023_1291,SS,2023,156,Y,FG,NA,NA,NA
5,1,1,3,61,2020,2023-07-04,high,black,Y,FP,Y,3,0.059,0.121,NA,SS2023_1294,SS,2023,156,Y,FG,NA,NA,NA
5,1,6,7,100,2020,2023-07-04,high,black,Y,FP,Y,2,0.25,0.34,NA,SS2023_1305,SS,2023,156,Y,FG,NA,NA,NA
5,1,6,3,68,2020,2023-07-04,high,black,Y,FP,Y,3,0.32,0.5,NA,SS2023_1314,SS,2023,156,Y,FG,NA,NA,NA
5,1,6,4,8,2020,2023-07-04,high,black,Y,FP,Y,2,0.16,0.23,NA,SS2023_1315,SS,2023,156,Y,FG,NA,NA,NA
5,1,4,3,96,2020,2023-07-04,high,black,Y,FP,Y,1,0.1,0.2,NA,SS2023_1319,SS,2023,156,Y,FG,NA,NA,NA
5,1,4,6,76,2020,2023-06-26,high,black,Y,FG,Y,5,0.24,0.25,smut,SS2023_1322,SS,2023,156,Y,FG,NA,NA,NA
5,1,4,7,65,2020,2023-07-04,high,black,Y,FP,Y,7,0.36,0.68,NA,SS2023_1323,SS,2023,156,Y,FG,NA,NA,NA
5,1,4,9,101,2020,2023-06-26,high,black,Y,FP,Y,5,0.22,0.55,NA,SS2023_1325,SS,2023,144,Y,FG,NA,NA,NA
5,1,4,10,56,2020,2023-07-10,high,black,Y,FP,Y,2,0.06,0.14,NA,SS2023_1326,SS,2023,156,Y,FG,NA,NA,NA
5,1,5,3,25,2020,2023-06-26,high,black,Y,FG,Y,4,0.29,0.25,smut,SS2023_1329,SS,2023,156,Y,FG,NA,NA,NA
5,1,5,5,93,2020,2023-07-04,high,black,Y,FP,Y,2,0.16,0.27,NA,SS2023_1331,SS,2023,156,Y,FG,NA,NA,NA
5,1,7,8,52,2020,2023-06-26,high,black,Y,FG,Y,2,0.026,0.035,smut,SS2023_1341,SS,2023,156,Y,FG,NA,NA,NA
5,1,3,9,47,2020,2023-06-14,high,black,Y,FG,Y,4,0.1,0.12,smut,SS2023_1360,SS,2023,156,Y,FG,NA,NA,NA
5,2,1,1,68,2020,2023-07-10,low,black,Y,FP,Y,9,1.16,2.18,NA,SS2023_1363,SS,2023,156,Y,FG,NA,NA,NA
5,2,1,3,61,2020,2023-06-14,low,black,Y,FG,Y,2,0.024,0.019,smut,SS2023_1366,SS,2023,156,Y,FG,NA,NA,NA
5,2,2,1,57,2020,2023-07-10,low,black,Y,FP,Y,9,1.33,1.77,NA,SS2023_1372,SS,2023,156,Y,FG,NA,NA,NA
5,2,2,5,55,2020,2023-07-10,low,black,Y,FP,Y,9,1.07,1.65,NA,SS2023_1376,SS,2023,156,Y,FG,NA,NA,NA
5,2,5,4,59,2020,2023-07-10,low,black,Y,FB,Y,12,2.01,1.9,smut,SS2023_1384,SS,2023,156,Y,FG,NA,NA,NA
5,2,11,3,49,2020,2023-07-10,low,black,Y,FP,Y,21,2.99,5.25,NA,SS2023_1386,SS,2023,156,Y,FG,NA,NA,NA
5,2,12,3,52,2020,2023-07-04,low,black,Y,FP,Y,12,3.63,4.96,smut,SS2023_1391,SS,2023,156,Y,FG,NA,NA,NA
5,2,12,5,43,2020,2023-07-04,low,black,Y,FP,Y,7,0.37,0.57,NA,SS2023_1393,SS,2023,156,Y,FG,NA,NA,NA
5,2,13,1,35,2020,2023-07-10,low,black,Y,FP,Y,16,2.07,2.94,NA,SS2023_1394,SS,2023,156,Y,FG,NA,NA,NA
5,2,13,2,73,2020,2023-07-10,low,black,Y,FP,Y,7,0.7,1.19,NA,SS2023_1395,SS,2023,156,Y,FG,NA,NA,NA
5,2,14,2,104,2020,2023-07-10,low,black,Y,FP,Y,9,1.35,2.62,NA,SS2023_1400,SS,2023,156,Y,FG,NA,NA,NA
5,2,6,4,24,2020,2023-07-04,low,black,Y,FP,Y,9,1.92,1.85,NA,SS2023_1414,SS,2023,156,Y,FG,NA,NA,NA
5,2,7,5,88,2021,2023-06-26,low,black,Y,FG,Y,8,0.58,0.83,smut,SS2023_1420,SS,2023,156,Y,FG,NA,NA,NA
5,2,9,2,34,2020,2023-07-04,low,black,Y,FP,Y,6,0.62,1.97,NA,SS2023_1427,SS,2023,156,Y,FG,NA,NA,NA
5,2,6,2,9,2020,2023-07-10,low,black,Y,FP,Y,19,4.24,7.42,NA,SS2023_1439,SS,2023,156,Y,FG,NA,NA,NA
5,3,7,3,9,2020,2023-07-04,high,white,Y,FP,Y,1,0.05,0.14,NA,SS2023_1446,SS,2023,156,Y,FG,NA,NA,NA
5,3,6,6,53,2020,2023-07-04,high,white,Y,FP,Y,1,0.041,0.07,NA,SS2023_1447,SS,2023,156,Y,FG,NA,NA,NA
5,3,2,1,95,2021,2022-07-04,high,white,Y,FP,Y,1,0.015,0.036,NA,SS2023_1458,SS,2023,156,Y,FG,NA,NA,NA
5,3,1,7,56,2020,2023-06-14,high,white,Y,NA,Y,1,0.055,0.04,NA,SS2023_1461,SS,2023,156,Y,FG,NA,NA,NA
5,3,1,9,72,2020,2023-07-04,high,white,Y,FP,Y,2,0.07,0.11,NA,SS2023_1463,SS,2023,156,Y,FG,NA,NA,NA
5,3,2,6,59,2020,2023-07-10,high,white,Y,FP,Y,1,0.054,0.15,NA,SS2023_1467,SS,2023,156,Y,FG,NA,NA,NA
5,3,3,1,35,2020,2023-06-26,high,white,Y,FG,Y,2,0.043,0.07,smut,SS2023_1472,SS,2023,156,Y,FG,NA,NA,NA
5,3,3,6,28,2020,2023-07-04,high,white,Y,FP,Y,1,0.028,0.053,NA,SS2023_1477,SS,2023,156,Y,FG,NA,NA,NA
5,3,3,9,104,2020,2023-06-14,high,white,Y,FG,Y,1,0.008,0.01,smut,SS2023_1480,SS,2023,156,Y,FG,NA,NA,NA
5,3,3,10,29,2020,2023-07-04,high,white,Y,FP,Y,1,0.031,0.08,NA,SS2023_1481,SS,2023,156,Y,FG,NA,NA,NA
5,3,4,3,73,2020,2023-06-14,high,white,Y,FG,Y,1,0.006,0.004,smut,SS2023_1484,SS,2023,156,Y,FG,NA,NA,NA
5,3,4,4,61,2020,2023-06-14,high,white,Y,FG,Y,2,0.0301,0.035,smut,SS2023_1485,SS,2023,156,Y,FG,NA,NA,NA
5,3,4,7,83,2020,2023-06-26,high,white,Y,FP,Y,1,0.052,0.11,NA,SS2023_1488,SS,2023,156,Y,FG,NA,NA,NA
5,3,5,1,82,2020,2023-07-04,high,white,Y,FP,Y,1,0.014,0.027,NA,SS2023_1492,SS,2023,156,Y,FG,NA,NA,NA
5,3,5,2,46,2020,2023-07-04,high,white,Y,FP,Y,1,0.016,0.009,NA,SS2023_1493,SS,2023,156,Y,FG,NA,NA,NA
5,3,5,3,32,2020,2023-06-14,high,white,Y,FG,Y,2,0.042,0.05,smut,SS2023_1494,SS,2023,156,Y,FG,NA,NA,NA
5,3,5,4,18,2020,2023-07-04,high,white,Y,FP,Y,1,0.041,0.08,NA,SS2023_1495,SS,2023,156,Y,FG,NA,NA,NA
5,3,5,6,52,2020,2023-07-04,high,white,Y,FP,Y,1,0.06,0.1,NA,SS2023_1497,SS,2023,156,Y,FG,NA,NA,NA
1,1,2,5,51,2020,2023-07-10,high,black,Y,FP,Y,3,0.24,0.5,NA,SS2023_15,SS,2023,156,Y,FG,NA,NA,NA
5,3,6,1,39,2020,2023-06-14,high,white,Y,FG,Y,1,0.031,0.032,smut,SS2023_1502,SS,2023,156,Y,FG,NA,NA,NA
5,3,7,4,62,2020,2023-06-26,high,white,Y,FG,Y,2,0.027,0.058,NA,SS2023_1504,SS,2023,156,Y,FG,NA,NA,NA
5,3,7,5,59,2020,2023-07-04,high,white,Y,FP,Y,2,0.06,0.12,NA,SS2023_1505,SS,2023,156,Y,FG,NA,NA,NA
5,3,7,8,65,2020,2023-07-04,high,white,Y,FP,Y,1,0.025,0.07,NA,SS2023_1508,SS,2023,156,Y,FG,NA,NA,NA
5,3,7,9,55,2020,2023-07-04,high,white,Y,FP,Y,2,0.06,0.11,NA,SS2023_1509,SS,2023,156,Y,FG,NA,NA,NA
5,3,8,2,76,2020,2023-07-04,high,white,Y,FP,Y,1,0.025,0.04,NA,SS2023_1512,SS,2023,156,Y,FG,NA,NA,NA
5,3,8,3,51,2020,2023-06-26,high,white,Y,FG,Y,1,0.067,0.089,smut,SS2023_1513,SS,2023,156,Y,FG,NA,NA,NA
5,3,8,7,24,2020,2023-06-26,high,white,Y,FG,Y,2,0.1,0.094,smut,SS2023_1517,SS,2023,156,Y,FG,NA,NA,NA
5,3,8,8,69,2020,2023-07-04,high,white,Y,FP,Y,1,0.015,0.043,NA,SS2023_1518,SS,2023,156,Y,FG,NA,NA,NA
5,3,8,10,49,2020,2023-07-04,high,white,Y,FP,Y,3,0.038,0.09,NA,SS2023_1520,SS,2023,156,Y,FG,NA,NA,NA
5,4,13,5,28,2020,2023-07-04,low,white,Y,FP,Y,10,0.83,1.6,NA,SS2023_1521,SS,2023,156,Y,FG,NA,NA,NA
5,4,11,5,72,2020,2023-07-10,low,white,Y,FP,Y,8,0.45,0.87,NA,SS2023_1527,SS,2023,156,Y,FG,NA,NA,NA
5,4,12,1,43,2020,2023-07-04,low,white,Y,FP,Y,5,0.3,0.91,NA,SS2023_1528,SS,2023,156,Y,FG,NA,NA,NA
5,4,13,2,89,2020,2023-07-04,low,white,Y,FP,Y,4,0.63,1.03,NA,SS2023_1529,SS,2023,156,Y,FG,NA,NA,NA
5,4,3,5,68,2020,2023-07-10,low,white,Y,FP,Y,3,0.3,0.56,NA,SS2023_1530,SS,2023,156,Y,FG,NA,NA,NA
5,4,4,1,37,2020,2023-07-10,low,white,Y,FP,Y,1,0.042,0.24,NA,SS2023_1531,SS,2023,156,Y,FG,NA,NA,NA
5,4,2,1,101,2020,2023-06-14,low,white,Y,FG,Y,2,0.06,0.14,smut,SS2023_1534,SS,2023,156,Y,FG,NA,NA,NA
5,4,12,2,93,2020,2023-07-10,low,white,Y,FP,Y,3,0.19,0.47,NA,SS2023_1537,SS,2023,156,Y,FG,NA,NA,NA
5,4,12,3,57,2020,2023-07-10,low,white,Y,FP,Y,4,0.36,0.96,smut,SS2023_1538,SS,2023,156,Y,FG,NA,NA,NA
5,4,12,4,74,2020,2023-07-04,low,white,Y,FP,Y,9,0.97,1.9,NA,SS2023_1539,SS,2023,156,Y,FG,NA,NA,NA
5,4,13,1,24,2020,2023-07-04,low,white,Y,FP,Y,5,0.25,0.42,NA,SS2023_1541,SS,2023,156,Y,FG,NA,NA,NA
5,4,1,2,54,2020,2023-07-04,low,white,Y,FP,Y,5,0.3,0.52,NA,SS2023_1544,SS,2023,156,Y,FG,NA,NA,NA
5,4,2,4,150,2022,2023-07-10,low,white,Y,FP,Y,4,0.11,0.33,NA,SS2023_1546,SS,2023,156,Y,FG,NA,NA,NA
5,4,2,5,88,2020,2023-06-14,low,white,Y,FG,Y,2,0.038,0.031,smut,SS2023_1547,SS,2023,156,Y,FG,NA,NA,NA
5,4,3,1,76,2020,2023-07-04,low,white,Y,FG,Y,10,0.37,0.8,smut,SS2023_1548,SS,2023,156,Y,FG,NA,NA,NA
5,4,4,5,25,2020,2023-07-10,low,white,Y,FP,Y,6,1.06,2.59,NA,SS2023_1553,SS,2023,156,Y,FG,NA,NA,NA
5,4,5,4,61,2020,2023-07-04,low,white,Y,FP,Y,12,0.46,1.33,NA,SS2023_1557,SS,2023,156,Y,FG,NA,NA,NA
5,4,8,5,42,2020,2023-07-04,low,white,Y,FP,Y,5,0.4,0.84,smut,SS2023_1559,SS,2023,156,Y,FG,NA,NA,NA
5,4,10,2,95,2021,2023-07-04,low,white,Y,FP,Y,9,0.31,0.68,smut,SS2023_1566,SS,2023,156,Y,FG,NA,NA,NA
5,4,6,4,104,2020,2023-07-04,low,white,Y,FP,Y,8,1.15,2.67,NA,SS2023_1576,SS,2023,156,Y,FG,NA,NA,NA
5,4,6,5,61,2020,2023-07-04,low,white,Y,FP,Y,5,0.15,0.43,NA,SS2023_1577,SS,2023,156,Y,FG,NA,NA,NA
5,4,7,1,34,2020,2023-06-14,low,white,Y,FG,Y,4,0.16,0.28,smut,SS2023_1578,SS,2023,156,Y,FG,NA,NA,NA
5,4,7,2,58,2020,2023-07-04,low,white,Y,FG,Y,9,0.41,0.7,smut,SS2023_1579,SS,2023,156,Y,FG,NA,NA,NA
5,4,7,5,18,2022,2023-07-04,low,white,Y,FG,Y,9,0.32,0.6,smut,SS2023_1582,SS,2023,156,Y,FG,NA,NA,NA
5,4,8,1,36,2020,2023-07-04,low,white,Y,FP,Y,12,0.94,1.38,smut,SS2023_1583,SS,2023,156,Y,FG,NA,NA,NA
5,4,8,3,52,2020,2023-07-10,low,white,Y,FB,Y,7,1.29,3.14,smut,SS2023_1585,SS,2023,156,Y,FG,NA,NA,NA
5,4,14,1,59,2020,2023-07-10,low,white,Y,FP,Y,5,0.29,0.78,smut,SS2023_1586,SS,2023,156,Y,FG,NA,NA,NA
5,4,14,2,65,2020,2023-07-04,low,white,Y,FP,Y,6,0.51,0.85,NA,SS2023_1587,SS,2023,156,Y,FG,NA,NA,NA
5,4,14,3,82,2020,2023-07-04,low,white,Y,FP,Y,9,0.82,1.48,NA,SS2023_1588,SS,2023,156,Y,FG,NA,NA,NA
5,4,15,3,29,2020,2023-07-04,low,white,Y,FP,Y,13,0.644,2.185,NA,SS2023_1593,SS,2023,156,Y,FG,NA,NA,NA
5,4,15,5,69,2020,2023-07-10,low,white,Y,FP,Y,7,1.001,1.957,NA,SS2023_1595,SS,2023,156,Y,FG,NA,NA,NA
5,4,16,5,19,2020,2023-07-04,low,white,Y,FP,Y,16,1.065,1.641,NA,SS2023_1600,SS,2023,156,Y,FG,NA,NA,NA
6,1,2,1,8,2020,2023-07-04,low,white,Y,FG,Y,2,0.068,0.179,smut,SS2023_1602,SS,2023,156,Y,FG,NA,NA,NA
6,1,4,1,18,2020,2023-07-10,low,white,Y,FP,Y,4,0.4,1.08,NA,SS2023_1603,SS,2023,156,Y,FG,NA,NA,NA
6,1,1,4,87,2020,2023-07-17,low,white,Y,FP,N,3,0.23,0.64,NA,SS2023_1604,SS,2023,156,Y,FG,NA,NA,NA
6,1,1,1,101,2020,2023-07-04,low,white,Y,FP,Y,4,0.159,0.623,NA,SS2023_1606,SS,2023,156,Y,FG,NA,NA,NA
6,1,1,2,47,2020,2023-07-10,low,white,Y,FP,Y,4,0.286,0.68,NA,SS2023_1607,SS,2023,156,Y,FG,NA,NA,NA
6,1,2,2,24,2020,2023-07-04,low,white,Y,FG,Y,6,0.556,0.969,smut,SS2023_1611,SS,2023,156,Y,FG,NA,NA,NA
6,1,1,3,95,2021,2023-07-04,low,white,Y,FP,Y,11,0.92,1.91,NA,SS2023_1612,SS,2023,156,Y,FG,NA,NA,NA
6,1,3,3,11,2020,2023-07-04,low,white,Y,FP,Y,6,0.95,1.58,NA,SS2023_1613,SS,2023,156,Y,FG,NA,NA,NA
6,1,13,2,77,2020,2023-07-04,low,white,Y,FP,Y,8,1.6,1.7,NA,SS2023_1614,SS,2023,156,Y,FG,NA,NA,NA
6,1,13,5,37,2020,2023-06-26,low,white,Y,FG,Y,10,1.17,1.57,smut,SS2023_1617,SS,2023,156,Y,FG,NA,NA,NA
6,1,11,5,59,2020,2023-07-10,low,white,Y,FP,Y,9,1.48,2.94,NA,SS2023_1620,SS,2023,156,Y,FG,NA,NA,NA
6,1,2,3,49,2020,2023-07-04,low,white,Y,FP,Y,5,1.11,1.498,NA,SS2023_1621,SS,2023,156,Y,FG,NA,NA,NA
6,1,2,5,53,2020,2023-07-10,low,white,Y,FP,Y,4,0.4,0.64,NA,SS2023_1623,SS,2023,156,Y,FG,NA,NA,NA
6,1,3,1,35,2020,2023-07-10,low,white,Y,FP,Y,6,0.571,1.173,NA,SS2023_1624,SS,2023,156,Y,FG,NA,NA,NA
6,1,3,2,56,2020,2023-07-10,low,white,Y,FP,Y,3,0.47,1.09,NA,SS2023_1625,SS,2023,156,Y,FG,NA,NA,NA
6,1,13,1,68,2020,2023-07-10,low,white,Y,FP,Y,2,0.562,1.51,NA,SS2023_1626,SS,2023,156,Y,FG,NA,NA,NA
6,1,12,1,92,2020,2023-07-10,low,white,Y,FP,Y,4,1.11,1.87,NA,SS2023_1627,SS,2023,156,Y,FG,NA,NA,NA
6,1,4,2,57,2020,2023-07-04,low,white,Y,FG,Y,3,0.16,0.43,smut,SS2023_1632,SS,2023,156,Y,FG,NA,NA,NA
6,1,4,3,83,2020,2023-07-04,low,white,Y,FP,Y,3,0.61,1.51,NA,SS2023_1633,SS,2023,156,Y,FG,NA,NA,NA
6,1,9,1,74,2020,2023-07-04,low,white,Y,FP,Y,7,0.54,1.05,smut,SS2023_1638,SS,2023,156,Y,FG,NA,NA,NA
6,1,9,3,82,2020,2023-06-26,low,white,Y,FG,Y,10,0.94,1.43,smut,SS2023_1640,SS,2023,156,Y,FG,NA,NA,NA
6,1,9,4,30,2020,NA,low,white,N,FG,N,NA,NA,NA,missing,SS2023_1641,SS,2023,156,Y,FG,NA,NA,wrong_spp
6,1,9,5,104,2020,2023-07-04,low,white,Y,FP,Y,13,2.06,3.22,NA,SS2023_1642,SS,2023,156,Y,FG,NA,NA,NA
6,1,10,2,65,2020,2023-07-04,low,white,Y,FP,Y,13,2.13,2.92,NA,SS2023_1644,SS,2023,156,Y,FG,NA,NA,NA
6,1,11,1,59,2020,2023-07-10,low,white,Y,FP,Y,7,1.275,1.852,NA,SS2023_1648,SS,2023,156,Y,FG,NA,NA,NA
6,1,11,2,43,2020,2023-07-10,low,white,Y,FP,Y,9,2.03,3.87,NA,SS2023_1649,SS,2023,156,Y,FG,NA,NA,NA
6,1,8,3,150,2022,2023-07-04,low,white,Y,FP,Y,14,3.56,5.66,NA,SS2023_1652,SS,2023,156,Y,FG,NA,NA,NA
6,1,5,1,28,2020,2023-07-10,low,white,Y,FP,Y,7,0.61,1.28,smut,SS2023_1653,SS,2023,156,Y,FG,NA,NA,NA
6,1,5,3,103,2020,2023-07-04,low,white,Y,FP,Y,8,2.35,2.34,NA,SS2023_1655,SS,2023,156,Y,FG,NA,NA,NA
6,1,5,4,29,2020,2023-07-04,low,white,Y,FP,Y,4,0.38,0.76,NA,SS2023_1656,SS,2023,156,Y,FG,NA,NA,NA
6,1,5,5,93,2021,2023-06-26,low,white,Y,FB,Y,16,1.16,1.22,smut,SS2023_1657,SS,2023,156,Y,FG,NA,NA,NA
6,1,6,2,9,2020,2023-07-10,low,white,Y,FP,Y,9,1.72,3.57,NA,SS2023_1659,SS,2023,156,Y,FG,NA,NA,NA
6,1,6,3,42,2021,2023-07-04,low,white,Y,FP,Y,8,2.15,2.86,NA,SS2023_1660,SS,2023,156,Y,FG,NA,NA,NA
6,1,7,1,72,2020,2023-07-10,low,white,Y,FP,Y,10,1.62,2.83,NA,SS2023_1663,SS,2023,156,Y,FG,NA,NA,NA
6,1,7,5,88,2021,2023-07-04,low,white,Y,FP,Y,3,0.27,0.48,NA,SS2023_1667,SS,2023,156,Y,FG,NA,NA,NA
6,1,15,1,55,2020,2023-07-10,low,white,Y,FP,Y,5,1.32,2.92,NA,SS2023_1671,SS,2023,156,Y,FG,NA,NA,NA
6,1,15,4,25,2020,2023-07-10,low,white,Y,FP,Y,6,1.59,3.09,NA,SS2023_1674,SS,2023,156,Y,FG,NA,NA,NA
6,1,16,1,100,2020,2023-07-10,low,white,Y,FP,Y,8,1.11,1.79,NA,SS2023_1676,SS,2023,156,Y,FG,NA,NA,NA
6,1,16,2,96,2020,2023-07-10,low,white,Y,FP,Y,6,1.33,2.19,NA,SS2023_1677,SS,2023,156,Y,FG,NA,NA,NA
6,1,16,3,62,2020,2023-07-04,low,white,Y,FP,Y,10,1.07,2.39,NA,SS2023_1678,SS,2023,156,Y,FG,NA,NA,NA
6,1,16,4,84,2020,2023-07-04,low,white,Y,FG,Y,11,0.46,0.88,smut,SS2023_1679,SS,2023,156,Y,FG,NA,NA,NA
6,2,1,3,46,2020,2023-07-10,low,black,Y,FB,Y,9,0.69,1.29,smut,SS2023_1688,SS,2023,156,Y,FG,NA,NA,NA
6,2,12,3,82,2020,2023-07-10,low,black,Y,FP,Y,13,1.58,2.62,NA,SS2023_1692,SS,2023,156,Y,FG,NA,NA,NA
6,2,4,1,93,2020,2023-07-10,low,black,Y,FP,Y,15,2.45,4.11,NA,SS2023_1701,SS,2023,156,Y,FG,NA,NA,NA
6,2,4,2,18,2020,2023-07-10,low,black,Y,FP,Y,16,2,2.67,NA,SS2023_1702,SS,2023,156,Y,FG,NA,NA,NA
6,2,4,3,61,2020,2023-06-14,low,black,Y,FG,Y,10,0.42,0.6,smut,SS2023_1703,SS,2023,144,Y,FG,NA,NA,NA
6,2,2,2,69,2020,2023-07-10,low,black,Y,FP,Y,7,0.73,1.19,NA,SS2023_1705,SS,2023,156,Y,FG,NA,NA,NA
6,2,2,3,29,2020,2023-07-10,low,black,Y,FG,Y,17,0.92,1.78,smut,SS2023_1706,SS,2023,156,Y,FG,NA,NA,NA
6,2,10,1,34,2020,2023-07-04,low,black,Y,FP,Y,3,0.069,0.187,NA,SS2023_1718,SS,2023,156,Y,FG,NA,NA,NA
6,2,2,4,42,2021,2023-07-04,low,black,Y,FP,Y,20,2.94,3.9,NA,SS2023_1720,SS,2023,156,Y,FG,NA,NA,NA
6,2,14,3,97,2020,2023-07-04,low,black,Y,FP,Y,10,1.98,3.51,NA,SS2023_1726,SS,2023,156,Y,FG,NA,NA,NA
6,2,10,3,24,2020,2023-07-10,low,black,Y,FP,Y,25,2.64,3.62,smut,SS2023_1728,SS,2023,156,Y,FG,NA,NA,NA
6,2,15,4,52,2020,2023-07-17,low,black,Y,FB,N,9,1.01,2.63,NA,SS2023_1754,SS,2023,156,Y,FG,NA,NA,NA
6,2,16,4,100,2020,2023-06-14,low,black,Y,FG,Y,3,0.49,0.09,smut,SS2023_1759,SS,2023,156,Y,FG,NA,NA,NA
6,4,3,6,89,2020,2023-07-04,high,black,Y,FP,Y,2,0.19,0.32,NA,SS2023_1846,SS,2023,156,Y,FG,NA,NA,NA
6,4,6,2,104,2020,2023-06-14,high,black,Y,FG,Y,1,0.09,0.1,smut,SS2023_1856,SS,2023,156,Y,FG,NA,NA,NA
6,4,6,5,25,2020,2023-07-04,high,black,Y,FP,Y,3,0.26,0.4,NA,SS2023_1859,SS,2023,156,Y,FG,NA,NA,NA
1,3,4,4,9,2020,2023-07-04,low,black,Y,FP,Y,21,2.27,3.23,NA,SS2023_186,SS,2023,156,Y,FG,NA,NA,NA
6,4,7,1,39,2020,2023-06-26,high,black,Y,FP,Y,2,0.08,0.08,smut,SS2023_1865,SS,2023,156,Y,FG,NA,NA,NA
6,4,5,1,44,2020,2023-07-04,high,black,Y,FP,Y,1,0.038,0.08,NA,SS2023_1883,SS,2023,156,Y,FG,NA,NA,NA
6,4,5,3,47,2020,2023-06-14,high,black,Y,FG,Y,6,0.25,0.23,smut,SS2023_1885,SS,2023,156,Y,FG,NA,NA,NA
