"plantID","jday","live","v","length_mm","herbivory","frost_heave","harvested","notes"
"CH_2022_105",129,"Y","V2",18,NA,NA,"N",NA
"CH_2022_105",148,"N",NA,NA,NA,NA,"N",NA
"CH_2022_105",160,"N",NA,NA,NA,NA,"N",NA
"CH_2022_105",172,"N",NA,NA,NA,NA,"N",NA
"CH_2022_1050",75,"Y","V1",31,NA,NA,"N",NA
"CH_2022_1050",87,"Y","V2",19,NA,NA,"N",NA
"CH_2022_1050",101,"Y","V2",16,NA,NA,"N",NA
"CH_2022_1050",115,"N",NA,NA,NA,NA,"N",NA
"CH_2022_1050",130,"N",NA,NA,NA,NA,"N",NA
"CH_2022_1050",151,"N",NA,NA,NA,NA,"N",NA
"CH_2022_1050",172,"N",NA,NA,NA,NA,"N",NA
"CH_2022_1051",75,"Y","V2",34,NA,NA,"N",NA
"CH_2022_1051",87,"Y","V3",31,NA,NA,"N",NA
"CH_2022_1051",101,"Y","V3+",27,NA,NA,"N",NA
"CH_2022_1051",115,"Y","V3+",53,NA,NA,"N",NA
"CH_2022_1051",130,"Y","V3+",69,NA,NA,"N",NA
"CH_2022_1051",151,"Y","FG",172,NA,NA,"N",NA
"CH_2022_1051",172,"Y","FG",172,NA,NA,"N",NA
"CH_2022_1052",75,"Y","V1",9,NA,NA,"N",NA
"CH_2022_1052",87,"Y","V2",30,NA,NA,"N",NA
"CH_2022_1052",101,"Y","V2",10,NA,NA,"N",NA
"CH_2022_1052",115,"Y","V2",8,NA,NA,"N",NA
"CH_2022_1052",130,"N",NA,NA,NA,NA,"N",NA
"CH_2022_1052",151,"N",NA,NA,NA,NA,"N",NA
"CH_2022_1052",172,"N",NA,NA,NA,NA,"N",NA
"CH_2022_1053",75,"Y","V2",29,NA,NA,"N",NA
"CH_2022_1053",87,"Y","V3",33,NA,NA,"N",NA
"CH_2022_1053",101,"Y","V3+",28,NA,NA,"N",NA
"CH_2022_1053",115,"Y","V3+",29,NA,NA,"N",NA
"CH_2022_1053",130,"Y","V3+",39,NA,NA,"N",NA
"CH_2022_1053",151,"Y","V3+",82,NA,NA,"N",NA
"CH_2022_1053",172,"Y","BS",134,NA,NA,"N",NA
"CH_2022_1054",75,"Y","V1",15,NA,NA,"N",NA
"CH_2022_1054",87,"Y","V2",22,NA,NA,"N",NA
"CH_2022_1054",101,"Y","V3+",23,NA,NA,"N",NA
"CH_2022_1054",115,"Y","V2",16,NA,NA,"N",NA
"CH_2022_1054",130,"Y","V3",18,NA,NA,"N",NA
"CH_2022_1054",151,"N",NA,NA,NA,NA,"N",NA
"CH_2022_1054",172,"N",NA,NA,NA,NA,"N",NA
"CH_2022_1055",75,"Y","V1",13,NA,NA,"N",NA
"CH_2022_1055",87,"Y","V2",13,NA,NA,"N",NA
"CH_2022_1055",101,"Y","V2",35,NA,NA,"N",NA
"CH_2022_1055",115,"Y","V3",29,NA,NA,"N",NA
"CH_2022_1055",130,"Y","V3",45,NA,NA,"N",NA
"CH_2022_1055",151,"Y","FG",123,NA,NA,"N",NA
"CH_2022_1055",172,"Y","FG",123,NA,NA,"N",NA
"CH_2022_1056",75,"Y","V2",31,NA,NA,"N",NA
"CH_2022_1056",87,"Y","V2",26,NA,NA,"N",NA
"CH_2022_1056",101,"Y","V3+",35,NA,NA,"N",NA
"CH_2022_1056",115,"Y","V3+",40,NA,NA,"N",NA
"CH_2022_1056",130,"Y","V3+",44,NA,NA,"N",NA
"CH_2022_1056",151,"Y","BS",151,NA,NA,"N",NA
"CH_2022_1056",172,"Y","FG",196,NA,NA,"N",NA
"CH_2022_1056",174,"Y","FX",NA,NA,NA,"Y",NA
"CH_2022_1057",75,"Y","V2",33,NA,NA,"N",NA
"CH_2022_1057",87,"Y","V3",30,NA,NA,"N",NA
"CH_2022_1057",101,"Y","V3+",37,NA,NA,"N",NA
"CH_2022_1057",115,"Y","V3+",20,NA,NA,"N",NA
"CH_2022_1057",130,"Y","V3+",46,NA,NA,"N",NA
"CH_2022_1057",151,"Y","BS",137,NA,NA,"N",NA
"CH_2022_1057",172,"Y","FG",235,NA,NA,"N",NA
"CH_2022_1057",181,"Y","FX",NA,NA,NA,"Y",NA
"CH_2022_1058",75,"Y","V1",15,NA,NA,"N",NA
"CH_2022_1058",87,"Y","V2",27,NA,NA,"N",NA
"CH_2022_1058",101,"Y","V3+",38,NA,NA,"N",NA
"CH_2022_1058",115,"N",NA,NA,NA,NA,"N",NA
"CH_2022_1058",130,"N",NA,NA,NA,NA,"N",NA
"CH_2022_1058",151,"N",NA,NA,NA,NA,"N",NA
"CH_2022_1058",172,"N",NA,NA,NA,NA,"N",NA
"CH_2022_1059",75,"Y","V2",24,NA,NA,"N",NA
"CH_2022_1059",87,"Y","V2",39,NA,NA,"N",NA
"CH_2022_1059",101,"Y","V3+",46,NA,NA,"N",NA
"CH_2022_1059",115,"Y","V3+",55,NA,NA,"N",NA
"CH_2022_1059",130,"Y","V3+",55,NA,NA,"N",NA
"CH_2022_1059",151,"Y","FG",146,NA,NA,"N",NA
"CH_2022_1059",172,"Y","FG",146,NA,NA,"N",NA
"CH_2022_106",74,"Y","V3+",20,NA,NA,"N",NA
"CH_2022_106",87,"Y","V3+",22,NA,NA,"N",NA
"CH_2022_106",101,"Y","V3+",29,NA,NA,"N",NA
"CH_2022_106",114,"Y","V3+",32,NA,NA,"N",NA
"CH_2022_106",129,"Y","V3+",60,NA,NA,"N",NA
"CH_2022_106",148,"Y","V3+",139,NA,NA,"N",NA
"CH_2022_106",160,"Y","FG",294,NA,NA,"N",NA
"CH_2022_106",172,"Y","FG",294,"Y",NA,"N","h herbivory"
"CH_2022_1060",75,"Y","V1",16,NA,NA,"N",NA
"CH_2022_1060",87,"Y","V1",8,NA,NA,"N",NA
"CH_2022_1060",101,"Y","V2",34,NA,NA,"N",NA
"CH_2022_1060",115,"Y","V1",32,NA,NA,"N",NA
"CH_2022_1060",130,"Y","V2",27,NA,NA,"N",NA
"CH_2022_1060",151,"N",NA,NA,NA,NA,"N",NA
"CH_2022_1060",172,"N",NA,NA,NA,NA,"N",NA
"CH_2022_1061",75,"Y","V2",27,NA,NA,"N",NA
"CH_2022_1061",87,"Y","V2",31,NA,NA,"N",NA
"CH_2022_1061",101,"Y","V3",30,NA,NA,"N",NA
"CH_2022_1061",115,"Y","V2",31,NA,NA,"N",NA
"CH_2022_1061",130,"Y","V3",36,NA,NA,"N",NA
"CH_2022_1061",151,"Y","V3+",44,NA,NA,"N",NA
"CH_2022_1061",172,"Y","V3+",42,NA,NA,"N",NA
"CH_2022_1062",75,"Y","V2",30,NA,NA,"N",NA
"CH_2022_1062",87,"Y","V2",32,NA,NA,"N",NA
"CH_2022_1062",101,"Y","V3+",38,NA,NA,"N",NA
"CH_2022_1062",115,"Y","V3+",49,NA,NA,"N",NA
"CH_2022_1062",130,"Y","V3+",52,NA,NA,"N",NA
"CH_2022_1062",151,"Y","V3+",76,NA,NA,"N",NA
"CH_2022_1062",172,"Y","BS",121,NA,NA,"N",NA
"CH_2022_1063",75,"N",NA,NA,NA,NA,"N",NA
"CH_2022_1063",87,"N",NA,NA,NA,NA,"N",NA
"CH_2022_1063",101,"N",NA,NA,NA,NA,"N",NA
"CH_2022_1063",115,"N",NA,NA,NA,NA,"N",NA
"CH_2022_1063",130,"N",NA,NA,NA,NA,"N",NA
"CH_2022_1063",151,"N",NA,NA,NA,NA,"N",NA
"CH_2022_1063",172,"N",NA,NA,NA,NA,"N",NA
"CH_2022_1064",75,"Y","V2",24,NA,NA,"N",NA
"CH_2022_1064",87,"Y","V2",23,NA,NA,"N",NA
"CH_2022_1064",101,"Y","V3+",41,NA,NA,"N",NA
"CH_2022_1064",115,"Y","V3+",35,NA,NA,"N",NA
"CH_2022_1064",130,"Y","V3+",57,NA,NA,"N",NA
"CH_2022_1064",151,"Y","FG",160,NA,NA,"N",NA
"CH_2022_1064",172,"Y","FG",160,NA,NA,"N",NA
"CH_2022_1065",75,"Y","V1",16,NA,NA,"N",NA
"CH_2022_1065",87,"Y","V1",31,NA,NA,"N",NA
"CH_2022_1065",101,"Y","V3",28,NA,NA,"N",NA
"CH_2022_1065",115,"Y","V2",12,NA,NA,"N",NA
"CH_2022_1065",130,"N",NA,NA,NA,NA,"N",NA
"CH_2022_1065",151,"N",NA,NA,NA,NA,"N",NA
"CH_2022_1065",172,"N",NA,NA,NA,NA,"N",NA
"CH_2022_1066",75,"Y","V1",15,NA,NA,"N",NA
"CH_2022_1066",87,"Y","V2",30,NA,NA,"N",NA
"CH_2022_1066",101,"Y","V2",42,NA,NA,"N",NA
"CH_2022_1066",115,"Y","V3",38,NA,NA,"N",NA
"CH_2022_1066",130,"Y","V3",42,NA,NA,"N",NA
"CH_2022_1066",151,"Y","V3+",101,NA,NA,"N",NA
"CH_2022_1066",172,"Y","FG",160,NA,NA,"N",NA
"CH_2022_1066",181,"Y","FX",NA,NA,NA,"Y",NA
"CH_2022_1067",75,"Y","V1",24,NA,NA,"N",NA
"CH_2022_1067",87,"Y","V1",31,NA,NA,"N",NA
"CH_2022_1067",101,"N",NA,NA,NA,NA,"N",NA
"CH_2022_1067",115,"N",NA,NA,NA,NA,"N",NA
"CH_2022_1067",130,"N",NA,NA,NA,NA,"N",NA
"CH_2022_1067",151,"N",NA,NA,NA,NA,"N",NA
"CH_2022_1067",172,"N",NA,NA,NA,NA,"N",NA
"CH_2022_1068",75,"Y","V2",28,NA,NA,"N",NA
"CH_2022_1068",87,"Y","V3+",31,NA,NA,"N",NA
"CH_2022_1068",101,"Y","V3+",33,NA,NA,"N",NA
"CH_2022_1068",115,"Y","V3+",42,NA,NA,"N",NA
"CH_2022_1068",130,"Y","V3+",55,NA,NA,"N",NA
"CH_2022_1068",151,"Y","BS",158,NA,NA,"N",NA
"CH_2022_1068",172,"Y","FG",205,NA,NA,"N",NA
"CH_2022_1068",181,"Y","FX",NA,NA,NA,"Y",NA
"CH_2022_1069",75,"Y","V1",17,NA,NA,"N",NA
"CH_2022_1069",87,"Y","V2",30,NA,NA,"N",NA
"CH_2022_1069",101,"Y","V3",28,NA,NA,"N",NA
"CH_2022_1069",115,"Y","V3+",37,NA,NA,"N",NA
"CH_2022_1069",130,"Y","V3",36,NA,NA,"N",NA
"CH_2022_1069",151,"Y","V3+",45,"Y",NA,"N","herbivory"
"CH_2022_1069",172,"Y","FG",135,NA,NA,"N",NA
"CH_2022_1069",181,"Y","FX",NA,NA,NA,"Y",NA
"CH_2022_107",74,"Y","V2",26,NA,NA,"N",NA
"CH_2022_107",87,"Y","V3",21,NA,NA,"N",NA
"CH_2022_107",101,"Y","V2",25,NA,NA,"N",NA
"CH_2022_107",114,"Y","V3+",38,NA,NA,"N",NA
"CH_2022_107",129,"Y","V3",39,NA,NA,"N",NA
"CH_2022_107",148,"Y","BS",121,NA,NA,"N",NA
"CH_2022_107",160,"Y","FG",180,NA,NA,"N",NA
"CH_2022_107",172,"Y","FG",180,"Y",NA,"N","herbivory"
"CH_2022_1070",75,"Y","V2",30,NA,NA,"N",NA
"CH_2022_1070",87,"Y","V3",33,NA,NA,"N",NA
"CH_2022_1070",101,"Y","V3+",24,NA,NA,"N",NA
"CH_2022_1070",115,"Y","V3+",18,NA,NA,"N",NA
"CH_2022_1070",130,"Y","V3+",25,NA,NA,"N",NA
"CH_2022_1070",151,"Y","V3+",78,NA,NA,"N",NA
"CH_2022_1070",172,"Y","FG",210,NA,NA,"N",NA
"CH_2022_1070",188,"Y","FX",NA,NA,NA,"Y",NA
"CH_2022_1071",75,"Y","V2",22,NA,NA,"N",NA
"CH_2022_1071",87,"Y","V2",17,NA,NA,"N",NA
"CH_2022_1071",101,"Y","V2",18,NA,NA,"N",NA
"CH_2022_1071",115,"Y","V3",18,NA,NA,"N",NA
"CH_2022_1071",130,"N",NA,NA,NA,NA,"N",NA
"CH_2022_1071",151,"N",NA,NA,NA,NA,"N",NA
"CH_2022_1071",172,"N",NA,NA,NA,NA,"N",NA
"CH_2022_1072",75,"Y","V1",11,NA,NA,"N",NA
"CH_2022_1072",87,"Y","V2",30,NA,NA,"N",NA
"CH_2022_1072",101,"Y","V3",34,NA,NA,"N",NA
"CH_2022_1072",115,"Y","V3+",34,NA,NA,"N",NA
"CH_2022_1072",130,"Y","V3",30,NA,NA,"N",NA
"CH_2022_1072",151,"N",NA,NA,NA,NA,"N",NA
"CH_2022_1072",172,"N",NA,NA,NA,NA,"N",NA
"CH_2022_1073",75,"Y","V2",31,NA,NA,"N",NA
"CH_2022_1073",87,"Y","V2",29,NA,NA,"N",NA
"CH_2022_1073",101,"Y","V3",31,NA,NA,"N",NA
"CH_2022_1073",115,"Y","V2",15,NA,NA,"N",NA
"CH_2022_1073",130,"N",NA,NA,NA,NA,"N",NA
"CH_2022_1073",151,"N",NA,NA,NA,NA,"N",NA
"CH_2022_1073",172,"N",NA,NA,NA,NA,"N",NA
"CH_2022_1074",75,"Y","V2",33,NA,NA,"N",NA
"CH_2022_1074",87,"Y","V2",25,NA,NA,"N",NA
"CH_2022_1074",101,"Y","V2",7,NA,NA,"N",NA
"CH_2022_1074",115,"Y","V1",12,NA,NA,"N",NA
"CH_2022_1074",130,"Y","V1",20,NA,NA,"N",NA
"CH_2022_1074",151,"N",NA,NA,NA,NA,"N",NA
"CH_2022_1074",172,"N",NA,NA,NA,NA,"N",NA
"CH_2022_1075",75,"Y","V2",22,NA,NA,"N",NA
"CH_2022_1075",87,"Y","V2",27,NA,NA,"N",NA
"CH_2022_1075",101,"Y","V3",31,NA,NA,"N",NA
"CH_2022_1075",115,"Y","V2",17,NA,NA,"N",NA
"CH_2022_1075",130,"Y","V3+",39,NA,NA,"N",NA
"CH_2022_1075",151,"Y","V3+",83,NA,NA,"N",NA
"CH_2022_1075",172,"Y","FG",200,NA,NA,"N",NA
"CH_2022_1076",75,"Y","V2",19,NA,NA,"N",NA
"CH_2022_1076",87,"Y","V1",31,NA,NA,"N",NA
"CH_2022_1076",101,"Y","V2",16,NA,NA,"N",NA
"CH_2022_1076",115,"N",NA,NA,NA,NA,"N",NA
"CH_2022_1076",130,"N",NA,NA,NA,NA,"N",NA
"CH_2022_1076",151,"N",NA,NA,NA,NA,"N",NA
"CH_2022_1076",172,"N",NA,NA,NA,NA,"N",NA
"CH_2022_1077",75,"Y","V2",23,NA,NA,"N",NA
"CH_2022_1077",87,"Y","V1",24,NA,NA,"N",NA
"CH_2022_1077",101,"Y","V2",25,NA,NA,"N",NA
"CH_2022_1077",115,"Y","V2",16,NA,NA,"N",NA
"CH_2022_1077",130,"N",NA,NA,NA,NA,"N",NA
"CH_2022_1077",151,"N",NA,NA,NA,NA,"N",NA
"CH_2022_1077",172,"N",NA,NA,NA,NA,"N",NA
"CH_2022_1078",75,"Y","V2",27,NA,NA,"N",NA
"CH_2022_1078",87,"Y","V2",19,NA,NA,"N",NA
"CH_2022_1078",101,"Y","V3",30,NA,NA,"N",NA
"CH_2022_1078",115,"Y","V3",34,NA,NA,"N",NA
"CH_2022_1078",130,"Y","V2",19,NA,NA,"N",NA
"CH_2022_1078",151,"N",NA,NA,NA,NA,"N",NA
"CH_2022_1078",172,"N",NA,NA,NA,NA,"N",NA
"CH_2022_1079",75,"Y","V2",23,NA,NA,"N",NA
"CH_2022_1079",87,"Y","V2",20,NA,NA,"N",NA
"CH_2022_1079",101,"Y","V2",17,NA,NA,"N",NA
"CH_2022_1079",115,"Y","V3+",32,NA,NA,"N",NA
"CH_2022_1079",130,"Y","V3+",33,NA,NA,"N",NA
"CH_2022_1079",151,"Y","V3+",60,NA,NA,"N",NA
"CH_2022_1079",172,"Y","FG",152,NA,NA,"N",NA
"CH_2022_1079",181,"Y","FX",NA,NA,NA,"Y",NA
"CH_2022_108",74,"Y","V3",9,NA,NA,"N",NA
"CH_2022_108",87,"Y","V3",18,NA,NA,"N",NA
"CH_2022_108",101,"Y","V3+",24,NA,NA,"N",NA
"CH_2022_108",114,"Y","V3+",27,NA,NA,"N",NA
"CH_2022_108",129,"Y","V3+",40,NA,NA,"N",NA
"CH_2022_108",148,"Y","BS",105,NA,NA,"N",NA
"CH_2022_108",160,"Y","FG",178,NA,NA,"N",NA
"CH_2022_108",172,"Y","FG",178,"Y",NA,"N","h herbivory"
"CH_2022_1080",75,"Y","V2",31,NA,NA,"N",NA
"CH_2022_1080",87,"Y","V2",30,NA,NA,"N",NA
"CH_2022_1080",101,"Y","V2",16,NA,NA,"N",NA
"CH_2022_1080",115,"Y","V2",19,NA,NA,"N",NA
"CH_2022_1080",130,"N",NA,NA,NA,NA,"N",NA
"CH_2022_1080",151,"N",NA,NA,NA,NA,"N",NA
"CH_2022_1080",172,"N",NA,NA,NA,NA,"N",NA
"CH_2022_1081",75,"Y","V1",18,NA,NA,"N",NA
"CH_2022_1081",87,"Y","V1",32,NA,NA,"N",NA
"CH_2022_1081",101,"Y","V2",26,NA,NA,"N",NA
"CH_2022_1081",115,"Y","V2",11,NA,NA,"N",NA
"CH_2022_1081",130,"Y","V3",46,NA,NA,"N",NA
"CH_2022_1081",151,"Y","BS",59,NA,NA,"N",NA
"CH_2022_1081",172,"Y","FG",101,NA,NA,"N",NA
"CH_2022_1081",174,"Y","FX",NA,NA,NA,"Y",NA
"CH_2022_1082",75,"N",NA,NA,NA,NA,"N",NA
"CH_2022_1082",87,"N",NA,NA,NA,NA,"N",NA
"CH_2022_1082",101,"N",NA,NA,NA,NA,"N",NA
"CH_2022_1082",115,"N",NA,NA,NA,NA,"N",NA
"CH_2022_1082",130,"N",NA,NA,NA,NA,"N",NA
"CH_2022_1082",151,"N",NA,NA,NA,NA,"N",NA
"CH_2022_1082",172,"N",NA,NA,NA,NA,"N",NA
"CH_2022_1083",75,"Y","V0",3,NA,NA,"N",NA
"CH_2022_1083",87,"Y","V1",16,NA,NA,"N",NA
"CH_2022_1083",101,"Y","V2",20,NA,NA,"N",NA
"CH_2022_1083",115,"Y","V1",18,NA,NA,"N",NA
"CH_2022_1083",130,"Y","V1",39,NA,NA,"N",NA
"CH_2022_1083",151,"Y","V3+",51,NA,NA,"N",NA
"CH_2022_1083",172,"Y","FG",112,NA,NA,"N",NA
"CH_2022_1083",181,"Y","FX",NA,NA,NA,"Y",NA
"CH_2022_1084",75,"Y","V1",7,NA,NA,"N",NA
"CH_2022_1084",87,"Y","V1",19,NA,NA,"N",NA
"CH_2022_1084",101,"Y","V2",19,NA,NA,"N",NA
"CH_2022_1084",115,"Y","V2",17,NA,NA,"N",NA
"CH_2022_1084",130,"Y","V3",8,NA,NA,"N",NA
"CH_2022_1084",151,"N",NA,NA,NA,NA,"N",NA
"CH_2022_1084",172,"N",NA,NA,NA,NA,"N",NA
"CH_2022_1085",75,"Y","V1",9,NA,NA,"N",NA
"CH_2022_1085",87,"Y","V1",21,NA,NA,"N",NA
"CH_2022_1085",101,"Y","V2",32,NA,NA,"N",NA
"CH_2022_1085",115,"Y","V2",19,NA,NA,"N",NA
"CH_2022_1085",130,"Y","V3",42,NA,NA,"N",NA
"CH_2022_1085",151,"Y","BS",110,NA,NA,"N",NA
"CH_2022_1085",172,"N",NA,NA,NA,NA,"N","harvested at some point, no live regrowth"
"CH_2022_1085",172,"Y","FX",NA,NA,NA,"Y",NA
"CH_2022_1086",75,"Y","V2",29,NA,NA,"N",NA
"CH_2022_1086",87,"Y","V2",36,NA,NA,"N",NA
"CH_2022_1086",101,"Y","V3+",39,NA,NA,"N",NA
"CH_2022_1086",115,"Y","V3+",43,NA,NA,"N",NA
"CH_2022_1086",130,"Y","V3+",56,NA,NA,"N",NA
"CH_2022_1086",151,"Y","FG",102,NA,NA,"N",NA
"CH_2022_1086",172,"Y","FG",102,NA,NA,"N",NA
"CH_2022_1087",75,"Y","V2",18,NA,NA,"N",NA
"CH_2022_1087",87,"Y","V1",27,NA,NA,"N",NA
"CH_2022_1087",101,"Y","V2",30,NA,NA,"N",NA
"CH_2022_1087",115,"Y","V3",32,NA,NA,"N",NA
"CH_2022_1087",130,"Y","V2",41,NA,NA,"N",NA
"CH_2022_1087",151,"Y","V3+",76,NA,NA,"N",NA
"CH_2022_1087",172,"Y","BS",160,NA,NA,"N",NA
"CH_2022_1087",188,"Y","FX",NA,NA,NA,"Y",NA
"CH_2022_1088",75,"Y","V2",38,NA,NA,"N",NA
"CH_2022_1088",87,"Y","V3",32,NA,NA,"N",NA
"CH_2022_1088",101,"Y","V3+",44,NA,NA,"N",NA
"CH_2022_1088",115,"Y","V3+",28,NA,NA,"N",NA
"CH_2022_1088",130,"Y","V3+",65,NA,NA,"N",NA
"CH_2022_1088",151,"Y","FG",126,NA,NA,"N",NA
"CH_2022_1088",172,"Y","FG",126,NA,NA,"N",NA
"CH_2022_1089",75,"Y","V2",36,NA,NA,"N",NA
"CH_2022_1089",87,"Y","V2",28,NA,NA,"N",NA
"CH_2022_1089",101,"Y","V3+",31,NA,NA,"N",NA
"CH_2022_1089",115,"Y","V3",29,NA,NA,"N",NA
"CH_2022_1089",130,"N",NA,NA,NA,NA,"N",NA
"CH_2022_1089",151,"N",NA,NA,NA,NA,"N",NA
"CH_2022_1089",172,"N",NA,NA,NA,NA,"N",NA
"CH_2022_109",74,"N",NA,NA,NA,NA,"N",NA
"CH_2022_109",87,"N",NA,NA,NA,NA,"N",NA
"CH_2022_109",101,"N",NA,NA,NA,NA,"N",NA
"CH_2022_109",114,"N",NA,NA,NA,NA,"N",NA
"CH_2022_109",129,"N",NA,NA,NA,NA,"N",NA
"CH_2022_109",148,"N",NA,NA,NA,NA,"N",NA
"CH_2022_109",160,"N",NA,NA,NA,NA,"N",NA
"CH_2022_109",172,"N",NA,NA,NA,NA,"N",NA
"CH_2022_1090",75,"Y","V1",11,NA,NA,"N",NA
"CH_2022_1090",87,"Y","V1",29,NA,NA,"N",NA
"CH_2022_1090",101,"Y","V3",26,NA,NA,"N",NA
"CH_2022_1090",115,"N",NA,NA,NA,NA,"N",NA
"CH_2022_1090",130,"N",NA,NA,NA,NA,"N",NA
"CH_2022_1090",151,"Y","V2",25,NA,NA,"N",NA
"CH_2022_1090",172,"Y","FG",60,NA,NA,"N",NA
"CH_2022_1090",181,"Y","FX",NA,NA,NA,"Y",NA
"CH_2022_1091",75,"Y","V1",4,NA,NA,"N",NA
"CH_2022_1091",87,"N",NA,NA,NA,NA,"N",NA
"CH_2022_1091",101,"N",NA,NA,NA,NA,"N",NA
"CH_2022_1091",115,"N",NA,NA,NA,NA,"N",NA
"CH_2022_1091",130,"N",NA,NA,NA,NA,"N",NA
"CH_2022_1091",151,"N",NA,NA,NA,NA,"N",NA
"CH_2022_1091",172,"N",NA,NA,NA,NA,"N",NA
"CH_2022_1092",75,"N",NA,NA,NA,NA,"N",NA
"CH_2022_1092",87,"N",NA,NA,NA,NA,"N",NA
"CH_2022_1092",101,"N",NA,NA,NA,NA,"N",NA
"CH_2022_1092",115,"N",NA,NA,NA,NA,"N",NA
"CH_2022_1092",130,"N",NA,NA,NA,NA,"N",NA
"CH_2022_1092",151,"N",NA,NA,NA,NA,"N",NA
"CH_2022_1092",172,"N",NA,NA,NA,NA,"N",NA
"CH_2022_1093",75,"Y","V1",20,NA,NA,"N",NA
"CH_2022_1093",87,"Y","V1",10,NA,NA,"N",NA
"CH_2022_1093",101,"Y","V2",9,NA,NA,"N",NA
"CH_2022_1093",115,"Y","V2",9,NA,NA,"N",NA
"CH_2022_1093",130,"Y","V2",8,NA,NA,"N",NA
"CH_2022_1093",151,"N",NA,NA,NA,NA,"N",NA
"CH_2022_1093",172,"N",NA,NA,NA,NA,"N",NA
"CH_2022_1094",75,"Y","V1",22,NA,NA,"N",NA
"CH_2022_1094",87,"Y","V2",26,NA,NA,"N",NA
"CH_2022_1094",101,"Y","V3",29,NA,NA,"N",NA
"CH_2022_1094",115,"Y","V3",22,NA,NA,"N",NA
"CH_2022_1094",130,"Y","V3+",49,NA,NA,"N",NA
"CH_2022_1094",151,"Y","V3+",104,NA,NA,"N",NA
"CH_2022_1094",172,"Y","FG",135,NA,NA,"N",NA
"CH_2022_1094",181,"Y","FX",NA,NA,NA,"Y",NA
"CH_2022_1095",75,"Y","V2",26,NA,NA,"N",NA
"CH_2022_1095",87,"Y","V2",24,NA,NA,"N",NA
"CH_2022_1095",101,"Y","V3",27,NA,NA,"N",NA
"CH_2022_1095",115,"Y","V3+",31,NA,NA,"N",NA
"CH_2022_1095",130,"Y","V3+",41,NA,NA,"N",NA
"CH_2022_1095",151,"Y","V3+",107,NA,NA,"N",NA
"CH_2022_1095",172,"Y","FG",206,NA,NA,"N",NA
"CH_2022_1095",195,"Y","FX",NA,NA,NA,"Y",NA
"CH_2022_1096",75,"Y","V2",33,NA,NA,"N",NA
"CH_2022_1096",87,"Y","V2",25,NA,NA,"N",NA
"CH_2022_1096",101,"Y","V3+",24,NA,NA,"N",NA
"CH_2022_1096",115,"Y","V3+",18,NA,NA,"N",NA
"CH_2022_1096",130,"Y","V3",14,NA,NA,"N",NA
"CH_2022_1096",151,"N",NA,NA,NA,NA,"N",NA
"CH_2022_1096",172,"N",NA,NA,NA,NA,"N",NA
"CH_2022_1097",75,"Y","V1",25,NA,NA,"N",NA
"CH_2022_1097",87,"Y","V2",27,NA,NA,"N",NA
"CH_2022_1097",101,"Y","V3",23,NA,NA,"N",NA
"CH_2022_1097",115,"Y","V2",12,NA,NA,"N",NA
"CH_2022_1097",130,"N",NA,NA,NA,NA,"N",NA
"CH_2022_1097",151,"N",NA,NA,NA,NA,"N",NA
"CH_2022_1097",172,"N",NA,NA,NA,NA,"N",NA
"CH_2022_1098",75,"Y","V2",30,NA,NA,"N",NA
"CH_2022_1098",87,"Y","V2",25,NA,NA,"N",NA
"CH_2022_1098",101,"Y","V3+",26,NA,NA,"N",NA
"CH_2022_1098",115,"Y","V3+",22,NA,NA,"N",NA
"CH_2022_1098",130,"Y","V3+",46,NA,NA,"N",NA
"CH_2022_1098",151,"Y","V3+",75,NA,NA,"N",NA
"CH_2022_1098",172,"Y","FG",168,NA,NA,"N",NA
"CH_2022_1098",181,"Y","FX",NA,NA,NA,"Y",NA
"CH_2022_1099",75,"Y","V1",32,NA,NA,"N",NA
"CH_2022_1099",87,"Y","V2",26,NA,NA,"N",NA
"CH_2022_1099",101,"Y","V3",25,NA,NA,"N",NA
"CH_2022_1099",115,"Y","V1",11,NA,NA,"N",NA
"CH_2022_1099",130,"N",NA,NA,NA,NA,"N",NA
"CH_2022_1099",151,"N",NA,NA,NA,NA,"N",NA
"CH_2022_1099",172,"N",NA,NA,NA,NA,"N",NA
"CH_2022_11",74,"Y","V2",33,NA,NA,"N",NA
"CH_2022_11",87,"Y","V3+",29,NA,NA,"N",NA
"CH_2022_11",101,"Y","V3+",39,NA,NA,"N",NA
"CH_2022_11",114,"Y","V3",26,NA,NA,"N",NA
"CH_2022_11",129,"Y","V3+",32,NA,NA,"N",NA
"CH_2022_11",148,"Y","BS",86,NA,NA,"N",NA
"CH_2022_11",160,"Y","FG",130,NA,NA,"N",NA
"CH_2022_11",172,"Y","FG",130,NA,NA,"N",NA
"CH_2022_110",74,"Y","V3",25,NA,NA,"N",NA
"CH_2022_110",87,"Y","V2",19,NA,NA,"N",NA
"CH_2022_110",101,"Y","V3+",18,NA,NA,"N",NA
"CH_2022_110",114,"Y","V2",16,NA,NA,"N",NA
"CH_2022_110",129,"Y","V3",0,NA,NA,"N","dormant"
"CH_2022_110",148,"N",NA,NA,NA,NA,"N",NA
"CH_2022_110",160,"N",NA,NA,NA,NA,"N",NA
"CH_2022_110",172,"N",NA,NA,NA,NA,"N",NA
"CH_2022_1100",75,"Y","V1",22,NA,NA,"N",NA
"CH_2022_1100",87,"Y","V2",24,NA,NA,"N",NA
"CH_2022_1100",101,"Y","V2",22,NA,NA,"N",NA
