SiteCode,"Transect (N, E, S, or W)",Treatment (control OR removal),Distance from center (m),Species,Cover,Litter depth (if >1cm),Notes
TB FIRE,N,Control,2.9,bare,94,,
TB FIRE,N,Control,3.1,Carex duriuscula,20,,
TB FIRE,N,Control,3.1,Bouteloua gracilis,10,,
TB FIRE,N,Control,3.1,bare,5,,
TB FIRE,N,Control,3.1,litter,65,,
TB FIRE,N,Control,3.3,Bouteloua gracilis,25,,
TB FIRE,N,Control,3.3,litter,75,,
TB FIRE,N,Control,3.5,Logfia arvensis,3,,
TB FIRE,N,Control,3.5,Carex duriuscula,20,,
TB FIRE,N,Control,3.5,bare,10,,
TB FIRE,N,Control,3.5,Bouteloua gracilis,5,,
TB FIRE,N,Control,3.5,litter,62,,
TB FIRE,N,Control,3.7,Pascopyrum smithii,5,,
TB FIRE,N,Control,3.7,Bouteloua gracilis,10,,
TB FIRE,N,Control,3.7,litter,85,,
TB FIRE,N,Control,3.9,Bouteloua gracilis,30,,
TB FIRE,N,Control,3.9,Pascopyrum smithii,1,,
TB FIRE,N,Control,3.9,litter,69,,
TB FIRE,N,Control,4.1,Lepidium densiflorum,3,,
TB FIRE,N,Control,4.1,Logfia arvensis,1,,
TB FIRE,N,Control,4.1,Carex duriuscula,10,,
TB FIRE,N,Control,4.1,Bouteloua gracilis,20,,
TB FIRE,N,Control,4.1,litter,33,,split 50/50 with bare
TB FIRE,N,Control,4.1,bare,33,,split 50/50 with litter
TB FIRE,N,Control,4.3,Bouteloua gracilis,30,,
TB FIRE,N,Control,4.3,Carex duriuscula,5,,
TB FIRE,N,Control,4.3,Logfia arvensis,1,,
TB FIRE,N,Control,4.3,litter,64,,
TB FIRE,N,Control,4.5,Bouteloua gracilis,50,,
TB FIRE,N,Control,4.5,Logfia arvensis,1,,
TB FIRE,N,Control,4.5,litter,49,,
TB FIRE,N,Control,4.7,Bouteloua gracilis,40,,
TB FIRE,N,Control,4.7,Carex duriuscula,10,,
TB FIRE,N,Control,4.7,Logfia arvensis,2,,
TB FIRE,N,Control,4.7,litter,48,,
TB FIRE,N,Control,4.9,Taraxacum officinale,5,,
TB FIRE,N,Control,4.9,Logfia arvensis,1,,
TB FIRE,N,Control,4.9,Bouteloua gracilis,10,,
TB FIRE,N,Control,4.9,Carex duriuscula,3,,
TB FIRE,N,Control,4.9,litter,81,,remainder
TB FIRE,N,Control,5.1,Hedeoma hispida,1,,TOOTHPICK DISPLACED BY BURROW
TB FIRE,N,Control,5.1,Logfia arvensis,2,,TOOTHPICK DISPLACED BY BURROW
TB FIRE,N,Control,5.1,Bromus tectorum,3,,TOOTHPICK DISPLACED BY BURROW
TB FIRE,N,Control,5.1,Carex duriuscula,15,,TOOTHPICK DISPLACED BY BURROW
TB FIRE,N,Control,5.1,litter,21,,"TOOTHPICK DISPLACED BY BURROW, remainder"
TB FIRE,N,Control,5.3,Bouteloua gracilis,50,,
TB FIRE,N,Control,5.3,Carex duriuscula,5,,
TB FIRE,N,Control,5.3,litter,45,,
TB FIRE,N,Control,5.5,Bouteloua gracilis,40,,
TB FIRE,N,Control,5.5,Bromus tectorum,3,,
TB FIRE,N,Control,5.5,Carex duriuscula,5,,
TB FIRE,N,Control,5.5,litter,52,,
TB FIRE,N,Control,5.7,Bouteloua gracilis,30,,
TB FIRE,N,Control,5.7,Carex duriuscula,3,,
TB FIRE,N,Control,5.7,litter,67,,
TB FIRE,N,Control,5.9,Bouteloua gracilis,10,,
TB FIRE,N,Control,5.9,Bromus tectorum,3,,
TB FIRE,N,Control,5.9,litter,87,,
TB FIRE,N,Control,6.1,Bromus tectorum,5,,
TB FIRE,N,Control,6.1,Bouteloua gracilis,30,,
TB FIRE,N,Control,6.1,Carex duriuscula,5,,
TB FIRE,N,Control,6.1,litter,60,,
TB FIRE,N,Control,6.3,Logfia arvensis,1,,
TB FIRE,N,Control,6.3,Bromus arvensis,2,,
TB FIRE,N,Control,6.3,Bromus tectorum,2,,
TB FIRE,N,Control,6.3,Carex duriuscula,5,,
TB FIRE,N,Control,6.3,litter,90,,
TB FIRE,N,Control,6.5,Carex duriuscula,30,,
TB FIRE,N,Control,6.5,Taraxacum officinale,5,,
TB FIRE,N,Control,6.5,litter,65,,
TB FIRE,N,Control,6.7,Tragopogon dubius,1,,
TB FIRE,N,Control,6.7,Carex duriuscula,5,,
TB FIRE,N,Control,6.7,Bouteloua gracilis,5,,
TB FIRE,N,Control,6.7,litter,94,,
TB FIRE,N,Control,6.9,Bromus tectorum,5,,
TB FIRE,N,Control,6.9,Bouteloua gracilis,20,,
TB FIRE,N,Control,6.9,Hedeoma hispida,1,,
TB FIRE,N,Control,6.9,Logfia arvensis,2,,
TB FIRE,N,Control,6.9,Carex duriuscula,2,,
TB FIRE,N,Control,6.9,litter,30,,
TB FIRE,N,Control,7.3,Bouteloua gracilis,15,,
TB FIRE,N,Control,7.3,Logfia arvensis,1,,
TB FIRE,N,Control,7.3,Carex duriuscula,5,,
TB FIRE,N,Control,7.3,litter,79,,
TB FIRE,N,Control,7.5,Bromus arvensis,3,,
TB FIRE,N,Control,7.5,Logfia arvensis,2,,
TB FIRE,N,Control,7.5,Carex duriuscula,5,,
TB FIRE,N,Control,7.5,Bouteloua gracilis,10,,
TB FIRE,N,Control,7.5,litter,83,,remainder
TB FIRE,N,Control,7.7,Bromus arvensis,5,,BROKEN TOOTHPICK
TB FIRE,N,Control,7.7,Bromus tectorum,3,,BROKEN TOOTHPICK
TB FIRE,N,Control,7.7,Bouteloua gracilis,5,,BROKEN TOOTHPICK
TB FIRE,N,Control,7.7,Carex duriuscula,5,,BROKEN TOOTHPICK
TB FIRE,N,Control,7.7,Logfia arvensis,1,,BROKEN TOOTHPICK
TB FIRE,N,Control,7.7,litter,81,,BROKEN TOOTHPICK
TB FIRE,N,Control,7.9,Bouteloua gracilis,20,,
TB FIRE,N,Control,7.9,moss,20,,
TB FIRE,N,Control,7.9,Bromus arvensis,2,,
TB FIRE,N,Control,7.9,Carex duriuscula,5,,
TB FIRE,N,Control,7.9,litter,53,,
TB FIRE,N,Control,8.1,Logfia arvensis,5,,
TB FIRE,N,Control,8.1,Bromus arvensis,2,,
TB FIRE,N,Control,8.1,Lepidium densiflorum,1,,
TB FIRE,N,Control,8.1,Bouteloua gracilis,5,,
TB FIRE,N,Control,8.1,Carex duriuscula,15,,
TB FIRE,N,Control,8.1,litter,72,,
TB FIRE,N,Control,8.3,Logfia arvensis,10,,
TB FIRE,N,Control,8.3,moss,15,,
TB FIRE,N,Control,8.3,Hedeoma hispida,3,,
TB FIRE,N,Control,8.3,Carex duriuscula,5,,
TB FIRE,N,Control,8.3,Bouteloua gracilis,5,,
TB FIRE,N,Control,8.3,litter,62,,remainder
TB FIRE,N,Control,8.5,Logfia arvensis,5,,
TB FIRE,N,Control,8.5,Bouteloua gracilis,15,,
TB FIRE,N,Control,8.5,Carex duriuscula,5,,
TB FIRE,N,Control,8.5,moss,15,,
TB FIRE,N,Control,8.5,litter,60,,
TB FIRE,N,Control,8.7,Logfia arvensis,3,,
TB FIRE,N,Control,8.7,Poa secunda,10,,
TB FIRE,N,Control,8.7,Bouteloua gracilis,40,,
TB FIRE,N,Control,8.7,bare,10,,
TB FIRE,N,Control,8.7,Lepidium densiflorum,1,,
TB FIRE,N,Control,8.7,litter,36,,
TB FIRE,N,Control,8.9,Hedeoma hispida,2,,
TB FIRE,N,Control,8.9,Bouteloua gracilis,10,,
TB FIRE,N,Control,8.9,Lepidium densiflorum,3,,
TB FIRE,N,Control,8.9,moss,10,,
TB FIRE,N,Control,8.9,litter,75,,
TB FIRE,N,Control,9.1,Hedeoma hispida,3,,
TB FIRE,N,Control,9.1,Logfia arvensis,5,,
TB FIRE,N,Control,9.1,Bouteloua gracilis,10,,
TB FIRE,N,Control,9.1,litter,82,,
TB FIRE,N,Control,9.3,Bouteloua gracilis,40,,
TB FIRE,N,Control,9.3,Logfia arvensis,1,,
TB FIRE,N,Control,9.3,Carex duriuscula,5,,
TB FIRE,N,Control,9.3,litter,54,,
TB FIRE,N,Control,9.5,Hedeoma hispida,2,,
TB FIRE,N,Control,9.5,Logfia arvensis,2,,
TB FIRE,N,Control,9.5,Bouteloua gracilis,15,,
TB FIRE,N,Control,9.5,Bromus tectorum,5,,
TB FIRE,N,Control,9.5,litter,76,,
TB FIRE,N,Control,9.7,Logfia arvensis,10,,
TB FIRE,N,Control,9.7,Bouteloua gracilis,7,,
TB FIRE,N,Control,9.7,Tragopogon dubius,3,,
TB FIRE,N,Control,9.7,Bromus tectorum,2,,
TB FIRE,N,Control,9.7,litter,88,,
TB FIRE,N,Control,9.9,Carex duriuscula,15,,
TB FIRE,N,Control,9.9,Bouteloua gracilis,20,,
TB FIRE,N,Control,9.9,moss,15,,
TB FIRE,N,Control,9.9,litter,50,,
TB FIRE,N,Control,10.1,Carex duriuscula,15,,
TB FIRE,N,Control,10.1,Lepidium densiflorum,1,,
TB FIRE,N,Control,10.1,Bouteloua gracilis,15,,
TB FIRE,N,Control,10.1,moss,5,,
TB FIRE,N,Control,10.1,litter,64,,
TB FIRE,S,Removal,2.3,Bromus tectorum,35,,
TB FIRE,S,Removal,2.3,Bouteloua gracilis,5,,
TB FIRE,S,Removal,2.3,moss,10,,
TB FIRE,S,Removal,2.3,litter,20,,
TB FIRE,S,Removal,2.3,bare,30,,remainder
TB FIRE,S,Removal,2.5,Bouteloua gracilis,5,,
TB FIRE,S,Removal,2.5,moss,10,,
TB FIRE,S,Removal,2.5,bare,10,,
TB FIRE,S,Removal,2.5,litter,75,,remainder
TB FIRE,S,Removal,2.7,Hedeoma hispida,1,,
TB FIRE,S,Removal,2.7,Bromus tectorum,15,,
TB FIRE,S,Removal,2.7,Bromus arvensis,5,,
TB FIRE,S,Removal,2.9,Bromus arvensis,5,,
TB FIRE,S,Removal,2.9,litter,74,,remainder
TB FIRE,S,Removal,2.9,Bromus tectorum,5,,
TB FIRE,S,Removal,2.9,moss,1,,
TB FIRE,S,Removal,2.9,bare,5,,
TB FIRE,S,Removal,2.9,litter,89,,remainder
TB FIRE,S,Removal,3.1,Pascopyrum smithii,5,,
TB FIRE,S,Removal,3.1,Bromus tectorum,5,,
TB FIRE,S,Removal,3.1,moss,5,,
TB FIRE,S,Removal,3.1,bare,25,,
TB FIRE,S,Removal,3.1,litter,60,,remainder
TB FIRE,S,Removal,3.3,Bromus arvensis,30,,
TB FIRE,S,Removal,3.3,Bromus tectorum,5,,
TB FIRE,S,Removal,3.3,litter,65,,remainder
TB FIRE,S,Removal,3.5,Taraxacum officinale,25,,
TB FIRE,S,Removal,3.5,Bromus tectorum,10,,
TB FIRE,S,Removal,3.5,Bromus arvensis,15,,
TB FIRE,S,Removal,3.5,moss,5,,
TB FIRE,S,Removal,3.5,litter,20,,
TB FIRE,S,Removal,3.5,bare,25,,remainder
TB FIRE,S,Removal,3.7,litter,100,,
TB FIRE,S,Removal,3.9,Bromus tectorum,25,,
TB FIRE,S,Removal,3.9,moss,10,,
TB FIRE,S,Removal,3.9,bare,25,,
TB FIRE,S,Removal,3.9,litter,40,,
TB FIRE,S,Removal,4.1,moss,5,,
TB FIRE,S,Removal,4.1,litter,95,,
TB FIRE,S,Removal,4.3,Bromus arvensis,25,,
TB FIRE,S,Removal,4.3,Bromus tectorum,10,,
TB FIRE,S,Removal,4.3,moss,5,,
TB FIRE,S,Removal,4.3,litter,25,,
TB FIRE,S,Removal,4.3,bare,35,,remainder
TB FIRE,S,Removal,4.5,Bromus arvensis,20,,
TB FIRE,S,Removal,4.5,moss,5,,
TB FIRE,S,Removal,4.5,bare,20,,
TB FIRE,S,Removal,4.5,litter,55,,remainder
TB FIRE,S,Removal,4.7,Hedeoma hispida,5,,
TB FIRE,S,Removal,4.7,Bromus arvensis,15,,
TB FIRE,S,Removal,4.7,bare,20,,
TB FIRE,S,Removal,4.7,moss,5,,
TB FIRE,S,Removal,4.7,litter,55,,remainder
TB FIRE,S,Removal,4.9,Bromus tectorum,10,,
TB FIRE,S,Removal,4.9,Bromus arvensis,30,,
TB FIRE,S,Removal,4.9,Logfia arvensis,1,,
TB FIRE,S,Removal,4.9,Hedeoma hispida,5,,
TB FIRE,S,Removal,4.9,litter,54,,remainder
TB FIRE,S,Removal,5.1,Hedeoma hispida,5,,
TB FIRE,S,Removal,5.1,Bromus tectorum,10,,
TB FIRE,S,Removal,5.1,Bromus arvensis,20,,
TB FIRE,S,Removal,5.1,litter,65,,remainder
TB FIRE,S,Removal,5.3,Hedeoma hispida,5,,
TB FIRE,S,Removal,5.3,Bromus tectorum,10,,
TB FIRE,S,Removal,5.3,Bromus arvensis,20,,
TB FIRE,S,Removal,5.3,litter,5,,
TB FIRE,S,Removal,5.3,bare,60,,remainder
TB FIRE,S,Removal,5.5,Bromus arvensis,30,,
TB FIRE,S,Removal,5.5,Bromus tectorum,10,,
TB FIRE,S,Removal,5.5,Hedeoma hispida,10,,
TB FIRE,S,Removal,5.5,moss,5,,
TB FIRE,S,Removal,5.5,bare,5,,
TB FIRE,S,Removal,5.5,litter,40,,remainder
TB FIRE,S,Removal,5.7,Hedeoma hispida,5,,
TB FIRE,S,Removal,5.7,moss,5,,
TB FIRE,S,Removal,5.7,Bromus arvensis,5,,
TB FIRE,S,Removal,5.7,litter,25,,
TB FIRE,S,Removal,5.7,bare,60,,remainder
TB FIRE,S,Removal,5.9,moss,5,,
TB FIRE,S,Removal,5.9,Bromus arvensis,25,,
TB FIRE,S,Removal,5.9,bare,5,,
TB FIRE,S,Removal,5.9,litter,65,,
TB FIRE,S,Removal,6.1,Logfia arvensis,1,,
TB FIRE,S,Removal,6.1,moss,2,,
TB FIRE,S,Removal,6.1,bare,15,,
TB FIRE,S,Removal,6.1,Bromus arvensis,20,,
TB FIRE,S,Removal,6.1,Bromus tectorum,5,,
TB FIRE,S,Removal,6.1,litter,57,,remainder
TB FIRE,S,Removal,6.3,Bromus arvensis,25,,
TB FIRE,S,Removal,6.3,Bromus tectorum,5,,
TB FIRE,S,Removal,6.3,bare,15,,
TB FIRE,S,Removal,6.3,litter,55,,
TB FIRE,S,Removal,6.5,Logfia arvensis,10,,
TB FIRE,S,Removal,6.5,Hedeoma hispida,5,,
TB FIRE,S,Removal,6.5,Bromus arvensis,10,,
TB FIRE,S,Removal,6.5,Bromus tectorum,5,,
TB FIRE,S,Removal,6.5,litter,70,,remainder
TB FIRE,S,Removal,6.7,moss,5,,MISSING TOOTHPICK
TB FIRE,S,Removal,6.7,Bromus arvensis,10,,MISSING TOOTHPICK
TB FIRE,S,Removal,6.7,Bromus tectorum,5,,MISSING TOOTHPICK
TB FIRE,S,Removal,6.7,litter,80,,MISSING TOOTHPICK
TB FIRE,S,Removal,6.9,Bromus arvensis,10,,MISSING TOOTHPICK
TB FIRE,S,Removal,6.9,Hedeoma hispida,1,,MISSING TOOTHPICK
TB FIRE,S,Removal,6.9,Logfia arvensis,2,,MISSING TOOTHPICK
TB FIRE,S,Removal,6.9,Bromus tectorum,15,,MISSING TOOTHPICK
TB FIRE,S,Removal,6.9,moss,5,,MISSING TOOTHPICK
TB FIRE,S,Removal,6.9,litter,10,,MISSING TOOTHPICK
TB FIRE,S,Removal,6.9,bare,57,,"MISSING TOOTHPICK, remainder"
TB FIRE,S,Removal,7.1,Bromus arvensis,5,,MISSING TOOTHPICK
TB FIRE,S,Removal,7.1,Bromus tectorum,10,,
TB FIRE,S,Removal,7.1,moss,5,,
TB FIRE,S,Removal,7.1,litter,80,,remainder
TB FIRE,W,Removal,2.3,Logfia arvensis,10,,
TB FIRE,W,Removal,2.3,Lepidium densiflorum,5,,
TB FIRE,W,Removal,2.3,Bromus arvensis,20,,
TB FIRE,W,Removal,2.3,dung,5,,
TB FIRE,W,Removal,2.3,bare,5,,
TB FIRE,W,Removal,2.3,litter,55,,remainder
TB FIRE,W,Removal,2.5,Bromus arvensis,25,,
TB FIRE,W,Removal,2.5,litter,75,,
TB FIRE,W,Removal,2.7,Pascopyrum smithii,10,,
TB FIRE,W,Removal,2.7,Bromus arvensis,20,,
TB FIRE,W,Removal,2.7,litter,70,,
TB FIRE,W,Removal,2.9,Bromus arvensis,5,,
TB FIRE,W,Removal,2.9,litter,50,,
TB FIRE,W,Removal,2.9,bare,45,,
TB FIRE,W,Removal,3.1,Logfia arvensis,5,,
TB FIRE,W,Removal,3.1,Bromus arvensis,15,,
TB FIRE,W,Removal,3.1,bare,35,,
TB FIRE,W,Removal,3.1,litter,45,,remainder
TB FIRE,W,Removal,3.3,Bromus arvensis,20,,
TB FIRE,W,Removal,3.3,litter,20,,
TB FIRE,W,Removal,3.3,bare,60,,
TB FIRE,W,Removal,3.5,Bromus arvensis,5,,
TB FIRE,W,Removal,3.5,litter,10,,
TB FIRE,W,Removal,3.5,bare,85,,
TB FIRE,W,Removal,3.7,Bromus arvensis,25,,
TB FIRE,W,Removal,3.7,moss,5,,
TB FIRE,W,Removal,3.7,bare,20,,
TB FIRE,W,Removal,3.7,litter,50,,remainder
TB FIRE,W,Removal,3.9,Bromus arvensis,30,,
TB FIRE,W,Removal,3.9,litter,10,,
TB FIRE,W,Removal,3.9,bare,60,,remainder
TB FIRE,W,Removal,4.1,Bromus arvensis,30,,
TB FIRE,W,Removal,4.1,litter,5,,
TB FIRE,W,Removal,4.1,bare,65,,
TB FIRE,W,Removal,4.3,Bromus tectorum,5,,
TB FIRE,W,Removal,4.3,Bromus arvensis,20,,
TB FIRE,W,Removal,4.3,litter,5,,
TB FIRE,W,Removal,4.3,bare,70,,
TB FIRE,W,Removal,4.5,Bromus arvensis,20,,
TB FIRE,W,Removal,4.5,Bromus tectorum,5,,
TB FIRE,W,Removal,4.5,litter,75,,remainder
TB FIRE,W,Removal,4.7,Logfia arvensis,1,,
TB FIRE,W,Removal,4.7,Bromus tectorum,5,,
TB FIRE,W,Removal,4.7,Bromus arvensis,25,,
TB FIRE,W,Removal,4.7,bare,5,,
TB FIRE,W,Removal,4.7,litter,64,,remainder
TB FIRE,W,Removal,4.9,moss,2,,
TB FIRE,W,Removal,4.9,Bromus arvensis,25,,
TB FIRE,W,Removal,4.9,bare,25,,
TB FIRE,W,Removal,4.9,litter,48,,
TB FIRE,W,Removal,5.1,Carex duriuscula,1,,
TB FIRE,W,Removal,5.1,Bromus tectorum,10,,
TB FIRE,W,Removal,5.1,Bromus arvensis,15,,
TB FIRE,W,Removal,5.1,litter,74,,remainder
TB FIRE,W,Removal,5.3,Logfia arvensis,1,,
TB FIRE,W,Removal,5.3,Bromus arvensis,20,,
TB FIRE,W,Removal,5.3,moss,5,,
TB FIRE,W,Removal,5.3,bare,20,,
TB FIRE,W,Removal,5.3,litter,54,,remainder
TB FIRE,W,Removal,5.5,Bromus tectorum,5,,
TB FIRE,W,Removal,5.5,Bromus arvensis,15,,
TB FIRE,W,Removal,5.5,litter,80,,
TB FIRE,W,Removal,5.7,Logfia arvensis,10,,
TB FIRE,W,Removal,5.7,Bromus arvensis,10,,
TB FIRE,W,Removal,5.7,litter,80,,
TB FIRE,W,Removal,5.9,Bromus tectorum,5,,
TB FIRE,W,Removal,5.9,Bromus arvensis,10,,
TB FIRE,W,Removal,5.9,Bromus arvensis,10,,
TB FIRE,W,Removal,5.9,Pascopyrum smithii,5,,
TB FIRE,W,Removal,5.9,moss,2,,
TB FIRE,W,Removal,5.9,bare,5,,
TB FIRE,W,Removal,5.9,litter,63,,remainder
TB FIRE,W,Removal,6.1,Pascopyrum smithii,5,,
TB FIRE,W,Removal,6.1,Bromus arvensis,10,,
TB FIRE,W,Removal,6.1,litter,85,,
TB FIRE,W,Removal,6.3,Draba nemorosa,1,,
TB FIRE,W,Removal,6.3,Bromus arvensis,20,,
TB FIRE,W,Removal,6.3,Bromus tectorum,5,,
TB FIRE,W,Removal,6.3,lichen,5,,
TB FIRE,W,Removal,6.3,moss,5,,
TB FIRE,W,Removal,6.3,litter,64,,remainder
TB FIRE,W,Removal,6.5,Logfia arvensis,5,,
TB FIRE,W,Removal,6.5,Bromus arvensis,15,,
TB FIRE,W,Removal,6.5,bare,25,,
TB FIRE,W,Removal,6.5,litter,55,,
TB FIRE,W,Removal,6.7,Bromus arvensis,10,,
TB FIRE,W,Removal,6.7,Bromus tectorum,5,,
TB FIRE,W,Removal,6.7,bare,30,,
TB FIRE,W,Removal,6.7,litter,55,,remainder
TB FIRE,W,Removal,6.9,Bromus arvensis,10,,
TB FIRE,W,Removal,6.9,Bromus tectorum,10,,
TB FIRE,W,Removal,6.9,bare,20,,
TB FIRE,W,Removal,6.9,litter,60,,remainder
TB FIRE,W,Removal,7.1,bare,10,,
TB FIRE,W,Removal,7.1,Logfia arvensis,3,,
TB FIRE,W,Removal,7.1,Bromus tectorum,10,,
TB FIRE,W,Removal,7.1,litter,77,,remainder
TB LC Control,E,Removal,2.3,bare,80,,
TB LC Control,E,Removal,2.3,litter,10,,
TB LC Control,E,Removal,2.3,rock,10,,
TB LC Control,E,Removal,2.5,Bromus tectorum,5,,
TB LC Control,E,Removal,2.5,Koeleria macrantha,5,,
TB LC Control,E,Removal,2.5,Logfia arvensis,10,,
TB LC Control,E,Removal,2.5,bare,40,,
TB LC Control,E,Removal,2.5,rock,35,,
TB LC Control,E,Removal,2.5,litter,5,,
TB LC Control,E,Removal,2.7,Bromus tectorum,35,,
TB LC Control,E,Removal,2.7,lichen,5,,
TB LC Control,E,Removal,2.7,rock,5,,
TB LC Control,E,Removal,2.7,bare,35,,
TB LC Control,E,Removal,2.7,litter,20,,
TB LC Control,E,Removal,2.9,bare,50,,
TB LC Control,E,Removal,2.9,litter,45,,
TB LC Control,E,Removal,2.9,lichen,5,,
TB LC Control,E,Removal,3.1,Logfia arvensis,10,,
TB LC Control,E,Removal,3.1,rock,10,,
TB LC Control,E,Removal,3.1,bare,65,,
TB LC Control,E,Removal,3.1,litter,15,,
TB LC Control,E,Removal,3.3,Allium textile,20,,
TB LC Control,E,Removal,3.3,bare,40,,
TB LC Control,E,Removal,3.3,rock,40,,
TB LC Control,E,Removal,3.5,bare,50,,
TB LC Control,E,Removal,3.5,rock,45,,
TB LC Control,E,Removal,3.5,litter,5,,
TB LC Control,E,Removal,3.7,bare,60,,
TB LC Control,E,Removal,3.7,rock,40,,
TB LC Control,E,Removal,3.9,bare,60,,
TB LC Control,E,Removal,3.9,rock,40,,
TB LC Control,E,Removal,4.1,Bromus tectorum,15,,
TB LC Control,E,Removal,4.1,bare,45,,
TB LC Control,E,Removal,4.1,rock,40,,
TB LC Control,E,Removal,4.3,Bromus tectorum,15,,
TB LC Control,E,Removal,4.3,litter,5,,
TB LC Control,E,Removal,4.3,bare,40,,
TB LC Control,E,Removal,4.3,rock,40,,
TB LC Control,E,Removal,4.5,Bromus tectorum,15,,
TB LC Control,E,Removal,4.5,moss,5,,
TB LC Control,E,Removal,4.5,lichen,5,,
TB LC Control,E,Removal,4.5,litter,5,,
TB LC Control,E,Removal,4.5,rock,10,,
TB LC Control,E,Removal,4.5,bare,60,,
TB LC Control,E,Removal,4.7,Koeleria macrantha,5,,
TB LC Control,E,Removal,4.7,moss,3,,
TB LC Control,E,Removal,4.7,lichen,2,,
TB LC Control,E,Removal,4.7,Bromus tectorum,15,,
TB LC Control,E,Removal,4.7,rock,5,,
TB LC Control,E,Removal,4.7,bare,70,,
TB LC Control,E,Removal,4.9,Bromus tectorum,10,,
TB LC Control,E,Removal,4.9,rock,45,,
TB LC Control,E,Removal,4.9,litter,45,,
TB LC Control,E,Removal,5.1,Bromus tectorum,20,,
TB LC Control,E,Removal,5.1,lichen,10,,
TB LC Control,E,Removal,5.1,rock,40,,
TB LC Control,E,Removal,5.1,bare,30,,
TB LC Control,E,Removal,5.3,Bromus tectorum,10,,
TB LC Control,E,Removal,5.3,litter,5,,
TB LC Control,E,Removal,5.3,lichen,5,,
TB LC Control,E,Removal,5.3,rock,40,,
TB LC Control,E,Removal,5.3,bare,40,,
TB LC Control,E,Removal,5.5,litter,10,,
TB LC Control,E,Removal,5.5,rock,45,,
TB LC Control,E,Removal,5.5,bare,45,,
TB LC Control,E,Removal,5.7,litter,5,,
TB LC Control,E,Removal,5.7,rock,35,,
TB LC Control,E,Removal,5.7,bare,60,,
TB LC Control,E,Removal,5.9,litter,10,,
TB LC Control,E,Removal,5.9,rock,10,,
TB LC Control,E,Removal,5.9,bare,80,,
TB LC Control,E,Removal,6.1,Lepidium densiflorum,10,,
TB LC Control,E,Removal,6.1,Bromus tectorum,10,,
TB LC Control,E,Removal,6.1,lichen,5,,
TB LC Control,E,Removal,6.1,bare,60,,
TB LC Control,E,Removal,6.1,litter,15,,
TB LC Control,E,Removal,6.3,Allium textile,10,,
TB LC Control,E,Removal,6.3,Bromus tectorum,15,,
TB LC Control,E,Removal,6.3,lichen,10,,
TB LC Control,E,Removal,6.3,rock,15,,
TB LC Control,E,Removal,6.3,litter,20,,
TB LC Control,E,Removal,6.3,bare,30,,
TB LC Control,E,Removal,6.5,lichen,5,,
TB LC Control,E,Removal,6.5,rock,40,,
TB LC Control,E,Removal,6.5,bare,55,,
TB LC Control,E,Removal,6.7,Koeleria macrantha,20,,
TB LC Control,E,Removal,6.7,litter,5,,
TB LC Control,E,Removal,6.7,rock,35,,
TB LC Control,E,Removal,6.7,bare,40,,
TB LC Control,E,Removal,6.9,litter,10,,
TB LC Control,E,Removal,6.9,Logfia arvensis,1,,
TB LC Control,E,Removal,6.9,rock,40,,
TB LC Control,E,Removal,6.9,bare,49,,
TB LC Control,E,Removal,7.1,Bromus tectorum,5,,
TB LC Control,E,Removal,7.1,lichen,5,,
TB LC Control,E,Removal,7.1,litter,25,,
TB LC Control,E,Removal,7.1,rock,35,,
TB LC Control,E,Removal,7.1,bare,30,,
TB LC Control,S,Control,0.3,moss,30,,adds up to 106%
TB LC Control,S,Control,0.3,litter,20,,adds up to 106%
TB LC Control,S,Control,0.3,Logfia arvensis,7,,adds up to 106%
TB LC Control,S,Control,0.3,dung,4,,adds up to 106%
TB LC Control,S,Control,0.3,Carex duriuscula,5,,adds up to 106%
TB LC Control,S,Control,0.3,lichen,10,,adds up to 106%
TB LC Control,S,Control,0.3,Pascopyrum smithii,10,,adds up to 106%
TB LC Control,S,Control,0.3,Bouteloua gracilis,15,,adds up to 106%
TB LC Control,S,Control,0.3,Bromus tectorum,5,,adds up to 106%
TB LC Control,S,Control,0.5,Opuntia polyacantha,10,,adds up to 125% and has duplicate Sporobulus cryptandrus
TB LC Control,S,Control,0.5,dung,2,,adds up to 125% and has duplicate Sporobulus cryptandrus
TB LC Control,S,Control,0.5,Logfia arvensis,1,,adds up to 125% and has duplicate Sporobulus cryptandrus
TB LC Control,S,Control,0.5,lichen,7,,adds up to 125% and has duplicate Sporobulus cryptandrus
TB LC Control,S,Control,0.5,Pascopyrum smithii,2,,adds up to 125% and has duplicate Sporobulus cryptandrus
TB LC Control,S,Control,0.5,Sporobulus cryptandrus,3,,adds up to 125% and has duplicate Sporobulus cryptandrus
TB LC Control,S,Control,0.5,Sporobulus cryptandrus,25,,adds up to 125% and has duplicate Sporobulus cryptandrus
TB LC Control,S,Control,0.5,litter,25,,adds up to 125% and has duplicate Sporobulus cryptandrus
TB LC Control,S,Control,0.5,moss,50,,adds up to 125% and has duplicate Sporobulus cryptandrus
TB LC Control,S,Control,0.7,Agropyron cristatum,30,,
TB LC Control,S,Control,0.7,moss,30,,
TB LC Control,S,Control,0.7,litter,40,,
TB LC Control,S,Control,0.9,litter,86,,remainder
TB LC Control,S,Control,0.9,Pascopyrum smithii,2,,
TB LC Control,S,Control,0.9,lichen,5,,
TB LC Control,S,Control,0.9,Artemisia tridentata,5,,
TB LC Control,S,Control,0.9,Bromus tectorum,2,,
TB LC Control,S,Control,1.1,lichen,3,,adds up to 96%
