SiteCode,"Transect (N, E, S, or W)",Treatment (control OR removal),Distance from center (m),Species,Cover,Litter depth (if >1cm),Notes
SouthEden,E,removal,5.6,ALDE,1,,
SouthEden,E,removal,5.6,litter,10,,
SouthEden,E,removal,5.6,bare,79,,
SouthEden,E,removal,5.8,ALDE,5,,
SouthEden,E,removal,5.8,litter,15,,
SouthEden,E,removal,5.8,bare,80,,
SouthEden,E,removal,6,ALDE,2,,
SouthEden,E,removal,6,litter,5,,
SouthEden,E,removal,6,bare,93,,
SouthEden,E,removal,6.2,ALDE,5,,
SouthEden,E,removal,6.2,BRTE,1,,
SouthEden,E,removal,6.2,litter,40,,
SouthEden,E,removal,6.2,bare,54,,
SouthEden,E,removal,6.4,ALDE,5,,
SouthEden,E,removal,6.4,litter,35,,
SouthEden,E,removal,6.4,bare,59,,
SouthEden,E,removal,6.4,PHLO,1,,
SouthEden,E,removal,6.6,BRTE,2,,
SouthEden,E,removal,6.6,ALDE,10,,
SouthEden,E,removal,6.6,POSE,2,,
SouthEden,E,removal,6.6,biocrust,5,,
SouthEden,E,removal,6.6,litter,81,,
SouthEden,E,removal,6.8,BRTE,2,,
SouthEden,E,removal,6.8,ALDE,10,,
SouthEden,E,removal,6.8,POSE,5,,
SouthEden,E,removal,6.8,litter,40,,
SouthEden,E,removal,6.8,bare,43,,
SouthEden,E,removal,7,missing,NA,,
SSHQ,W,control,0.2,BRTE,2,,
SSHQ,W,control,0.2,Linum lewisii,5,,
SSHQ,W,control,0.2,AGSM,1,,
SSHQ,W,control,0.2,Commandra umbellata,10,,
SSHQ,W,control,0.2,ALDE,1,,
SSHQ,W,control,0.2,litter,15,,
SSHQ,W,control,0.2,bare,70,,
SSHQ,W,control,0.4,BRTE,10,,
SSHQ,W,control,0.4,Linum ,15,,
SSHQ,W,control,0.4,PSSP,5,,
SSHQ,W,control,0.4,bare,10,,
SSHQ,W,control,0.4,moss,5,,
SSHQ,W,control,0.4,litter,55,,
SSHQ,W,control,0.6,BRTE,1,,
SSHQ,W,control,0.6,Linum,20,,
SSHQ,W,control,0.6,POSE,2,,
SSHQ,W,control,0.6,bare,20,,
SSHQ,W,control,0.6,litter,60,,
SSHQ,W,control,0.8,BRTE,5,,
SSHQ,W,control,0.8,Linum,5,,
SSHQ,W,control,0.8,Balsamorhiza,65,,
SSHQ,W,control,0.8,bare,5,,
SSHQ,W,control,0.8,litter,20,,
SSHQ,W,control,1,BRTE,2,,
SSHQ,W,control,1,Crepis,45,,
SSHQ,W,control,1,Linum,5,,
SSHQ,W,control,1,POSE,2,,
SSHQ,W,control,1,Koeleria,2,,
SSHQ,W,control,1,PSSP,1,,
SSHQ,W,control,1,bare,5,,
SSHQ,W,control,1,litter,40,,
SSHQ,W,control,1.2,BRTE,2,,
SSHQ,W,control,1.2,Linum,10,,
SSHQ,W,control,1.2,PSSP,1,,
SSHQ,W,control,1.2,Koeleria,2,,
SSHQ,W,control,1.2,moss,5,,
SSHQ,W,control,1.2,bare,10,,
SSHQ,W,control,1.2,litter,70,,
SSHQ,W,control,1.4,BRTE,20,,
SSHQ,W,control,1.4,Linum,10,,
SSHQ,W,control,1.4,rock,5,,
SSHQ,W,control,1.4,litter,10,,
SSHQ,W,control,1.4,bare,55,,
SSHQ,W,control,1.6,BRTE,2,,
SSHQ,W,control,1.6,Linum,5,,
SSHQ,W,control,1.6,rock,20,,
SSHQ,W,control,1.6,litter,5,,
SSHQ,W,control,1.6,bare,70,,
SSHQ,W,control,1.8,Linum,5,,
SSHQ,W,control,1.8,PSSP,1,,
SSHQ,W,control,1.8,POSE,1,,
SSHQ,W,control,1.8,rock,10,,
SSHQ,W,control,1.8,bare,55,,
SSHQ,W,control,1.8,litter,30,,
SSHQ,W,control,2.2,BRTE,1,,
SSHQ,W,control,2.2,Linum,5,,
SSHQ,W,control,2.2,POSE,30,,
SSHQ,W,control,2.2,rock,5,,
SSHQ,W,control,2.2,litter,5,,
SSHQ,W,control,2.2,bare,55,,
SSHQ,W,control,2.4,BRTE,2,,
SSHQ,W,control,2.4,POSE,35,,
SSHQ,W,control,2.4,PSSP,1,,
SSHQ,W,control,2.4,AGSM,1,,
SSHQ,W,control,2.4,Linum,5,,
SSHQ,W,control,2.4,bare,10,,
SSHQ,W,control,2.4,litter,50,,
SSHQ,W,control,2.6,BRTE,5,,
SSHQ,W,control,2.6,Linum,5,,
SSHQ,W,control,2.6,Commandra umbellata,10,,
SSHQ,W,control,2.6,ALDE,1,,
SSHQ,W,control,2.6,POSE,2,,
SSHQ,W,control,2.6,crust,2,,
SSHQ,W,control,2.6,rock,2,,
SSHQ,W,control,2.6,litter,15,,
SSHQ,W,control,2.6,bare,60,,
SSHQ,W,control,2.8,BRTE,2,,
SSHQ,W,control,2.8,Linum,5,,
SSHQ,W,control,2.8,POSE,5,,
SSHQ,W,control,2.8,PSSP,5,,
SSHQ,W,control,2.8,rock,10,,
SSHQ,W,control,2.8,bare,35,,
SSHQ,W,control,2.8,litter,40,,
SSHQ,W,control,3,BRTE,1,,
SSHQ,W,control,3,Commandra umbellata,10,,
SSHQ,W,control,3,Linum,5,,
SSHQ,W,control,3,ERCO,5,,
SSHQ,W,control,3,POSE,5,,
SSHQ,W,control,3,rock,5,,
SSHQ,W,control,3,bare,10,,
SSHQ,W,control,3,litter,50,,
SSHQ,W,control,3.2,BRTE,1,,
SSHQ,W,control,3.2,Linum,2,,
SSHQ,W,control,3.2,POSE,10,,
SSHQ,W,control,3.2,Crepis,2,,
SSHQ,W,control,3.2,bare,25,,
SSHQ,W,control,3.2,litter,60,,
SSHQ,W,control,3.6,BRTE,2,,
SSHQ,W,control,3.6,Linum,5,,
SSHQ,W,control,3.6,AGSM,1,,
SSHQ,W,control,3.6,Commandra umbellata,1,,
SSHQ,W,control,3.6,bare,70,,
SSHQ,W,control,3.6,litter,25,,
SSHQ,W,control,3.8,BRTE,1,,
SSHQ,W,control,3.8,AGSM,2,,
SSHQ,W,control,3.8,ALDE,1,,
SSHQ,W,control,3.8,PSSP,5,,
SSHQ,W,control,3.8,POSE,15,,
SSHQ,W,control,3.8,Linum,2,,
SSHQ,W,control,3.8,bare,15,,
SSHQ,W,control,3.8,litter,60,,
SSHQ,W,control,4,BRTE,5,,
SSHQ,W,control,4,AGSM,2,,
SSHQ,W,control,4,Linum,2,,
SSHQ,W,control,4,ALDE,1,,
SSHQ,W,control,4,POSE,5,,
SSHQ,W,control,4,litter,35,,
SSHQ,W,control,4,bare,50,,
SSHQ,W,control,4.2,BRTE,1,,
SSHQ,W,control,4.2,Commandra umbellata,5,,
SSHQ,W,control,4.2,Crepis,2,,
SSHQ,W,control,4.2,Linum,2,,
SSHQ,W,control,4.2,PSSP,5,,
SSHQ,W,control,4.2,rock,5,,
SSHQ,W,control,4.2,bare,40,,
SSHQ,W,control,4.2,litter,40,,
SSHQ,W,control,4.4,BRTE,1,,
SSHQ,W,control,4.4,Linum,2,,
SSHQ,W,control,4.4,PSSP,2,,
SSHQ,W,control,4.4,Balsamorhiza,5,,
SSHQ,W,control,4.4,rock,10,,
SSHQ,W,control,4.4,bare,15,,
SSHQ,W,control,4.4,litter,65,,
SSHQ,W,control,4.6,BRTE,1,,
SSHQ,W,control,4.6,PSSP,55,,
SSHQ,W,control,4.6,POSE,5,,
SSHQ,W,control,4.6,litter,35,,
SSHQ,W,control,4.6,Linum,2,,
SSHQ,W,control,4.6,Crepis,5,,
SSHQ,W,control,4.8,BRTE,5,,
SSHQ,W,control,4.8,Linum,5,,
SSHQ,W,control,4.8,Commandra umbellata,1,,
SSHQ,W,control,4.8,POSE,1,,
SSHQ,W,control,4.8,ALDE,1,,
SSHQ,W,control,4.8,bare,15,,
SSHQ,W,control,4.8,crust,5,,
SSHQ,W,control,4.8,rock,5,,
SSHQ,W,control,4.8,litter,65,,
SSHQ,W,control,5,BRTE,1,,
SSHQ,W,control,5,POSE,45,,
SSHQ,W,control,5,Linum,10,,
SSHQ,W,control,5,PSSP,15,,
SSHQ,W,control,5,litter,15,,
SSHQ,W,control,5,crust,15,,
SSHQ,W,control,5.2,BRTE,5,,
SSHQ,W,control,5.2,Linum,10,,
SSHQ,W,control,5.2,bare,65,,
SSHQ,W,control,5.2,litter,20,,
SSHQ,W,control,5.4,BRTE,2,,
SSHQ,W,control,5.4,ALDE,1,,
SSHQ,W,control,5.4,Linum,2,,
SSHQ,W,control,5.4,PSSP,2,,
SSHQ,W,control,5.4,litter,65,,
SSHQ,W,control,5.4,bare,30,,
SSHQ,W,control,5.6,BRTE,2,,
SSHQ,W,control,5.6,ALDE,1,,
SSHQ,W,control,5.6,Linum,1,,
SSHQ,W,control,5.6,Balsamorhiza,40,,
SSHQ,W,control,5.6,rock,5,,
SSHQ,W,control,5.6,bare,45,,
SSHQ,W,control,5.6,litter,10,,
SSHQ,W,control,5.8,BRTE,2,,
SSHQ,W,control,5.8,Balsamorhiza,35,,
SSHQ,W,control,5.8,Astragalus convularius,1,,
SSHQ,W,control,5.8,crust,15,,
SSHQ,W,control,5.8,moss,5,,
SSHQ,W,control,5.8,litter,10,,
SSHQ,W,control,5.8,bare,35,,
SSHQ,W,control,6,BRTE,5,,
SSHQ,W,control,6,PSSP,25,,
SSHQ,W,control,6,ALDE,1,,
SSHQ,W,control,6,moss,30,,
SSHQ,W,control,6,crust,15,,
SSHQ,W,control,6,bare,15,,
SSHQ,W,control,6,litter,10,,
SSHQ,W,control,6.2,BRTE,5,,
SSHQ,W,control,6.2,Linum,5,,
SSHQ,W,control,6.2,ALDE,2,,
SSHQ,W,control,6.2,bare,60,,
SSHQ,W,control,6.2,litter,25,,
SSHQ,W,control,6.2,rock,5,,
SSHQ,W,control,6.4,BRTE,5,,
SSHQ,W,control,6.4,Linum,5,,
SSHQ,W,control,6.4,Crepis,10,,
SSHQ,W,control,6.4,ALDE,1,,
SSHQ,W,control,6.4,bare,25,,
SSHQ,W,control,6.4,litter,55,,
SSHQ,W,control,6.6,BRTE,5,,
SSHQ,W,control,6.6,PSSP,10,,
SSHQ,W,control,6.6,Linum,10,,
SSHQ,W,control,6.6,bare,5,,
SSHQ,W,control,6.6,litter,70,,
SSHQ,W,control,6.8,BRTE,2,,
SSHQ,W,control,6.8,Linum,2,,
SSHQ,W,control,6.8,ALDE,2,,
SSHQ,W,control,6.8,PHLO,1,,
SSHQ,W,control,6.8,PSSP,1,,
SSHQ,W,control,6.8,litter,65,,
SSHQ,W,control,6.8,bare,15,,
SSHQ,W,control,6.8,rock,10,,
SSHQ,W,control,6.8,crust,2,,
SSHQ,W,control,7,BRTE,2,,
SSHQ,W,control,7,Linum,5,,
SSHQ,W,control,7,ALDE,1,,
SSHQ,W,control,7,litter,10,,
SSHQ,W,control,7,bare,85,,
SSHQ,W,control,8,BRTE,2,,
SSHQ,W,control,8,rock,5,,
SSHQ,W,control,8,litter,5,,
SSHQ,W,control,8,bare,90,,
SSHQ,W,control,8.2,BRTE,20,,
SSHQ,W,control,8.2,Linum,2,,
SSHQ,W,control,8.2,ALDE,1,,
SSHQ,W,control,8.2,litter,65,,
SSHQ,W,control,8.2,bare,15,,
SSHQ,W,control,8.4,BRTE,20,,
SSHQ,W,control,8.4,ALDE,1,,
SSHQ,W,control,8.4,Lappula,2,,
SSHQ,W,control,8.4,litter,50,,
SSHQ,W,control,8.4,bare,30,,
SSHQ,W,control,8.6,AGSM,20,,
SSHQ,W,control,8.6,BRTE,5,,
SSHQ,W,control,8.6,ALDE,2,,
SSHQ,W,control,8.6,bare,20,,
SSHQ,W,control,8.6,litter,55,,
SSHQ,W,control,8.8,BRTE,20,,
SSHQ,W,control,8.8,Lappula,1,,
SSHQ,W,control,8.8,ALDE,1,,
SSHQ,W,control,8.8,rock,10,,
SSHQ,W,control,8.8,bare,5,,
SSHQ,W,control,8.8,litter,65,,
SSHQ,W,control,9,BRTE,20,,
SSHQ,W,control,9,ALDE,1,,
SSHQ,W,control,9,rock,5,,
SSHQ,W,control,9,litter,75,,
SSHQ,W,control,9.2,BRTE,30,,
SSHQ,W,control,9.2,AGSM,1,,
SSHQ,W,control,9.2,Lappula,1,,
SSHQ,W,control,9.2,bare,30,,
SSHQ,W,control,9.2,rock,10,,
SSHQ,W,control,9.2,litter,30,,
SSHQ,W,control,9.4,BRTE,50,,
SSHQ,W,control,9.4,ALDE,1,,
SSHQ,W,control,9.4,Lappula,2,,
SSHQ,W,control,9.4,bare,15,,
SSHQ,W,control,9.4,rock,5,,
SSHQ,W,control,9.4,litter,30,,
SSHQ,W,control,9.6,BRTE,25,,
SSHQ,W,control,9.6,AGSM,2,,
SSHQ,W,control,9.6,unknown perennial forb,5,,
SSHQ,W,control,9.6,litter,45,,
SSHQ,W,control,9.6,POSE,1,,
SSHQ,W,control,9.6,bare,25,,
SSHQ,W,control,9.8,BRTE,15,,
SSHQ,W,control,9.8,unknown perennial forb,10,,
SSHQ,W,control,9.8,rock,5,,
SSHQ,W,control,9.8,bare,40,,
SSHQ,W,control,9.8,litter,30,,
SSHQ,W,control,10,BRTE,20,,
SSHQ,W,control,10,unknown perennial forb,25,,
SSHQ,W,control,10,ALDE,2,,
SSHQ,W,control,10,rock,5,,
SSHQ,W,control,10,unknown perennial forb,1,,
SSHQ,W,control,10,bare,30,,
SSHQ,W,control,10,litter,20,,
SSHQ,N,control,0.2,BRTE,1,,
SSHQ,N,control,0.2,Crepis,10,,
SSHQ,N,control,0.2,Linum,5,,
SSHQ,N,control,0.2,PSSP,2,,
SSHQ,N,control,0.2,ALDE,1,,
SSHQ,N,control,0.2,litter,40,,
SSHQ,N,control,0.2,moss,10,,
SSHQ,N,control,0.2,bare,35,,
SSHQ,N,control,0.4,BRTE,5,,
SSHQ,N,control,0.4,Linum,15,,
SSHQ,N,control,0.4,POSE,5,,
SSHQ,N,control,0.4,ALDE,5,,
SSHQ,N,control,0.4,rock,5,,
SSHQ,N,control,0.4,litter,25,,
SSHQ,N,control,0.4,bare,40,,
SSHQ,N,control,0.6,bare,100,,
SSHQ,N,control,0.8,BRTE,1,,
SSHQ,N,control,0.8,Linum,1,,
SSHQ,N,control,0.8,Koeleria,1,,
SSHQ,N,control,0.8,bare,97,,
SSHQ,N,control,1,Linum,2,,
SSHQ,N,control,1,Koeleria,5,,
SSHQ,N,control,1,bare,95,,
SSHQ,N,control,1,PHHO,2,,
SSHQ,N,control,1.2,PSSP,30,,
SSHQ,N,control,1.2,Linum,2,,
SSHQ,N,control,1.2,Astragalus convularius,1,,
SSHQ,N,control,1.2,litter,25,,
SSHQ,N,control,1.2,bare,45,,
SSHQ,N,control,1.4,BRTE,1,,
SSHQ,N,control,1.4,Linum,5,,
SSHQ,N,control,1.4,Koeleria,2,,
SSHQ,N,control,1.4,Astragalus convularius,2,,
SSHQ,N,control,1.4,Balsamorhiza,5,,
SSHQ,N,control,1.4,ALDE,1,,
SSHQ,N,control,1.4,bare,30,,
SSHQ,N,control,1.4,litter,45,,
SSHQ,N,control,1.4,PSSP,10,,
SSHQ,N,control,1.6,Linum,5,,
SSHQ,N,control,1.6,AGSM,1,,
SSHQ,N,control,1.6,litter,40,,
SSHQ,N,control,1.6,bare,55,,
SSHQ,N,control,1.8,BRTE,2,,
SSHQ,N,control,1.8,POSE,5,,
SSHQ,N,control,1.8,Linum,2,,
SSHQ,N,control,1.8,Balsamorhiza,10,,
SSHQ,N,control,1.8,PSSP,5,,
SSHQ,N,control,1.8,litter,80,,
SSHQ,N,control,2,BRTE,5,,
SSHQ,N,control,2,Balsamorhiza,55,,
SSHQ,N,control,2,Linum,5,,
SSHQ,N,control,2,litter,35,,
SSHQ,N,control,2.2,BRTE,1,,
SSHQ,N,control,2.2,Linum,2,,
SSHQ,N,control,2.2,Balsamorhiza,10,,
SSHQ,N,control,2.2,Koeleria,15,,
SSHQ,N,control,2.2,POSE,2,,
SSHQ,N,control,2.2,Crepis,5,,
SSHQ,N,control,2.2,litter,60,,
SSHQ,N,control,2.2,bare,5,,
SSHQ,N,control,2.4,BRTE,1,,
SSHQ,N,control,2.4,Linum,1,,
SSHQ,N,control,2.4,ALDE,1,,
SSHQ,N,control,2.4,Astragalus convularius,1,,
SSHQ,N,control,2.4,AGSM,1,,
SSHQ,N,control,2.4,Balsamorhiza,10,,
SSHQ,N,control,2.4,litter,20,,
SSHQ,N,control,2.4,bare,65,,
SSHQ,N,control,2.6,BRTE,1,,
SSHQ,N,control,2.6,Balsamorhiza,50,,
SSHQ,N,control,2.6,PSSP,35,,
SSHQ,N,control,2.6,Astragalus convularius,1,,
SSHQ,N,control,2.6,litter,15,,
SSHQ,N,control,2.8,BRTE,5,,
SSHQ,N,control,2.8,Balsamorhiza,35,,
SSHQ,N,control,2.8,Linum,2,,
SSHQ,N,control,2.8,POSE,2,,
SSHQ,N,control,2.8,PSSP,1,,
SSHQ,N,control,2.8,ALDE,1,,
SSHQ,N,control,2.8,litter,55,,
SSHQ,N,control,3,Balsamorhiza,40,,
SSHQ,N,control,3,BRTE,1,,
SSHQ,N,control,3,Astragalus convularius,1,,
SSHQ,N,control,3,Linum,5,,
SSHQ,N,control,3,PHLO,1,,
SSHQ,N,control,3,bare,20,,
SSHQ,N,control,3,litter,35,,
SSHQ,N,control,3.2,Balsamorhiza,60,,
SSHQ,N,control,3.2,Linum,5,,
SSHQ,N,control,3.2,Astragalus lentiginosus,15,,
SSHQ,N,control,3.2,ALDE,1,,
SSHQ,N,control,3.2,Koeleria,1,,
SSHQ,N,control,3.2,litter,20,,
SSHQ,N,control,3.4,Linum,2,,
SSHQ,N,control,3.4,Crepis,1,,
SSHQ,N,control,3.4,bare,40,,
SSHQ,N,control,3.4,litter,60,,
SSHQ,N,control,3.6,Comandra umbellata,5,,
SSHQ,N,control,3.6,BRTE,1,,
SSHQ,N,control,3.6,Linum,5,,
SSHQ,N,control,3.6,PHLO,5,,
SSHQ,N,control,3.6,bare,85,,
SSHQ,N,control,3.8,BRTE,1,,
SSHQ,N,control,3.8,Koeleria,40,,
SSHQ,N,control,3.8,Comandra umbellata,40,,
SSHQ,N,control,3.8,Linum,2,,
SSHQ,N,control,3.8,litter,20,,
SSHQ,N,control,4,BRTE,2,,
SSHQ,N,control,4,Linum,5,,
SSHQ,N,control,4,Comandra umbellata,30,,
SSHQ,N,control,4,ALDE,2,,
SSHQ,N,control,4,bare,5,,
SSHQ,N,control,4,rock,5,,
SSHQ,N,control,4,litter,55,,
SSHQ,N,control,4.2,Comandra umbellata,30,,
SSHQ,N,control,4.2,BRTE,1,,
SSHQ,N,control,4.2,Linum,2,,
SSHQ,N,control,4.2,ALDE,1,,
SSHQ,N,control,4.2,Crepis,1,,
SSHQ,N,control,4.2,litter,10,,
SSHQ,N,control,4.2,bare,55,,
SSHQ,N,control,4.4,BRTE,2,,
SSHQ,N,control,4.4,Linum,5,,
SSHQ,N,control,4.4,ALDE,5,,
SSHQ,N,control,4.4,Comandra umbellata,15,,
SSHQ,N,control,4.4,litter,10,,
SSHQ,N,control,4.4,bare,65,,
SSHQ,N,control,4.6,BRTE,2,,
SSHQ,N,control,4.6,CHVI,20,,
SSHQ,N,control,4.6,PSSP,5,,
SSHQ,N,control,4.6,ALDE,1,,
SSHQ,N,control,4.6,Linum,2,,
SSHQ,N,control,4.6,Astragalus convularius,1,,
SSHQ,N,control,4.6,litter,45,,
SSHQ,N,control,4.6,bare,25,,
SSHQ,N,control,4.8,BRTE,1,,
SSHQ,N,control,4.8,ALDE,5,,
SSHQ,N,control,4.8,Linum,2,,
SSHQ,N,control,4.8,PSSP,5,,
SSHQ,N,control,4.8,litter,60,,
SSHQ,N,control,4.8,bare,30,,
SSHQ,N,control,5,BRTE,2,,
SSHQ,N,control,5,PSSP,35,,
SSHQ,N,control,5,Comandra umbellata,10,,
SSHQ,N,control,5,Linum,5,,
SSHQ,N,control,5,ALDE,1,,
SSHQ,N,control,5,litter,50,,
SSHQ,N,control,5.2,BRTE,2,,
SSHQ,N,control,5.2,PSSP,20,,
SSHQ,N,control,5.2,Linum,2,,
SSHQ,N,control,5.2,POSE,15,,
SSHQ,N,control,5.2,Comandra umbellata,5,,
SSHQ,N,control,5.2,litter,60,,
SSHQ,N,control,5.4,BRTE,1,,
SSHQ,N,control,5.4,PSSP,35,,
SSHQ,N,control,5.4,POSE,5,,
SSHQ,N,control,5.4,Linum,2,,
SSHQ,N,control,5.4,Astragalus convularius,10,,
SSHQ,N,control,5.4,litter,50,,
SSHQ,N,control,5.6,BRTE,2,,
SSHQ,N,control,5.6,Astragalus convularius,20,,
SSHQ,N,control,5.6,Comandra umbellata,15,,
SSHQ,N,control,5.6,Linum,2,,
SSHQ,N,control,5.6,ALDE,2,,
SSHQ,N,control,5.6,crust,15,,
SSHQ,N,control,5.6,bare,25,,
SSHQ,N,control,5.6,litter,15,,
SSHQ,N,control,5.6,moss,5,,
SSHQ,N,control,5.8,BRTE,2,,
SSHQ,N,control,5.8,Linum,10,,
SSHQ,N,control,5.8,ALDE,5,,
SSHQ,N,control,5.8,POSE,5,,
SSHQ,N,control,5.8,moss,15,,
SSHQ,N,control,5.8,bare,20,,
SSHQ,N,control,5.8,litter,45,,
SSHQ,N,control,6,BRTE,1,,
SSHQ,N,control,6,Linum,10,,
SSHQ,N,control,6,ALDE,1,,
SSHQ,N,control,6,crust,5,,
SSHQ,N,control,6,bare,50,,
SSHQ,N,control,6,litter,35,,
SSHQ,N,control,6.2,BRTE,1,,
SSHQ,N,control,6.2,ALDE,2,,
SSHQ,N,control,6.2,Linum,1,,
SSHQ,N,control,6.2,PSSP,1,,
SSHQ,N,control,6.2,litter,25,,
SSHQ,N,control,6.2,crust,2,,
SSHQ,N,control,6.2,bare,70,,
SSHQ,N,control,6.4,BRTE,1,,
SSHQ,N,control,6.4,Linum,2,,
SSHQ,N,control,6.4,Balsamorhiza,5,,
SSHQ,N,control,6.4,ALDE,2,,
SSHQ,N,control,6.4,litter,25,,
SSHQ,N,control,6.4,bare,65,,
SSHQ,N,control,6.6,Crepis,1,,
SSHQ,N,control,6.6,ALDE,1,,
SSHQ,N,control,6.6,litter,5,,
SSHQ,N,control,6.6,bare,95,,
SSHQ,N,control,6.8,Linum,5,,
SSHQ,N,control,6.8,bare,80,,
SSHQ,N,control,6.8,litter,15,,
SSHQ,N,control,6.8,TRDU,1,,
SSHQ,N,control,7,Linum,10,,
SSHQ,N,control,7,bare,80,,
SSHQ,N,control,7,litter,10,,
SSHQ,N,control,7.2,Linum,5,,
SSHQ,N,control,7.2,PSSP,5,,
SSHQ,N,control,7.2,POSE,5,,
SSHQ,N,control,7.2,PHLO,2,,
SSHQ,N,control,7.2,litter,15,,
SSHQ,N,control,7.2,bare,70,,
SSHQ,N,control,7.4,BRTE,2,,
SSHQ,N,control,7.4,Linum,2,,
SSHQ,N,control,7.4,PSSP,5,,
SSHQ,N,control,7.4,POSE,10,,
SSHQ,N,control,7.4,ALDE,10,,
SSHQ,N,control,7.4,TRDU,1,,
SSHQ,N,control,7.4,bare,20,,
SSHQ,N,control,7.4,litter,50,,
SSHQ,N,control,7.6,PSSP,5,,
SSHQ,N,control,7.6,Linum,2,,
SSHQ,N,control,7.6,ALDE,2,,
SSHQ,N,control,7.6,litter,10,,
SSHQ,N,control,7.6,crust,10,,
SSHQ,N,control,7.6,bare,75,,
SSHQ,N,control,7.8,ALDE,5,,
SSHQ,N,control,7.8,PHLO,1,,
SSHQ,N,control,7.8,Linum,1,,
SSHQ,N,control,7.8,bare,25,,
SSHQ,N,control,7.8,litter,35,,
SSHQ,N,control,7.8,crust,25,,
SSHQ,N,control,8,BRTE,1,,
SSHQ,N,control,8,ALDE,5,,
SSHQ,N,control,8,Linum,2,,
SSHQ,N,control,8,litter,25,,
SSHQ,N,control,8,bare,70,,
SSHQ,N,control,8.2,ALDE,5,,
SSHQ,N,control,8.2,Linum,5,,
SSHQ,N,control,8.2,litter,30,,
SSHQ,N,control,8.2,bare,60,,
SSHQ,N,control,8.4,BRTE,1,,
SSHQ,N,control,8.4,ALDE,10,,
SSHQ,N,control,8.4,Linum,2,,
SSHQ,N,control,8.4,litter,70,,
SSHQ,N,control,8.4,bare,20,,
SSHQ,N,control,8.6,ALDE,15,,
SSHQ,N,control,8.6,BRTE,5,,
SSHQ,N,control,8.6,litter,50,,
SSHQ,N,control,8.6,bare,30,,
SSHQ,N,control,8.8,ALDE,5,,
SSHQ,N,control,8.8,POSE,10,,
SSHQ,N,control,8.8,PSSP,10,,
SSHQ,N,control,8.8,BRTE,1,,
SSHQ,N,control,8.8,unknown perennial forb,15,,
SSHQ,N,control,8.8,bare,30,,
SSHQ,N,control,8.8,litter,30,,
SSHQ,N,control,9,BRTE,2,,
SSHQ,N,control,9,Linum,2,,
SSHQ,N,control,9,ALDE,10,,
SSHQ,N,control,9,crust,10,,
SSHQ,N,control,9,bare,5,,
SSHQ,N,control,9,litter,75,,
SSHQ,N,control,9.2,BRTE,5,,
SSHQ,N,control,9.2,ALDE,5,,
SSHQ,N,control,9.2,rock,10,,
SSHQ,N,control,9.2,litter,20,,
SSHQ,N,control,9.2,bare,60,,
SSHQ,N,control,9.4,ALDE,1,,
SSHQ,N,control,9.4,POSE,40,,
SSHQ,N,control,9.4,bare,25,,
SSHQ,N,control,9.4,litter,35,,
SSHQ,N,control,9.8,BRTE,1,,
SSHQ,N,control,9.8,Linum,2,,
SSHQ,N,control,9.8,PHLO,1,,
SSHQ,N,control,9.8,ALDE,5,,
SSHQ,N,control,9.8,POSE,5,,
SSHQ,N,control,9.8,bare,5,,
SSHQ,N,control,9.8,litter,85,,
SSHQ,N,control,10,BRTE,1,,
SSHQ,N,control,10,ALDE,2,,
SSHQ,N,control,10,TRDU,1,,
SSHQ,N,control,10,PHLO,1,,
SSHQ,N,control,10,litter,30,,
SSHQ,N,control,10,bare,65,,
SSHQ,E,removal,2.2,BRTE,10,,
SSHQ,E,removal,2.2,Linum,5,,
SSHQ,E,removal,2.2,ALDE,5,,
SSHQ,E,removal,2.2,bare,40,,
SSHQ,E,removal,2.2,litter,40,,
SSHQ,E,removal,2.4,BRTE,10,,
SSHQ,E,removal,2.4,Linum,5,,
SSHQ,E,removal,2.4,bare,20,,
SSHQ,E,removal,2.4,litter,65,,
SSHQ,E,removal,2.6,ALDE,10,,
SSHQ,E,removal,2.6,BRTE,5,,
SSHQ,E,removal,2.6,Linum,2,,
SSHQ,E,removal,2.6,bare,10,,
SSHQ,E,removal,2.6,litter,75,,
SSHQ,E,removal,2.8,BRTE,10,,
SSHQ,E,removal,2.8,ALDE,10,,
SSHQ,E,removal,2.8,litter,80,,
SSHQ,E,removal,3,BRTE,5,,
SSHQ,E,removal,3,ALDE,10,,
SSHQ,E,removal,3,Linum,1,,
SSHQ,E,removal,3,bare,10,,
SSHQ,E,removal,3,litter,75,,
SSHQ,E,removal,3.2,BRTE,35,,
SSHQ,E,removal,3.2,ALDE,10,,
SSHQ,E,removal,3.2,Astragalus convularius,1,,
SSHQ,E,removal,3.2,bare,20,,
SSHQ,E,removal,3.2,litter,35,,
SSHQ,E,removal,3.4,BRTE,5,,
SSHQ,E,removal,3.4,ALDE,10,,
SSHQ,E,removal,3.4,Linum,5,,
SSHQ,E,removal,3.4,bare,35,,
SSHQ,E,removal,3.4,litter,45,,
SSHQ,E,removal,3.6,BRTE,10,,
SSHQ,E,removal,3.6,ALDE,10,,
SSHQ,E,removal,3.6,bare,50,,
SSHQ,E,removal,3.6,litter,30,,
SSHQ,E,removal,3.8,BRTE,55,,
SSHQ,E,removal,3.8,ALDE,10,,
SSHQ,E,removal,3.8,bare,10,,
SSHQ,E,removal,3.8,litter,25,,
SSHQ,E,removal,4,BRTE,35,,
SSHQ,E,removal,4,ALDE,15,,
SSHQ,E,removal,4,bare,20,,
SSHQ,E,removal,4,litter,35,,
